team,ranking,date
PHX,-0.17083403924794394,2012-01-07
MEM,-0.13165265594942077,2012-01-07
CLE,0.11669613368991946,2012-01-07
LAL,0.23822467224498417,2012-01-07
UTA,0.2497420080410965,2012-01-07
ORL,0.27986486233266417,2012-01-07
LAC,0.4661692367431225,2012-01-07
SAS,0.5117681794336676,2012-01-07
PHI,0.5347210391222399,2012-01-07
ATL,0.6639361000292892,2012-01-07
OKC,0.6836530029917809,2012-01-07
IND,0.7724163758434927,2012-01-07
POR,0.8569016719627018,2012-01-07
DEN,0.8590976273901445,2012-01-07
MIA,1.4489956084380797,2012-01-07
CHI,1.510266570289943,2012-01-07
WAS,-1.9597312530702693,2012-01-08
NOH,-1.034541522690068,2012-01-08
MIL,-0.8733898418921493,2012-01-08
GSW,-0.8345745965974796,2012-01-08
NJN,-0.8236833086181183,2012-01-08
DET,-0.7819160108105951,2012-01-08
MIN,-0.779946602016313,2012-01-08
CHA,-0.6764341649948554,2012-01-08
HOU,-0.6388421061347437,2012-01-08
SAC,-0.5199766049042821,2012-01-08
TOR,-0.3980517226409047,2012-01-08
NYK,-0.3304127337453727,2012-01-08
BOS,-0.27365815067092725,2012-01-08
PHX,-0.17623216135573982,2012-01-08
DAL,-0.1662017037223049,2012-01-08
MEM,-0.12440293782814905,2012-01-08
CLE,0.094230967411591,2012-01-08
LAL,0.22617049242421364,2012-01-08
ORL,0.2530256360798439,2012-01-08
UTA,0.422556310587313,2012-01-08
LAC,0.586981674922094,2012-01-08
DEN,0.630589017810849,2012-01-08
PHI,0.6720075506102227,2012-01-08
SAS,0.7468410306438285,2012-01-08
OKC,0.8284088724836337,2012-01-08
IND,0.852990893038147,2012-01-08
POR,0.8645360422555762,2012-01-08
ATL,0.9125796870156232,2012-01-08
CHI,1.230892213592134,2012-01-08
MIA,1.5453307482592362,2012-01-08
WAS,-2.1218610356399314,2012-01-09
NOH,-1.0245600597552387,2012-01-09
MIL,-1.015139718734615,2012-01-09
NJN,-0.8306090579776823,2012-01-09
GSW,-0.8293146806915044,2012-01-09
DET,-0.781916869601275,2012-01-09
SAC,-0.6844395774480195,2012-01-09
CHA,-0.6813097004479558,2012-01-09
HOU,-0.6336512481633041,2012-01-09
MIN,-0.626447834126546,2012-01-09
TOR,-0.4028494830644383,2012-01-09
NYK,-0.3346927067269454,2012-01-09
MEM,-0.30021606110197613,2012-01-09
BOS,-0.2824831198717104,2012-01-09
DAL,-0.15045568637224122,2012-01-09
CLE,-0.04427434850159635,2012-01-09
PHX,-0.01820155746295331,2012-01-09
LAL,0.36002351369978924,2012-01-09
UTA,0.41381955512646046,2012-01-09
ORL,0.4363300647901627,2012-01-09
SAS,0.5591102295600606,2012-01-09
LAC,0.5792129752745712,2012-01-09
DEN,0.6310910016132534,2012-01-09
PHI,0.6862085570993135,2012-01-09
IND,0.8471600323557641,2012-01-09
ATL,0.909807233914153,2012-01-09
OKC,1.0060161925703326,2012-01-09
POR,1.0070734602035727,2012-01-09
CHI,1.2327870183257543,2012-01-09
MIA,1.547902739427749,2012-01-09
WAS,-2.124770993860589,2012-01-10
MIL,-1.0329647860160558,2012-01-10
NJN,-0.9253315788718262,2012-01-10
DET,-0.8399321891587793,2012-01-10
CHA,-0.8390792932779105,2012-01-10
GSW,-0.8127483484906791,2012-01-10
MIN,-0.790061561879779,2012-01-10
SAC,-0.6741462673608217,2012-01-10
NOH,-0.6477037297072319,2012-01-10
HOU,-0.6309601406322628,2012-01-10
MEM,-0.30408519686027774,2012-01-10
BOS,-0.27486855389967263,2012-01-10
TOR,-0.23583344060806077,2012-01-10
NYK,-0.1826847661259668,2012-01-10
DAL,-0.15476580554107291,2012-01-10
CLE,-0.05451193104829237,2012-01-10
PHX,0.013685970502140456,2012-01-10
DEN,0.28064283967859577,2012-01-10
LAL,0.3468727123125768,2012-01-10
UTA,0.4164628918172207,2012-01-10
ORL,0.43172452655234694,2012-01-10
SAS,0.5444851266164776,2012-01-10
LAC,0.5809474444675642,2012-01-10
IND,0.6274422257081023,2012-01-10
PHI,0.909674723707079,2012-01-10
OKC,1.0008347044190296,2012-01-10
ATL,1.0015340237600148,2012-01-10
POR,1.0036830845436082,2012-01-10
CHI,1.286413821371136,2012-01-10
MIA,1.5377749930912092,2012-01-10
WAS,-1.7103419751715498,2012-01-11
CHA,-1.0554422619544916,2012-01-11
DET,-1.018322331079322,2012-01-11
NJN,-0.9307390353914557,2012-01-11
MIN,-0.8676216939221579,2012-01-11
SAC,-0.7271179171900424,2012-01-11
MIL,-0.6951600794119669,2012-01-11
NOH,-0.647084493641242,2012-01-11
TOR,-0.5362324057916588,2012-01-11
GSW,-0.43613237817855266,2012-01-11
MEM,-0.4311054543442657,2012-01-11
HOU,-0.4050756883668891,2012-01-11
BOS,-0.27232576227501826,2012-01-11
CLE,-0.2341735928663637,2012-01-11
NYK,-0.18624978201723152,2012-01-11
PHX,-0.11593020368183055,2012-01-11
DAL,-0.015782720869110384,2012-01-11
SAS,0.271701613862097,2012-01-11
DEN,0.30471790504359414,2012-01-11
LAC,0.41031632137780855,2012-01-11
ORL,0.42886424214644714,2012-01-11
LAL,0.49545712397638236,2012-01-11
UTA,0.575887600577226,2012-01-11
IND,0.5906062262655203,2012-01-11
ATL,0.9880354089710228,2012-01-11
PHI,0.9919596469486693,2012-01-11
OKC,1.1151551137346705,2012-01-11
MIA,1.1324039404555175,2012-01-11
POR,1.1439464903796472,2012-01-11
CHI,1.3556424044029447,2012-01-11
WAS,-1.7450091033955912,2012-01-12
CHA,-1.0494301557132946,2012-01-12
NJN,-1.036088634562235,2012-01-12
DET,-1.0012447569391703,2012-01-12
MIN,-0.8650817328853908,2012-01-12
NOH,-0.7421578920398721,2012-01-12
TOR,-0.7354407573580568,2012-01-12
MIL,-0.6850395252112516,2012-01-12
HOU,-0.5080045669894825,2012-01-12
BOS,-0.49941262841224765,2012-01-12
SAC,-0.4864995013766748,2012-01-12
GSW,-0.43047223834963755,2012-01-12
MEM,-0.41796420028075965,2012-01-12
CLE,-0.2568370366328618,2012-01-12
PHX,-0.12742263064980983,2012-01-12
NYK,0.06885095008892324,2012-01-12
DAL,0.16456727213632683,2012-01-12
UTA,0.34205470102876895,2012-01-12
SAS,0.38822217791749924,2012-01-12
DEN,0.3971801320049839,2012-01-12
LAC,0.6611926916391824,2012-01-12
LAL,0.683097669013048,2012-01-12
PHI,0.6988600368603367,2012-01-12
ORL,0.7161983791932653,2012-01-12
ATL,0.761506583513074,2012-01-12
IND,0.767038915072216,2012-01-12
POR,0.8808738955748795,2012-01-12
MIA,0.8868269457792328,2012-01-12
OKC,1.2021371310281574,2012-01-12
CHI,1.391817454348479,2012-01-12
WAS,-1.7432144468590431,2012-01-13
DET,-1.1357140979132512,2012-01-13
CHA,-1.0976180720838558,2012-01-13
NJN,-1.0242136234189525,2012-01-13
MIN,-0.8477613713427983,2012-01-13
NOH,-0.7568945993425888,2012-01-13
TOR,-0.7234286786011476,2012-01-13
GSW,-0.5716009778218113,2012-01-13
MIL,-0.5389035355277086,2012-01-13
BOS,-0.5097767583765488,2012-01-13
HOU,-0.49553533912424436,2012-01-13
SAC,-0.4804303475353991,2012-01-13
PHX,-0.35016223234945826,2012-01-13
MEM,-0.19844161482714534,2012-01-13
NYK,-0.12942296032240808,2012-01-13
CLE,-0.02884953897373574,2012-01-13
DAL,0.15748339955534146,2012-01-13
UTA,0.3508366961954863,2012-01-13
SAS,0.39474454220931054,2012-01-13
DEN,0.39919795162983,2012-01-13
LAC,0.6603893232529393,2012-01-13
LAL,0.6767821555243139,2012-01-13
PHI,0.6808445403046989,2012-01-13
IND,0.7676990595839702,2012-01-13
ATL,0.8151240465339781,2012-01-13
ORL,0.835305804088904,2012-01-13
POR,0.8821831122627631,2012-01-13
MIA,0.8853283198552147,2012-01-13
OKC,1.2122942618891839,2012-01-13
CHI,1.394838103362387,2012-01-13
WAS,-1.7763606054194816,2012-01-14
CHA,-1.312525874994486,2012-01-14
NOH,-0.9802454631868558,2012-01-14
DET,-0.9213475355972083,2012-01-14
TOR,-0.8050148037412668,2012-01-14
NJN,-0.763406193929266,2012-01-14
MIL,-0.6479408463690044,2012-01-14
MIN,-0.635411333147185,2012-01-14
SAC,-0.6353169995689012,2012-01-14
PHX,-0.6148901142528601,2012-01-14
BOS,-0.5920530926916358,2012-01-14
GSW,-0.5729271079490016,2012-01-14
HOU,-0.3191740925615009,2012-01-14
MEM,-0.18089675181357728,2012-01-14
CLE,-0.1426885165054005,2012-01-14
NYK,-0.14118867755583261,2012-01-14
DAL,0.2630466385793281,2012-01-14
UTA,0.35998038661934617,2012-01-14
SAS,0.5853675334403878,2012-01-14
DEN,0.5857527539569543,2012-01-14
LAC,0.6534805647641714,2012-01-14
POR,0.6842496127367743,2012-01-14
MIA,0.6938253233093181,2012-01-14
PHI,0.7017998214114973,2012-01-14
LAL,0.7721847712349802,2012-01-14
ATL,0.8213529884823001,2012-01-14
ORL,0.8345288266708968,2012-01-14
IND,0.8657305888930484,2012-01-14
OKC,1.220717297610274,2012-01-14
CHI,1.4784757892813107,2012-01-14
WAS,-1.8408810501001933,2012-01-15
CHA,-1.0968040294734285,2012-01-15
NOH,-1.0798733299593537,2012-01-15
DET,-0.9137602894147082,2012-01-15
NJN,-0.843842310630562,2012-01-15
TOR,-0.8417643932498079,2012-01-15
GSW,-0.7810153320099034,2012-01-15
SAC,-0.7260409542407835,2012-01-15
MIN,-0.6924804676022135,2012-01-15
BOS,-0.670814236936651,2012-01-15
MIL,-0.6419372449034326,2012-01-15
PHX,-0.6323053269971577,2012-01-15
NYK,-0.21572963956505697,2012-01-15
CLE,-0.14911707554980008,2012-01-15
HOU,-0.08405036574709343,2012-01-15
MEM,-0.07063248451602784,2012-01-15
DAL,0.34611851287440454,2012-01-15
UTA,0.4391001367007136,2012-01-15
POR,0.4754520808379628,2012-01-15
DEN,0.5720462219594773,2012-01-15
SAS,0.6009695748315685,2012-01-15
LAL,0.6312877870414917,2012-01-15
MIA,0.7043523111066577,2012-01-15
PHI,0.7400621477827163,2012-01-15
LAC,0.8291438380623741,2012-01-15
ORL,0.8332447685558773,2012-01-15
ATL,0.8943892488914692,2012-01-15
IND,0.9341932664260452,2012-01-15
OKC,1.296650027152214,2012-01-15
CHI,1.5103809304569902,2012-01-15
WAS,-1.8409574428473672,2012-01-16
CHA,-1.0962358129912646,2012-01-16
DET,-1.0906949472989158,2012-01-16
NOH,-1.08629469754719,2012-01-16
NJN,-0.8459417883079681,2012-01-16
TOR,-0.8423566506549197,2012-01-16
SAC,-0.7288580108559536,2012-01-16
PHX,-0.7022322003877054,2012-01-16
MIN,-0.6909488854763505,2012-01-16
BOS,-0.6771254486897215,2012-01-16
MIL,-0.645554262203799,2012-01-16
GSW,-0.5906581275422569,2012-01-16
NYK,-0.21453849028695793,2012-01-16
CLE,-0.15254496455440691,2012-01-16
HOU,-0.08012132613903658,2012-01-16
MEM,-0.06325137968010282,2012-01-16
DAL,0.336335157277943,2012-01-16
DEN,0.3822371277510102,2012-01-16
POR,0.47025378307649457,2012-01-16
LAL,0.6337968082542811,2012-01-16
UTA,0.6391686088280554,2012-01-16
SAS,0.6735244484372455,2012-01-16
MIA,0.7037952995686151,2012-01-16
PHI,0.7456004494843143,2012-01-16
ORL,0.8320032966177137,2012-01-16
LAC,0.8373700421998335,2012-01-16
ATL,0.8944320041153191,2012-01-16
IND,0.9271679609383862,2012-01-16
OKC,1.2968535857671746,2012-01-16
CHI,1.5099199524224878,2012-01-16
WAS,-1.9339708855232298,2012-01-17
CHA,-1.206371720790385,2012-01-17
NOH,-1.1696019507765796,2012-01-17
DET,-1.0987230030085873,2012-01-17
NJN,-0.898343313310217,2012-01-17
TOR,-0.8886116889529387,2012-01-17
SAC,-0.8560406035615058,2012-01-17
BOS,-0.7703421211289494,2012-01-17
MIL,-0.7183054342646881,2012-01-17
PHX,-0.7042367642292686,2012-01-17
GSW,-0.5936113454212905,2012-01-17
MIN,-0.5513487981117658,2012-01-17
NYK,-0.3264861181092559,2012-01-17
CLE,-0.025689693591774265,2012-01-17
HOU,0.01674227018910566,2012-01-17
MEM,0.19633733135999987,2012-01-17
DAL,0.217652916078876,2012-01-17
DEN,0.3786217679000079,2012-01-17
POR,0.5635152754189539,2012-01-17
UTA,0.6514158006069406,2012-01-17
SAS,0.690810245734765,2012-01-17
MIA,0.7000334502112202,2012-01-17
LAL,0.7344020687965103,2012-01-17
PHI,0.8087833731549567,2012-01-17
LAC,0.9008742971394323,2012-01-17
IND,0.9238693718076719,2012-01-17
ATL,0.9292582844425167,2012-01-17
ORL,0.9524578480568465,2012-01-17
CHI,1.2603029142079718,2012-01-17
OKC,1.3776544571457794,2012-01-17
WAS,-1.9357992955743384,2012-01-18
CHA,-1.2416055363949827,2012-01-18
DET,-1.1761161807369218,2012-01-18
NOH,-1.1662176181972241,2012-01-18
NJN,-0.9008896056376788,2012-01-18
TOR,-0.8988643764354107,2012-01-18
SAC,-0.8543202629872793,2012-01-18
MIL,-0.8330487552258106,2012-01-18
BOS,-0.7707113715418027,2012-01-18
PHX,-0.7489810685966025,2012-01-18
MIN,-0.5600136342914126,2012-01-18
GSW,-0.37633513896644005,2012-01-18
NYK,-0.3240115855623127,2012-01-18
CLE,-0.2458923222596892,2012-01-18
HOU,0.07958660241263518,2012-01-18
MEM,0.20074388228031168,2012-01-18
DAL,0.21810893817704732,2012-01-18
DEN,0.4900518849011678,2012-01-18
POR,0.5544466114758979,2012-01-18
