team,ranking,date
LAL,-0.6185918000858333,2020-12-23
GSW,-0.5088914334872439,2020-12-23
BKN,0.5082861762633081,2020-12-23
LAC,0.6178946507077773,2020-12-23
LAL,-0.6185918000858333,2020-12-25
TOR,-0.6185918000858333,2020-12-25
CHI,-0.6185918000858333,2020-12-25
MEM,-0.6185918000858333,2020-12-25
DEN,-0.6185918000858333,2020-12-25
POR,-0.6185918000858333,2020-12-25
GSW,-0.5088914334872439,2020-12-25
MIL,-0.5088914334872439,2020-12-25
DAL,-0.5088914334872439,2020-12-25
CHA,-0.5088914334872439,2020-12-25
NYK,-0.5088914334872439,2020-12-25
MIA,-0.5088914334872439,2020-12-25
WAS,-0.5088914334872439,2020-12-25
DET,-0.5088914334872439,2020-12-25
BKN,0.5082861762633081,2020-12-25
BOS,0.5082861762633081,2020-12-25
PHX,0.5082861762633081,2020-12-25
CLE,0.5082861762633081,2020-12-25
IND,0.5082861762633081,2020-12-25
ORL,0.5082861762633081,2020-12-25
PHI,0.5082861762633081,2020-12-25
MIN,0.5082861762633081,2020-12-25
LAC,0.6178946507077773,2020-12-25
NOP,0.6178946507077773,2020-12-25
ATL,0.6178946507077773,2020-12-25
SAS,0.6178946507077773,2020-12-25
SAC,0.6178946507077773,2020-12-25
UTA,0.6178946507077773,2020-12-25
DEN,-0.9451171944675156,2020-12-26
DAL,-0.9280380038570897,2020-12-26
GSW,-0.8953204359642669,2020-12-26
TOR,-0.6593142321119017,2020-12-26
CHI,-0.6185918000858333,2020-12-26
MEM,-0.6185918000858333,2020-12-26
POR,-0.6185918000858333,2020-12-26
CHA,-0.5088914334872439,2020-12-26
NYK,-0.5088914334872439,2020-12-26
WAS,-0.5088914334872439,2020-12-26
DET,-0.5088914334872439,2020-12-26
LAL,-0.14207501794581387,2020-12-26
MIL,-0.09446777962047666,2020-12-26
BOS,-0.010747156967309586,2020-12-26
NOP,0.019739206982630222,2020-12-26
MIA,0.09919657398990218,2020-12-26
PHX,0.48245947038909975,2020-12-26
CLE,0.5082861762633081,2020-12-26
IND,0.5082861762633081,2020-12-26
PHI,0.5082861762633081,2020-12-26
MIN,0.5082861762633081,2020-12-26
ORL,0.5463103627767678,2020-12-26
SAC,0.5942022601897132,2020-12-26
ATL,0.6178946507077773,2020-12-26
SAS,0.6178946507077773,2020-12-26
UTA,0.6178946507077773,2020-12-26
LAC,0.9713278387968254,2020-12-26
BKN,0.9972122021953016,2020-12-26
DAL,-0.9488916477726194,2020-12-27
CHI,-0.9424645599284756,2020-12-27
MEM,-0.9340990776137851,2020-12-27
DEN,-0.9249940810283229,2020-12-27
CHA,-0.9079616129674883,2020-12-27
TOR,-0.902323269187436,2020-12-27
GSW,-0.8953204359642669,2020-12-27
NYK,-0.8596043415151492,2020-12-27
WAS,-0.8548900151487087,2020-12-27
DET,-0.8540120029560222,2020-12-27
HOU,-0.6780958008274823,2020-12-27
POR,-0.15087189180331254,2020-12-27
LAL,-0.14413703097358216,2020-12-27
MIL,-0.09446777962047666,2020-12-27
BOS,-0.010747156967309586,2020-12-27
NOP,0.006623338743711749,2020-12-27
PHX,0.05154057849206097,2020-12-27
UTA,0.0944672881685787,2020-12-27
MIA,0.11938659759544734,2020-12-27
OKC,0.6004051545358163,2020-12-27
IND,0.8449298002930652,2020-12-27
SAS,0.8450187257141124,2020-12-27
CLE,0.8569913321493121,2020-12-27
PHI,0.8582693380117975,2020-12-27
ORL,0.9048210466220812,2020-12-27
ATL,0.9277962697275635,2020-12-27
LAC,0.9729557305947856,2020-12-27
SAC,0.9752967226282735,2020-12-27
BKN,0.9972122021953016,2020-12-27
MIN,1.015937044555275,2020-12-27
CHI,-1.3553842718827198,2020-12-28
WAS,-1.0884640716266698,2020-12-28
DEN,-0.9864196793173333,2020-12-28
MEM,-0.9623765120836365,2020-12-28
TOR,-0.8959791162260095,2020-12-28
DET,-0.8585362108487913,2020-12-28
HOU,-0.6780958008274823,2020-12-28
MIL,-0.5414759179767054,2020-12-28
GSW,-0.4669042770376172,2020-12-28
NYK,-0.3673846875730812,2020-12-28
BOS,-0.32161258710605334,2020-12-28
CHA,-0.23549631853975295,2020-12-28
DAL,-0.1614803200730224,2020-12-28
POR,-0.15087189180331254,2020-12-28
UTA,0.06137633748557295,2020-12-28
MIA,0.16267679061181192,2020-12-28
LAC,0.272167873348267,2020-12-28
SAS,0.3370343907327345,2020-12-28
BKN,0.35609938510612066,2020-12-28
LAL,0.3571857257374782,2020-12-28
SAC,0.40522755639568603,2020-12-28
NOP,0.46371877302082015,2020-12-28
MIN,0.46678584070128915,2020-12-28
PHI,0.47784767096916164,2020-12-28
PHX,0.6296559388871704,2020-12-28
OKC,0.6469496630076657,2020-12-28
ATL,0.9034127707912406,2020-12-28
IND,1.0911811008268522,2020-12-28
ORL,1.1146927969609646,2020-12-28
CLE,1.2241999666165213,2020-12-28
CHI,-1.3504183478442695,2020-12-29
HOU,-1.1213227316530945,2020-12-29
WAS,-1.0884640716266698,2020-12-29
DET,-1.0192273631806885,2020-12-29
TOR,-0.8931755501515687,2020-12-29
DEN,-0.5651982662879913,2020-12-29
MIL,-0.5442075456489348,2020-12-29
GSW,-0.4940793853775691,2020-12-29
NYK,-0.3676494495903222,2020-12-29
BOS,-0.35368997720487166,2020-12-29
CHA,-0.3004555809735234,2020-12-29
MEM,-0.2812486749318914,2020-12-29
DAL,-0.1847404842269874,2020-12-29
BKN,-0.18065549117321475,2020-12-29
LAL,-0.0794758548774258,2020-12-29
OKC,-0.034244071001403927,2020-12-29
MIA,0.16267679061181192,2020-12-29
LAC,0.26762071862638726,2020-12-29
SAS,0.37123843044609783,2020-12-29
POR,0.3780740003845325,2020-12-29
SAC,0.4265300262100524,2020-12-29
MIN,0.46401263522937364,2020-12-29
NOP,0.46693488406865813,2020-12-29
PHI,0.4772653057180232,2020-12-29
