game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021900471,2019-12-27,GSW,PHX,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.0,1,12,0,,GSW,jump_ball,0,False,False,Jump Ball Cauley-Stein vs. Baynes: Tip to Rubio,,0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.25,1,11,45,PHX,PHX,tov,1,False,True,,Rubio Bad Pass Turnover (P1.T1),0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.25,1,11,45,PHX,GSW,steal,1,False,True,steal,steal,0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.52,1,11,29,GSW,GSW,fg_miss,79,False,False,MISS Robinson III 15' Pullup Jump Shot,,0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.55,1,11,27,PHX,PHX,reb,0,False,False,,Suns Rebound,0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.77,1,11,14,PHX,PHX,fg_miss,75,False,False,,MISS Booker 3' Driving Finger Roll Layup,0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.78,1,11,13,PHX,PHX,reb,0,False,False,,Saric REBOUND (Off:1 Def:0),0-0,0,0
0021900471,2019-12-27,GSW,PHX,0.83,1,11,10,PHX,PHX,fg_make,72,False,False,,Saric 3' Putback Layup (2 PTS),0-2,0,2
0021900471,2019-12-27,GSW,PHX,0.83,1,11,10,PHX,GSW,foul,2,False,False,Green S.FOUL (P1.T1) (P.Fraher),,0-2,0,2
0021900471,2019-12-27,GSW,PHX,0.83,1,11,10,PHX,PHX,ft_make,10,False,False,,Saric Free Throw 1 of 1 (3 PTS),0-3,0,3
0021900471,2019-12-27,GSW,PHX,0.93,1,11,4,GSW,PHX,foul,2,False,False,,Oubre Jr. S.FOUL (P1.T1) (J.Williams),0-3,0,3
0021900471,2019-12-27,GSW,PHX,0.93,1,11,4,GSW,GSW,ft_make,11,False,False,Robinson III Free Throw 1 of 2 (1 PTS),,1-3,1,3
0021900471,2019-12-27,GSW,PHX,0.93,1,11,4,GSW,GSW,ft_make,12,False,False,Robinson III Free Throw 2 of 2 (2 PTS),,2-3,2,3
0021900471,2019-12-27,GSW,PHX,1.12,1,10,53,PHX,PHX,fg_make,1,False,False,,Booker 21' Jump Shot (2 PTS) (Saric 1 AST),2-5,2,5
0021900471,2019-12-27,GSW,PHX,1.32,1,10,41,GSW,PHX,foul,1,False,False,,Oubre Jr. P.FOUL (P2.T2) (P.Fraher),2-5,2,5
0021900471,2019-12-27,GSW,PHX,1.45,1,10,33,GSW,GSW,fg_make,63,False,False,Russell 16' Fadeaway Jumper (2 PTS),,4-5,4,5
0021900471,2019-12-27,GSW,PHX,1.67,1,10,20,PHX,PHX,fg3_miss,1,False,False,,MISS Saric 27' 3PT Jump Shot,4-5,4,5
0021900471,2019-12-27,GSW,PHX,1.7,1,10,18,GSW,GSW,reb,0,False,False,Lee REBOUND (Off:0 Def:1),,4-5,4,5
0021900471,2019-12-27,GSW,PHX,1.78,1,10,13,GSW,GSW,fg_make,41,False,False,Cauley-Stein 1' Running Layup (2 PTS) (Green 1 AST),,6-5,6,5
0021900471,2019-12-27,GSW,PHX,1.95,1,10,3,PHX,PHX,tov,1,False,True,,Booker Bad Pass Turnover (P1.T2),6-5,6,5
0021900471,2019-12-27,GSW,PHX,1.95,1,10,3,PHX,GSW,steal,1,False,True,steal,steal,6-5,6,5
0021900471,2019-12-27,GSW,PHX,2.13,1,9,52,GSW,GSW,fg3_miss,1,False,False,MISS Green 3PT Jump Shot,,6-5,6,5
0021900471,2019-12-27,GSW,PHX,2.17,1,9,50,PHX,PHX,reb,0,False,False,,Saric REBOUND (Off:1 Def:1),6-5,6,5
0021900471,2019-12-27,GSW,PHX,2.4,1,9,36,PHX,PHX,fg_make,101,False,False,,Booker 11' Driving Floating Jump Shot (4 PTS),6-7,6,7
0021900471,2019-12-27,GSW,PHX,2.67,1,9,20,GSW,GSW,fg3_make,1,False,False,Russell 25' 3PT Jump Shot (5 PTS) (Green 2 AST),,9-7,9,7
0021900471,2019-12-27,GSW,PHX,2.77,1,9,14,PHX,PHX,timeout,1,False,False,,Suns Timeout: Regular (Reg.1 Short 0),9-7,9,7
0021900471,2019-12-27,GSW,PHX,2.87,1,9,8,PHX,PHX,fg_miss,75,False,False,,MISS Rubio 4' Driving Finger Roll Layup,9-7,9,7
0021900471,2019-12-27,GSW,PHX,2.9,1,9,6,GSW,GSW,reb,0,False,False,Robinson III REBOUND (Off:0 Def:1),,9-7,9,7
0021900471,2019-12-27,GSW,PHX,3.17,1,8,50,GSW,GSW,fg_make,79,False,False,Lee 18' Pullup Jump Shot (2 PTS),,11-7,11,7
0021900471,2019-12-27,GSW,PHX,3.33,1,8,40,PHX,GSW,foul,1,False,False,Robinson III P.FOUL (P1.T2) (J.Williams),,11-7,11,7
0021900471,2019-12-27,GSW,PHX,3.5,1,8,30,PHX,PHX,fg3_make,1,False,False,,Saric 27' 3PT Jump Shot (6 PTS) (Rubio 1 AST),11-10,11,10
0021900471,2019-12-27,GSW,PHX,3.77,1,8,14,GSW,GSW,fg_miss,101,False,False,MISS Russell 10' Driving Floating Jump Shot,,11-10,11,10
0021900471,2019-12-27,GSW,PHX,3.8,1,8,12,PHX,PHX,reb,0,False,False,,Baynes REBOUND (Off:0 Def:1),11-10,11,10
0021900471,2019-12-27,GSW,PHX,4.02,1,7,59,PHX,PHX,fg_miss,3,False,False,,MISS Johnson 11' Hook Shot,11-10,11,10
