game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021900137,2019-11-10,PHX,BKN,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.0,1,12,0,,PHX,jump_ball,0,False,False,Jump Ball Baynes vs. Allen: Tip to Harris,,0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.17,1,11,50,PHX,BKN,foul,4,False,False,,Harris OFF.Foul (P1) (J.DeRosa),0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.17,1,11,50,BKN,BKN,tov,37,False,False,,Harris Offensive Foul Turnover (P1.T1),0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.4,1,11,36,PHX,PHX,fg3_miss,1,False,False,MISS Saric 26' 3PT Jump Shot,,0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.47,1,11,32,BKN,BKN,reb,0,False,False,,Allen REBOUND (Off:0 Def:1),0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.58,1,11,25,BKN,PHX,foul,2,False,False,Baynes S.FOUL (P1.T1) (K.Mauer),,0-0,0,0
0021900137,2019-11-10,PHX,BKN,0.58,1,11,25,BKN,BKN,ft_make,11,False,False,,Allen Free Throw 1 of 2 (1 PTS),0-1,0,1
0021900137,2019-11-10,PHX,BKN,0.58,1,11,25,BKN,BKN,ft_miss,12,False,False,,MISS Allen Free Throw 2 of 2,0-1,0,1
0021900137,2019-11-10,PHX,BKN,0.63,1,11,22,PHX,PHX,reb,0,False,False,Baynes REBOUND (Off:0 Def:1),,0-1,0,1
0021900137,2019-11-10,PHX,BKN,0.98,1,11,1,PHX,PHX,fg3_make,1,False,False,Baynes 25' 3PT Jump Shot (3 PTS) (Rubio 1 AST),,3-1,3,1
0021900137,2019-11-10,PHX,BKN,1.22,1,10,47,BKN,BKN,fg_miss,101,False,False,,MISS LeVert 11' Driving Floating Jump Shot,3-1,3,1
