game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0022101024,2022-03-14,SAS,MIN,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0022101024,2022-03-14,SAS,MIN,0.0,1,12,0,,SAS,jump_ball,0,False,False,Jump Ball Poeltl vs. Towns: Tip to Murray,,0-0,0,0
0022101024,2022-03-14,SAS,MIN,0.43,1,11,34,SAS,SAS,tov,2,False,True,Vassell Lost Ball Turnover (P1.T1),,0-0,0,0
0022101024,2022-03-14,SAS,MIN,0.43,1,11,34,SAS,MIN,steal,2,False,True,steal,steal,0-0,0,0
0022101024,2022-03-14,SAS,MIN,0.6,1,11,24,MIN,MIN,fg_make,105,False,False,,Towns 11' Turnaround Fadeaway Bank Jump Shot (2 PTS) (Russell 1 AST),0-2,0,2
0022101024,2022-03-14,SAS,MIN,0.78,1,11,13,SAS,SAS,fg_make,5,False,False,Poeltl 1' Layup (2 PTS),,2-2,2,2
0022101024,2022-03-14,SAS,MIN,1.03,1,10,58,MIN,MIN,tov,2,False,True,,Edwards Lost Ball Turnover (P1.T1),2-2,2,2
0022101024,2022-03-14,SAS,MIN,1.03,1,10,58,MIN,SAS,steal,2,False,True,steal,steal,2-2,2,2
0022101024,2022-03-14,SAS,MIN,1.22,1,10,47,SAS,SAS,fg3_miss,1,False,False,MISS Murray 3PT Jump Shot,,2-2,2,2
0022101024,2022-03-14,SAS,MIN,1.28,1,10,43,MIN,MIN,reb,0,False,False,,Towns REBOUND (Off:0 Def:1),2-2,2,2
0022101024,2022-03-14,SAS,MIN,1.45,1,10,33,MIN,MIN,fg_make,9,False,False,,Towns 2' Driving Dunk (4 PTS) (Beverley 1 AST),2-4,2,4
0022101024,2022-03-14,SAS,MIN,1.62,1,10,23,MIN,SAS,foul,4,False,False,Murray OFF.Foul (P1) (T.Maddox),,2-4,2,4
0022101024,2022-03-14,SAS,MIN,1.62,1,10,23,SAS,SAS,tov,37,False,False,Murray Offensive Foul Turnover (P1.T2),,2-4,2,4
0022101024,2022-03-14,SAS,MIN,1.82,1,10,11,MIN,MIN,fg_make,75,False,False,,Beverley 1' Driving Finger Roll Layup (2 PTS),2-6,2,6
0022101024,2022-03-14,SAS,MIN,1.95,1,10,3,SAS,SAS,fg_make,78,False,False,Johnson 9' Floating Jump Shot (2 PTS) (Murray 1 AST),,4-6,4,6
0022101024,2022-03-14,SAS,MIN,2.15,1,9,51,MIN,MIN,fg3_make,1,False,False,,Beverley 25' 3PT Jump Shot (5 PTS),4-9,4,9
0022101024,2022-03-14,SAS,MIN,2.42,1,9,35,SAS,SAS,fg_make,79,False,False,Vassell 19' Pullup Jump Shot (2 PTS),,6-9,6,9
0022101024,2022-03-14,SAS,MIN,2.72,1,9,17,MIN,MIN,fg_make,108,False,False,,Towns 1' Cutting Dunk Shot (6 PTS) (Beverley 2 AST),6-11,6,11
0022101024,2022-03-14,SAS,MIN,3.1,1,8,54,SAS,SAS,fg3_make,1,False,False,Vassell 26' 3PT Jump Shot (5 PTS) (Murray 2 AST),,9-11,9,11
0022101024,2022-03-14,SAS,MIN,3.37,1,8,38,MIN,MIN,fg_miss,102,False,False,,MISS Towns 7' Driving Floating Bank Jump Shot,9-11,9,11
0022101024,2022-03-14,SAS,MIN,3.42,1,8,35,SAS,SAS,reb,0,False,False,Poeltl REBOUND (Off:0 Def:1),,9-11,9,11
0022101024,2022-03-14,SAS,MIN,3.48,1,8,31,SAS,SAS,tov,1,False,True,Murray Bad Pass Turnover (P2.T3),,9-11,9,11
0022101024,2022-03-14,SAS,MIN,3.48,1,8,31,SAS,MIN,steal,1,False,True,steal,steal,9-11,9,11
0022101024,2022-03-14,SAS,MIN,3.53,1,8,28,MIN,MIN,fg3_make,79,False,False,,Russell 25' 3PT Pullup Jump Shot (3 PTS),9-14,9,14
0022101024,2022-03-14,SAS,MIN,3.8,1,8,12,SAS,SAS,fg_make,78,False,False,Poeltl 8' Floating Jump Shot (4 PTS) (Murray 3 AST),,11-14,11,14
0022101024,2022-03-14,SAS,MIN,4.07,1,7,56,MIN,MIN,fg3_make,1,False,False,,Towns 25' 3PT Jump Shot (9 PTS),11-17,11,17
