game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0022100951,2022-03-04,OKC,MIN,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0022100951,2022-03-04,OKC,MIN,0.0,1,12,0,,OKC,jump_ball,0,False,False,Jump Ball Roby vs. Towns: Tip to Beverley,,0-0,0,0
0022100951,2022-03-04,OKC,MIN,0.28,1,11,43,MIN,MIN,fg_make,6,False,False,,Russell 9' Driving Layup (2 PTS) (Beverley 1 AST),0-2,0,2
0022100951,2022-03-04,OKC,MIN,0.6,1,11,24,OKC,MIN,foul,2,False,False,,Beverley S.FOUL (P1.T1) (J.Goble),0-2,0,2
0022100951,2022-03-04,OKC,MIN,0.6,1,11,24,OKC,OKC,ft_make,11,False,False,Roby Free Throw 1 of 2 (1 PTS),,1-2,1,2
0022100951,2022-03-04,OKC,MIN,0.6,1,11,24,OKC,OKC,ft_make,12,False,False,Roby Free Throw 2 of 2 (2 PTS),,2-2,2,2
0022100951,2022-03-04,OKC,MIN,0.93,1,11,4,MIN,MIN,tov,1,False,True,,Towns Bad Pass Turnover (P1.T1),2-2,2,2
0022100951,2022-03-04,OKC,MIN,0.93,1,11,4,MIN,OKC,steal,1,False,True,steal,steal,2-2,2,2
0022100951,2022-03-04,OKC,MIN,1.03,1,10,58,OKC,OKC,fg_make,41,False,False,Roby 6' Running Layup (4 PTS) (Gilgeous-Alexander 1 AST),,4-2,4,2
0022100951,2022-03-04,OKC,MIN,1.15,1,10,51,MIN,OKC,foul,1,False,False,Gilgeous-Alexander P.FOUL (P1.T1) (J.Goble),,4-2,4,2
0022100951,2022-03-04,OKC,MIN,1.15,1,10,51,MIN,MIN,ft_make,11,False,False,,Russell Free Throw 1 of 2 (3 PTS),4-3,4,3
0022100951,2022-03-04,OKC,MIN,1.15,1,10,51,MIN,MIN,ft_make,12,False,False,,Russell Free Throw 2 of 2 (4 PTS),4-4,4,4
0022100951,2022-03-04,OKC,MIN,1.45,1,10,33,OKC,OKC,fg_miss,5,True,False,MISS Pokusevski 5' Layup,,4-4,4,4
0022100951,2022-03-04,OKC,MIN,1.45,1,10,33,OKC,MIN,block,5,True,False,block,block,4-4,4,4
