home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
DAL,SAC,,,,,-280,225
DAL,SAC,,,,,-265,215
DAL,SAC,,,,,-255,205
DAL,SAC,,,,,-220,180
DAL,SAC,,,,,-190,160
DAL,SAC,,,,,-275,220
DAL,SAC,,,,,-195,165
DAL,SAC,,,,,-210,165
DAL,SAC,0.0,0.0,1.0,11:29,-170,140
DAL,SAC,0.0,0.0,1.0,10:58,-175,145
DAL,SAC,0.0,2.0,1.0,10:34,-170,140
DAL,SAC,0.0,4.0,1.0,10:10,-155,125
DAL,SAC,2.0,4.0,1.0,9:46,-160,130
DAL,SAC,2.0,7.0,1.0,9:46,-160,130
DAL,SAC,5.0,7.0,1.0,9:15,-165,135
DAL,SAC,5.0,10.0,1.0,8:44,-135,105
DAL,SAC,5.0,10.0,1.0,8:44,-145,115
DAL,SAC,5.0,13.0,1.0,8:20,-145,115
DAL,SAC,7.0,15.0,1.0,7:53,-145,115
DAL,SAC,7.0,15.0,1.0,7:20,-145,115
DAL,SAC,7.0,15.0,1.0,7:06,-145,115
DAL,SAC,9.0,15.0,1.0,7:04,-145,115
DAL,SAC,9.0,15.0,1.0,6:45,-135,105
DAL,SAC,9.0,15.0,1.0,6:45,-115,-115
DAL,SAC,9.0,15.0,1.0,6:45,-130,100
DAL,SAC,9.0,17.0,1.0,6:19,-125,-105
DAL,SAC,11.0,17.0,1.0,5:49,-140,110
DAL,SAC,11.0,17.0,1.0,5:15,-110,-120
DAL,SAC,11.0,19.0,1.0,5:09,-115,-115
DAL,SAC,11.0,21.0,1.0,4:07,120,-150
DAL,SAC,11.0,21.0,1.0,3:59,110,-140
DAL,SAC,11.0,21.0,1.0,3:45,110,-140
DAL,SAC,13.0,23.0,1.0,3:24,105,-135
DAL,SAC,19.0,23.0,1.0,2:47,-105,-125
DAL,SAC,19.0,23.0,1.0,2:36,-130,100
DAL,SAC,19.0,23.0,1.0,2:36,-135,105
DAL,SAC,19.0,23.0,1.0,2:38,-135,105
DAL,SAC,19.0,24.0,1.0,2:28,-125,-105
DAL,SAC,19.0,29.0,1.0,1:53,110,-140
DAL,SAC,22.0,31.0,1.0,1:23,100,-130
DAL,SAC,22.0,31.0,1.0,1:07,-110,-120
DAL,SAC,22.0,31.0,1.0,0:58,-115,-115
DAL,SAC,24.0,31.0,1.0,0:57,-120,-110
DAL,SAC,26.0,34.0,1.0,0:22,100,-130
DAL,SAC,26.0,36.0,1.0,0:02,105,-135
DAL,SAC,26.0,36.0,1.0,0:02,100,-130
DAL,SAC,26.0,36.0,2.0,12:00,105,-135
DAL,SAC,26.0,36.0,2.0,12:00,110,-140
DAL,SAC,26.0,36.0,2.0,12:00,120,-150
DAL,SAC,26.0,36.0,2.0,11:59,120,-150
DAL,SAC,26.0,36.0,2.0,11:33,110,-140
DAL,SAC,26.0,36.0,2.0,10:58,115,-145
DAL,SAC,28.0,36.0,2.0,10:43,100,-130
DAL,SAC,30.0,41.0,2.0,10:09,100,-130
DAL,SAC,30.0,41.0,2.0,9:39,125,-155
DAL,SAC,30.0,41.0,2.0,9:07,125,-155
DAL,SAC,30.0,41.0,2.0,8:51,135,-165
DAL,SAC,30.0,41.0,2.0,8:47,110,-140
