home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
BKN,CLE,,,,,-490,360,2022-04-12
BKN,CLE,0,0,1,11:37,-525,350,2022-04-12
BKN,CLE,0,0,1,11:22,-475,325,2022-04-12
BKN,CLE,2,0,1,10:55,-575,375,2022-04-12
BKN,CLE,2,0,1,10:46,-525,350,2022-04-12
BKN,CLE,4,0,1,10:26,-600,385,2022-04-12
BKN,CLE,6,2,1,10:01,-550,360,2022-04-12
BKN,CLE,6,2,1,9:48,-525,350,2022-04-12
BKN,CLE,6,4,1,9:34,-400,280,2022-04-12
BKN,CLE,6,4,1,9:16,-475,325,2022-04-12
BKN,CLE,9,4,1,8:45,-550,360,2022-04-12
BKN,CLE,11,6,1,8:12,-550,360,2022-04-12
BKN,CLE,11,8,1,7:59,-435,300,2022-04-12
BKN,CLE,11,9,1,7:44,-435,300,2022-04-12
BKN,CLE,13,9,1,7:24,-475,325,2022-04-12
BKN,CLE,15,9,1,7:04,-525,350,2022-04-12
BKN,CLE,15,9,1,7:04,-475,325,2022-04-12
BKN,CLE,15,9,1,7:04,-600,385,2022-04-12
BKN,CLE,15,9,1,7:09,-600,385,2022-04-12
BKN,CLE,17,9,1,6:48,-600,385,2022-04-12
BKN,CLE,17,9,1,6:27,-625,400,2022-04-12
BKN,CLE,17,9,1,6:10,-625,400,2022-04-12
BKN,CLE,17,9,1,6:04,-675,425,2022-04-12
BKN,CLE,17,9,1,5:47,-625,400,2022-04-12
BKN,CLE,17,11,1,5:23,-550,360,2022-04-12
BKN,CLE,19,13,1,4:59,-725,450,2022-04-12
BKN,CLE,19,13,1,4:21,-675,425,2022-04-12
BKN,CLE,19,13,1,4:21,-625,400,2022-04-12
BKN,CLE,19,14,1,4:16,-775,475,2022-04-12
BKN,CLE,23,14,1,3:47,-950,550,2022-04-12
BKN,CLE,23,14,1,3:47,-775,475,2022-04-12
BKN,CLE,23,14,1,3:47,-825,500,2022-04-12
BKN,CLE,23,14,1,3:48,-825,500,2022-04-12
BKN,CLE,23,14,1,3:37,-825,500,2022-04-12
BKN,CLE,23,16,1,3:36,-825,500,2022-04-12
BKN,CLE,25,16,1,3:11,-825,500,2022-04-12
BKN,CLE,25,17,1,3:11,-825,500,2022-04-12
BKN,CLE,25,17,1,2:58,-825,500,2022-04-12
BKN,CLE,26,17,1,2:58,-825,500,2022-04-12
BKN,CLE,27,17,1,2:40,-1050,600,2022-04-12
BKN,CLE,30,20,1,2:04,-1050,600,2022-04-12
BKN,CLE,32,20,1,1:31,-1300,700,2022-04-12
BKN,CLE,32,20,1,1:25,-1300,700,2022-04-12
BKN,CLE,35,20,1,0:46,-1600,800,2022-04-12
BKN,CLE,38,20,1,0:28,-2000,900,2022-04-12
BKN,CLE,40,20,2,12:00,-3200,1200,2022-04-12
BKN,CLE,40,20,2,11:59,-3200,1200,2022-04-12
BKN,CLE,40,20,2,11:31,-3200,1200,2022-04-12
BKN,CLE,40,22,2,10:52,-2800,1100,2022-04-12
BKN,CLE,40,24,2,10:08,-1600,900,2022-04-12
BKN,CLE,40,26,2,9:10,-1800,850,2022-04-12
BKN,CLE,40,26,2,9:06,-1750,800,2022-04-12
BKN,CLE,42,26,2,8:50,-1750,800,2022-04-12
BKN,CLE,42,26,2,8:41,-2200,900,2022-04-12
BKN,CLE,42,26,2,8:25,-2200,900,2022-04-12
BKN,CLE,42,26,2,7:52,-2200,900,2022-04-12
BKN,CLE,42,29,2,7:33,-1600,750,2022-04-12
BKN,CLE,42,29,2,7:09,-1750,800,2022-04-12
BKN,CLE,42,29,2,6:37,-1750,800,2022-04-12
BKN,CLE,42,29,2,6:37,-1950,850,2022-04-12
BKN,CLE,42,29,2,6:37,-2200,900,2022-04-12
BKN,CLE,44,31,2,5:51,-2200,900,2022-04-12
BKN,CLE,44,31,2,5:22,-2200,900,2022-04-12
BKN,CLE,44,31,2,5:04,-1750,800,2022-04-12
