home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
TOR,CLE,,,,,-195,165,2022-03-24
TOR,CLE,,,,,-225,185,2022-03-24
TOR,CLE,,,,,-240,195,2022-03-24
TOR,CLE,,,,,-210,165,2022-03-24
TOR,CLE,0,0,1,11:39,-210,165,2022-03-24
TOR,CLE,0,2,1,11:08,-220,170,2022-03-24
TOR,CLE,0,4,1,10:46,-210,165,2022-03-24
TOR,CLE,3,4,1,10:02,-245,185,2022-03-24
TOR,CLE,3,6,1,9:51,-220,170,2022-03-24
TOR,CLE,3,7,1,9:21,-195,155,2022-03-24
TOR,CLE,3,7,1,8:58,-210,165,2022-03-24
TOR,CLE,3,7,1,8:28,-210,165,2022-03-24
TOR,CLE,5,7,1,8:07,-210,165,2022-03-24
TOR,CLE,5,10,1,7:27,-160,130,2022-03-24
TOR,CLE,5,10,1,7:16,-175,145,2022-03-24
TOR,CLE,5,10,1,7:16,-195,155,2022-03-24
TOR,CLE,5,10,1,6:44,-170,140,2022-03-24
TOR,CLE,5,10,1,6:30,-160,130,2022-03-24
TOR,CLE,5,10,1,6:29,-160,130,2022-03-24
TOR,CLE,5,10,1,6:29,-170,140,2022-03-24
TOR,CLE,5,10,1,6:21,-170,140,2022-03-24
TOR,CLE,10,10,1,5:46,-195,155,2022-03-24
TOR,CLE,10,10,1,5:15,-220,170,2022-03-24
TOR,CLE,10,12,1,4:48,-175,145,2022-03-24
TOR,CLE,10,14,1,4:34,-150,120,2022-03-24
TOR,CLE,10,15,1,4:20,-150,120,2022-03-24
TOR,CLE,13,15,1,3:48,-185,150,2022-03-24
TOR,CLE,15,15,1,3:30,-200,160,2022-03-24
TOR,CLE,15,15,1,2:55,-195,155,2022-03-24
TOR,CLE,16,15,1,2:55,-200,160,2022-03-24
TOR,CLE,17,15,1,2:33,-235,180,2022-03-24
TOR,CLE,18,15,1,2:33,-235,180,2022-03-24
TOR,CLE,19,15,1,2:27,-255,190,2022-03-24
TOR,CLE,21,15,1,1:59,-315,230,2022-03-24
TOR,CLE,21,15,1,1:35,-280,210,2022-03-24
TOR,CLE,21,15,1,1:35,-350,250,2022-03-24
TOR,CLE,21,15,1,1:15,-370,260,2022-03-24
TOR,CLE,23,15,1,0:49,-400,280,2022-03-24
TOR,CLE,23,15,1,0:41,-435,300,2022-03-24
TOR,CLE,23,15,1,0:41,-370,260,2022-03-24
TOR,CLE,25,15,1,0:41,-400,280,2022-03-24
TOR,CLE,25,15,1,0:31,-400,280,2022-03-24
TOR,CLE,25,17,2,12:00,-370,260,2022-03-24
TOR,CLE,25,17,2,12:00,-385,270,2022-03-24
TOR,CLE,25,17,2,12:00,-450,310,2022-03-24
TOR,CLE,25,17,2,12:00,-435,300,2022-03-24
TOR,CLE,28,17,2,11:37,-500,340,2022-03-24
TOR,CLE,28,19,2,11:05,-435,300,2022-03-24
TOR,CLE,28,19,2,10:45,-435,300,2022-03-24
TOR,CLE,28,21,2,10:24,-330,240,2022-03-24
TOR,CLE,29,21,2,10:24,-385,270,2022-03-24
TOR,CLE,29,24,2,10:03,-300,220,2022-03-24
TOR,CLE,29,24,2,9:42,-280,210,2022-03-24
TOR,CLE,29,24,2,9:22,-300,220,2022-03-24
TOR,CLE,29,26,2,9:21,-280,210,2022-03-24
TOR,CLE,29,26,2,9:00,-255,190,2022-03-24
TOR,CLE,31,26,2,8:28,-300,220,2022-03-24
TOR,CLE,31,26,2,8:25,-330,240,2022-03-24
TOR,CLE,31,26,2,7:52,-300,220,2022-03-24
TOR,CLE,31,27,2,7:49,-280,210,2022-03-24
TOR,CLE,33,29,2,7:09,-280,210,2022-03-24
TOR,CLE,38,29,2,6:41,-435,300,2022-03-24
TOR,CLE,38,32,2,6:16,-350,250,2022-03-24
TOR,CLE,38,32,2,5:58,-350,250,2022-03-24
TOR,CLE,40,32,2,5:54,-400,280,2022-03-24
TOR,CLE,40,32,2,5:48,-370,260,2022-03-24
TOR,CLE,40,32,2,5:38,-370,260,2022-03-24
TOR,CLE,40,32,2,5:27,-330,240,2022-03-24
TOR,CLE,40,34,2,5:27,-315,230,2022-03-24
TOR,CLE,42,34,2,5:07,-385,270,2022-03-24
TOR,CLE,44,34,2,4:59,-435,300,2022-03-24
TOR,CLE,44,34,2,4:59,-475,325,2022-03-24
TOR,CLE,44,34,2,4:49,-450,310,2022-03-24
TOR,CLE,46,34,2,4:16,-475,325,2022-03-24
TOR,CLE,46,37,2,4:02,-400,280,2022-03-24
TOR,CLE,48,39,2,3:11,-475,325,2022-03-24
TOR,CLE,48,39,2,3:02,-500,340,2022-03-24
TOR,CLE,50,39,2,3:02,-525,350,2022-03-24
TOR,CLE,53,42,2,2:38,-525,350,2022-03-24
TOR,CLE,53,43,2,2:23,-435,300,2022-03-24
TOR,CLE,56,44,2,1:54,-600,385,2022-03-24
TOR,CLE,56,44,2,1:48,-675,425,2022-03-24
TOR,CLE,57,44,2,1:48,-775,475,2022-03-24
TOR,CLE,58,44,2,1:27,-775,475,2022-03-24
TOR,CLE,58,46,2,0:54,-675,425,2022-03-24
TOR,CLE,58,48,2,0:23,-550,360,2022-03-24
TOR,CLE,58,48,2,0:06,-475,325,2022-03-24
TOR,CLE,58,48,2,,-575,375,2022-03-24
TOR,CLE,58,48,3,12:00,-525,350,2022-03-24
TOR,CLE,58,48,3,12:00,-475,325,2022-03-24
TOR,CLE,58,48,3,12:00,-575,375,2022-03-24
TOR,CLE,58,48,3,12:00,-500,340,2022-03-24
TOR,CLE,58,48,3,11:50,-475,325,2022-03-24
TOR,CLE,60,48,3,11:17,-675,425,2022-03-24
TOR,CLE,60,50,3,10:46,-550,360,2022-03-24
TOR,CLE,63,50,3,10:14,-675,425,2022-03-24
TOR,CLE,63,50,3,10:09,-725,450,2022-03-24
TOR,CLE,63,50,3,9:50,-950,550,2022-03-24
TOR,CLE,63,52,3,9:19,-825,500,2022-03-24
