home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
CLE,ORL,42,25,2,8:14,-1800,850,2022-03-28
NY,CHI,2,5,1,9:30,150,-185,2022-03-28
TOR,BOS,7,10,1,8:38,-280,210,2022-03-28
MIA,SAC,0,2,1,10:30,-1050,600,2022-03-28
CHA,DEN,35,32,2,10:16,110,-140,2022-03-28
CLE,ORL,44,27,2,7:47,-1600,800,2022-03-28
NY,CHI,4,8,1,8:48,140,-170,2022-03-28
TOR,BOS,7,10,1,8:16,-280,210,2022-03-28
MIA,SAC,0,4,1,9:58,-1150,650,2022-03-28
CHA,DEN,37,32,2,9:53,110,-140,2022-03-28
CLE,ORL,44,27,2,7:40,-1800,850,2022-03-28
NY,CHI,4,8,1,8:35,155,-195,2022-03-28
TOR,BOS,7,10,1,8:04,-265,200,2022-03-28
MIA,SAC,2,6,1,9:32,-1050,600,2022-03-28
NY,CHI,4,8,1,8:35,160,-200,2022-03-28
TOR,BOS,7,13,1,7:56,-245,185,2022-03-28
MIA,SAC,2,6,1,9:05,-1300,700,2022-03-28
CHA,DEN,37,32,2,9:53,-110,-120,2022-03-28
IND,ATL,39,54,2,8:24,650,-1150,2022-03-28
NY,CHI,5,10,1,8:15,170,-220,2022-03-28
TOR,BOS,7,16,1,7:23,-195,155,2022-03-28
MIA,SAC,4,6,1,8:46,-1300,700,2022-03-28
CHA,DEN,37,32,2,9:53,-105,-125,2022-03-28
IND,ATL,39,56,2,8:08,700,-1300,2022-03-28
NY,CHI,5,10,1,8:15,155,-195,2022-03-28
MIA,SAC,4,6,1,8:22,-1150,650,2022-03-28
IND,ATL,42,56,2,7:37,700,-1300,2022-03-28
MIA,SAC,6,6,1,7:54,-1450,750,2022-03-28
MIA,SAC,6,6,1,7:30,-1450,750,2022-03-28
CHA,DEN,37,32,2,9:34,-105,-125,2022-03-28
IND,ATL,45,56,2,7:24,600,-1050,2022-03-28
MIA,SAC,9,6,1,6:57,-1450,750,2022-03-28
CHA,DEN,37,35,2,9:18,110,-140,2022-03-28
IND,ATL,45,56,2,7:24,900,-2000,2022-03-28
NY,CHI,5,10,1,8:20,170,-220,2022-03-28
TOR,BOS,7,16,1,7:23,-220,170,2022-03-28
CHA,DEN,37,35,2,9:03,110,-140,2022-03-28
NY,CHI,7,10,1,7:48,160,-200,2022-03-28
TOR,BOS,9,16,1,7:10,-235,180,2022-03-28
MIA,SAC,9,6,1,7:01,-1450,750,2022-03-28
CHA,DEN,39,35,2,8:51,105,-135,2022-03-28
CLE,ORL,47,35,2,5:11,-2800,1100,2022-03-28
NY,CHI,7,12,1,7:18,170,-220,2022-03-28
TOR,BOS,11,16,1,6:42,-280,210,2022-03-28
MIA,SAC,9,9,1,6:19,-1450,750,2022-03-28
CHA,DEN,41,35,2,8:18,-115,-115,2022-03-28
NY,CHI,7,14,1,6:44,190,-255,2022-03-28
TOR,BOS,11,19,1,6:09,-235,180,2022-03-28
MIA,SAC,12,11,1,6:02,-1150,650,2022-03-28
CHA,DEN,41,35,2,8:07,-110,-120,2022-03-28
CLE,ORL,47,35,2,5:11,-1150,650,2022-03-28
IND,ATL,45,59,2,6:52,700,-1300,2022-03-28
NY,CHI,9,17,1,6:14,200,-265,2022-03-28
TOR,BOS,11,19,1,5:45,-210,165,2022-03-28
CHA,DEN,41,37,2,7:39,105,-135,2022-03-28
NY,CHI,11,19,1,5:41,210,-280,2022-03-28
TOR,BOS,11,19,1,5:32,-235,180,2022-03-28
CHA,DEN,43,37,2,7:07,-120,-110,2022-03-28
NY,CHI,13,19,1,5:15,180,-235,2022-03-28
CHA,DEN,43,39,2,6:47,-105,-125,2022-03-28
CLE,ORL,47,35,2,4:59,-1150,650,2022-03-28
NY,CHI,13,19,1,5:11,165,-210,2022-03-28
TOR,BOS,11,22,1,4:53,-195,155,2022-03-28
MIA,SAC,12,11,1,6:02,-1300,700,2022-03-28
CLE,ORL,47,37,2,4:16,-775,475,2022-03-28
NY,CHI,15,19,1,4:49,155,-195,2022-03-28
TOR,BOS,15,22,1,4:22,-195,155,2022-03-28
CLE,ORL,49,39,2,3:58,-825,500,2022-03-28
IND,ATL,49,61,2,5:10,650,-1150,2022-03-28
NY,CHI,15,19,1,4:49,170,-220,2022-03-28
TOR,BOS,17,22,1,3:56,-210,165,2022-03-28
MIA,SAC,12,11,1,5:34,-1300,700,2022-03-28
CHA,DEN,43,39,2,6:47,100,-130,2022-03-28
CLE,ORL,49,40,2,3:58,-825,500,2022-03-28
TOR,BOS,17,22,1,3:56,-255,190,2022-03-28
MIA,SAC,14,11,1,5:02,-1300,700,2022-03-28
CLE,ORL,51,41,2,3:39,-950,550,2022-03-28
IND,ATL,51,62,2,4:53,600,-1050,2022-03-28
TOR,BOS,17,22,1,3:56,-245,185,2022-03-28
MIA,SAC,17,13,1,4:32,-1450,750,2022-03-28
CLE,ORL,51,43,2,3:10,-675,425,2022-03-28
IND,ATL,51,64,2,4:20,800,-1600,2022-03-28
TOR,BOS,17,22,1,3:56,-280,210,2022-03-28
MIA,SAC,19,13,1,3:59,-1800,850,2022-03-28
CHA,DEN,43,39,2,6:46,100,-130,2022-03-28
CLE,ORL,51,45,2,2:59,-600,385,2022-03-28
IND,ATL,51,66,2,4:23,800,-1600,2022-03-28
MIA,SAC,19,13,1,3:30,-1800,850,2022-03-28
CHA,DEN,43,39,2,6:34,100,-130,2022-03-28
CLE,ORL,51,45,2,2:59,-625,400,2022-03-28
NY,CHI,15,19,1,4:33,180,-235,2022-03-28
MIA,SAC,19,13,1,3:29,-1800,850,2022-03-28
CHA,DEN,43,39,2,6:29,110,-140,2022-03-28
NY,CHI,15,19,1,3:57,220,-300,2022-03-28
CHA,DEN,43,39,2,5:56,110,-140,2022-03-28
CLE,ORL,51,45,2,2:52,-625,400,2022-03-28
IND,ATL,54,66,2,4:02,700,-1300,2022-03-28
NY,CHI,15,23,1,3:26,210,-280,2022-03-28
TOR,BOS,17,25,1,3:51,-220,170,2022-03-28
MIA,SAC,19,13,1,3:29,-2000,900,2022-03-28
CHA,DEN,43,39,2,5:43,110,-140,2022-03-28
CLE,ORL,51,47,2,2:22,-450,310,2022-03-28
IND,ATL,54,66,2,3:23,600,-1050,2022-03-28
NY,CHI,15,23,1,3:26,240,-330,2022-03-28
TOR,BOS,17,25,1,3:20,-220,170,2022-03-28
CHA,DEN,43,40,2,5:43,110,-140,2022-03-28
CLE,ORL,51,49,2,1:55,-400,280,2022-03-28
IND,ATL,54,66,2,3:10,650,-1150,2022-03-28
TOR,BOS,19,25,1,2:45,-265,200,2022-03-28
CHA,DEN,43,41,2,5:27,105,-135,2022-03-28
CLE,ORL,51,49,2,1:43,-350,250,2022-03-28
IND,ATL,56,66,2,2:37,600,-1050,2022-03-28
NY,CHI,15,23,1,3:29,210,-280,2022-03-28
TOR,BOS,22,27,1,2:17,-280,210,2022-03-28
MIA,SAC,19,13,1,3:25,-1600,800,2022-03-28
CHA,DEN,44,41,2,5:27,105,-135,2022-03-28
CLE,ORL,53,49,2,1:33,-370,260,2022-03-28
IND,ATL,56,68,2,2:05,650,-1150,2022-03-28
MIA,SAC,22,13,1,2:50,-2400,1000,2022-03-28
CHA,DEN,45,41,2,5:18,100,-130,2022-03-28
CLE,ORL,53,49,2,1:30,-435,300,2022-03-28
IND,ATL,59,70,2,1:33,700,-1300,2022-03-28
NY,CHI,17,26,1,2:12,250,-350,2022-03-28
TOR,BOS,23,27,1,2:07,-255,190,2022-03-28
MIA,SAC,22,13,1,2:32,-2000,900,2022-03-28
CHA,DEN,45,41,2,5:07,-115,-115,2022-03-28
CLE,ORL,56,51,2,0:49,-475,325,2022-03-28
IND,ATL,59,70,2,1:31,650,-1150,2022-03-28
NY,CHI,17,26,1,2:06,250,-350,2022-03-28
TOR,BOS,23,29,1,1:59,-220,170,2022-03-28
MIA,SAC,22,13,1,2:26,-1800,850,2022-03-28
CHA,DEN,45,41,2,4:41,-115,-115,2022-03-28
IND,ATL,59,72,2,0:51,750,-1450,2022-03-28
NY,CHI,17,28,1,1:49,280,-400,2022-03-28
TOR,BOS,26,29,1,1:34,-300,220,2022-03-28
MIA,SAC,24,13,1,2:01,-2000,900,2022-03-28
CHA,DEN,47,43,2,4:21,-115,-115,2022-03-28
CLE,ORL,57,51,2,0:37,-550,360,2022-03-28
IND,ATL,59,72,2,0:51,600,-1050,2022-03-28
NY,CHI,17,28,1,1:42,270,-385,2022-03-28
TOR,BOS,26,34,1,0:55,-200,160,2022-03-28
MIA,SAC,24,16,1,1:41,-1600,800,2022-03-28
CHA,DEN,47,45,2,3:41,100,-130,2022-03-28
CLE,ORL,60,51,2,0:19,-775,475,2022-03-28
IND,ATL,60,72,2,0:47,650,-1150,2022-03-28
NY,CHI,19,28,1,1:16,240,-330,2022-03-28
TOR,BOS,28,34,1,0:33,-220,170,2022-03-28
MIA,SAC,26,16,1,1:16,-2000,900,2022-03-28
CHA,DEN,47,45,2,3:06,-110,-120,2022-03-28
CLE,ORL,60,53,H,12:00,-600,385,2022-03-28
IND,ATL,60,74,2,0:31,650,-1150,2022-03-28
NY,CHI,22,28,1,0:56,185,-245,2022-03-28
TOR,BOS,28,36,1,0:33,-195,155,2022-03-28
MIA,SAC,28,19,1,0:40,-2000,900,2022-03-28
CHA,DEN,49,48,2,2:38,110,-140,2022-03-28
IND,ATL,60,74,2,0:31,700,-1300,2022-03-28
NY,CHI,23,28,1,0:45,180,-235,2022-03-28
TOR,BOS,30,38,1,0:04,-185,150,2022-03-28
MIA,SAC,28,19,1,0:22,-2000,900,2022-03-28
CHA,DEN,51,50,2,2:01,110,-140,2022-03-28
CLE,ORL,60,53,3,12:00,-625,400,2022-03-28
IND,ATL,61,74,2,0:25,650,-1150,2022-03-28
NY,CHI,23,28,1,0:35,170,-220,2022-03-28
TOR,BOS,30,38,2,12:00,-175,145,2022-03-28
CHA,DEN,51,52,2,1:29,145,-175,2022-03-28
IND,ATL,63,74,H,12:00,600,-1050,2022-03-28
NY,CHI,23,28,1,,160,-200,2022-03-28
MIA,SAC,31,19,2,12:00,-3200,1200,2022-03-28
CHA,DEN,51,54,2,1:12,160,-200,2022-03-28
CLE,ORL,60,53,3,12:00,-675,425,2022-03-28
IND,ATL,63,74,3,12:00,550,-950,2022-03-28
NY,CHI,23,28,1,,170,-220,2022-03-28
CHA,DEN,51,54,2,1:04,170,-220,2022-03-28
NY,CHI,24,28,2,12:00,165,-210,2022-03-28
TOR,BOS,30,38,2,12:00,-160,130,2022-03-28
CHA,DEN,51,56,2,0:40,180,-235,2022-03-28
NY,CHI,24,28,2,12:00,170,-220,2022-03-28
CHA,DEN,53,56,2,0:29,155,-195,2022-03-28
TOR,BOS,30,38,2,11:44,-175,145,2022-03-28
MIA,SAC,31,19,2,11:52,-3200,1200,2022-03-28
CHA,DEN,54,56,2,0:18,135,-165,2022-03-28
TOR,BOS,30,38,2,11:17,-160,130,2022-03-28
MIA,SAC,34,21,2,11:17,-4000,1400,2022-03-28
CHA,DEN,57,56,H,12:00,110,-140,2022-03-28
IND,ATL,63,74,3,12:00,450,-725,2022-03-28
TOR,BOS,30,38,2,10:44,-170,140,2022-03-28
MIA,SAC,34,22,2,11:20,-3500,1300,2022-03-28
CHA,DEN,57,56,3,12:00,105,-135,2022-03-28
CLE,ORL,60,53,3,12:00,-600,385,2022-03-28
NY,CHI,24,28,2,11:47,170,-220,2022-03-28
TOR,BOS,30,38,2,10:42,-170,140,2022-03-28
MIA,SAC,34,22,2,10:43,-4000,1400,2022-03-28
NY,CHI,24,30,2,11:45,200,-265,2022-03-28
TOR,BOS,30,38,2,10:39,-155,125,2022-03-28
MIA,SAC,34,22,2,10:31,-3500,1300,2022-03-28
NY,CHI,24,33,2,11:17,230,-315,2022-03-28
TOR,BOS,30,40,2,10:08,-130,100,2022-03-28
MIA,SAC,34,25,2,10:07,-2800,1100,2022-03-28
NY,CHI,24,33,2,10:58,220,-300,2022-03-28
TOR,BOS,30,40,2,9:43,-130,100,2022-03-28
MIA,SAC,34,27,2,9:37,-2800,1100,2022-03-28
CHA,DEN,57,56,3,12:00,110,-140,2022-03-28
NY,CHI,24,33,2,10:57,230,-315,2022-03-28
TOR,BOS,32,40,2,9:07,-165,135,2022-03-28
MIA,SAC,36,27,2,9:04,-3200,1200,2022-03-28
IND,ATL,63,74,3,12:00,500,-825,2022-03-28
NY,CHI,25,35,2,10:23,250,-350,2022-03-28
TOR,BOS,34,40,2,8:32,-185,150,2022-03-28
MIA,SAC,36,27,2,8:45,-4500,1500,2022-03-28
CHA,DEN,57,56,3,12:00,100,-130,2022-03-28
NY,CHI,25,35,2,10:23,240,-330,2022-03-28
TOR,BOS,36,40,2,8:08,-200,160,2022-03-28
MIA,SAC,38,29,2,8:11,-3200,1200,2022-03-28
NY,CHI,25,35,2,10:08,270,-385,2022-03-28
TOR,BOS,36,40,2,8:08,-195,155,2022-03-28
MIA,SAC,38,29,2,7:55,-2400,1000,2022-03-28
NY,CHI,25,37,2,10:08,270,-385,2022-03-28
MIA,SAC,38,29,2,7:50,-2400,1000,2022-03-28
MIA,SAC,38,30,2,7:48,-2800,1100,2022-03-28
MIA,SAC,38,30,2,7:20,-2400,1000,2022-03-28
MIA,SAC,40,33,2,6:48,-2000,900,2022-03-28
TOR,BOS,36,40,2,8:03,-195,155,2022-03-28
MIA,SAC,40,33,2,6:33,-2400,1000,2022-03-28
NY,CHI,27,37,2,9:48,250,-350,2022-03-28
TOR,BOS,36,40,2,7:34,-210,165,2022-03-28
MIA,SAC,40,33,2,6:33,-2800,1100,2022-03-28
NY,CHI,27,37,2,9:47,280,-400,2022-03-28
TOR,BOS,36,40,2,7:29,-185,150,2022-03-28
MIA,SAC,40,33,2,6:33,-2000,900,2022-03-28
NY,CHI,27,39,2,9:37,300,-435,2022-03-28
TOR,BOS,38,42,2,6:58,-185,150,2022-03-28
CHA,DEN,57,56,3,12:00,-105,-125,2022-03-28
NY,CHI,30,39,2,9:00,250,-350,2022-03-28
TOR,BOS,39,42,2,6:51,-210,165,2022-03-28
NY,CHI,33,39,2,8:32,210,-280,2022-03-28
TOR,BOS,39,44,2,6:27,-185,150,2022-03-28
NY,CHI,33,39,2,8:09,210,-280,2022-03-28
TOR,BOS,39,44,2,6:26,-245,185,2022-03-28
MIA,SAC,42,33,2,6:33,-2800,1100,2022-03-28
CLE,ORL,60,55,3,11:36,-525,350,2022-03-28
NY,CHI,33,39,2,7:50,210,-280,2022-03-28
TOR,BOS,39,44,2,5:53,-245,185,2022-03-28
MIA,SAC,42,33,2,6:16,-2800,1100,2022-03-28
CLE,ORL,60,57,3,11:02,-435,300,2022-03-28
NY,CHI,35,39,2,7:28,180,-235,2022-03-28
TOR,BOS,41,44,2,5:31,-300,220,2022-03-28
MIA,SAC,42,34,2,6:16,-1800,850,2022-03-28
CLE,ORL,62,57,3,10:45,-475,325,2022-03-28
NY,CHI,37,39,2,6:58,165,-210,2022-03-28
TOR,BOS,42,44,2,5:29,-315,230,2022-03-28
MIA,SAC,44,35,2,6:03,-2800,1100,2022-03-28
CLE,ORL,62,62,3,9:58,-300,220,2022-03-28
IND,ATL,63,74,3,11:58,500,-825,2022-03-28
TOR,BOS,44,44,2,4:56,-400,280,2022-03-28
CLE,ORL,64,62,3,9:25,-300,220,2022-03-28
IND,ATL,63,77,3,11:09,700,-1300,2022-03-28
TOR,BOS,44,44,2,4:42,-400,280,2022-03-28
MIA,SAC,45,35,2,6:02,-2800,1100,2022-03-28
CLE,ORL,64,62,3,8:59,-330,240,2022-03-28
IND,ATL,68,77,3,10:39,450,-725,2022-03-28
TOR,BOS,44,44,2,4:21,-400,280,2022-03-28
MIA,SAC,47,37,2,5:21,-2800,1100,2022-03-28
IND,ATL,70,77,3,10:05,385,-600,2022-03-28
TOR,BOS,44,44,2,4:13,-475,325,2022-03-28
MIA,SAC,47,37,2,4:47,-1800,850,2022-03-28
CLE,ORL,64,62,3,8:59,-300,220,2022-03-28
IND,ATL,70,79,3,9:41,350,-525,2022-03-28
TOR,BOS,44,46,2,3:57,-300,220,2022-03-28
MIA,SAC,47,37,2,4:14,-1800,850,2022-03-28
IND,ATL,70,79,3,9:39,425,-675,2022-03-28
NY,CHI,37,39,2,6:38,165,-210,2022-03-28
TOR,BOS,44,47,2,3:43,-290,215,2022-03-28
MIA,SAC,47,37,2,4:14,-2000,900,2022-03-28
CHA,DEN,57,56,3,11:52,100,-130,2022-03-28
IND,ATL,70,81,3,9:02,450,-725,2022-03-28
NY,CHI,37,39,2,6:24,165,-210,2022-03-28
TOR,BOS,44,47,2,3:38,-290,215,2022-03-28
MIA,SAC,47,37,2,4:08,-2400,1000,2022-03-28
CHA,DEN,59,58,3,11:17,100,-130,2022-03-28
CLE,ORL,64,62,3,8:59,-280,210,2022-03-28
IND,ATL,72,81,3,8:59,425,-675,2022-03-28
NY,CHI,37,39,2,5:51,165,-210,2022-03-28
TOR,BOS,48,47,2,3:05,-435,300,2022-03-28
MIA,SAC,47,37,2,3:38,-1800,850,2022-03-28
CHA,DEN,61,58,3,10:44,-140,110,2022-03-28
CLE,ORL,64,62,3,8:59,-265,200,2022-03-28
IND,ATL,75,83,3,8:23,375,-575,2022-03-28
