home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
CLE,TOR,88.0,77.0,4,5:55,-4500,1500
DEN,NO,79.0,77.0,3,2:35,-255,190
DEN,NO,80.0,77.0,3,2:35,-265,200
DEN,NO,80.0,79.0,3,2:13,-175,145
DEN,NO,80.0,80.0,3,2:12,-165,135
DEN,NO,80.0,80.0,3,1:54,-140,110
DEN,NO,80.0,81.0,3,1:54,-130,100
DEN,NO,82.0,82.0,3,1:29,-130,100
CLE,TOR,91.0,80.0,4,5:19,-4500,1500
DEN,NO,82.0,85.0,3,1:17,-110,-120
CLE,TOR,93.0,80.0,4,4:57,-4500,1500
DEN,NO,84.0,85.0,3,1:34,-125,-105
CLE,TOR,94.0,80.0,4,4:53,-4500,1500
DEN,NO,84.0,88.0,3,1:03,125,-155
CLE,TOR,94.0,83.0,4,4:36,-4500,1500
DEN,NO,84.0,88.0,3,1:03,120,-150
CLE,TOR,96.0,83.0,4,3:50,-4500,1500
DEN,NO,84.0,89.0,3,1:03,140,-170
DEN,NO,84.0,90.0,3,1:03,140,-170
DEN,NO,84.0,94.0,3,0:48,220,-300
CLE,TOR,96.0,83.0,4,3:49,-4500,1500
CLE,TOR,96.0,83.0,4,3:31,-4500,1500
DEN,NO,84.0,94.0,3,0:27,260,-370
CLE,TOR,96.0,85.0,4,3:26,-4500,1500
DEN,NO,84.0,94.0,4,12:00,250,-350
CLE,TOR,96.0,86.0,4,3:12,-4500,1500
DEN,NO,84.0,94.0,4,12:00,270,-385
CLE,TOR,96.0,86.0,4,3:09,-4500,1500
CLE,TOR,96.0,86.0,4,2:47,-4500,1500
DEN,NO,84.0,94.0,4,12:00,280,-400
CLE,TOR,96.0,88.0,4,2:36,-4500,1500
DEN,NO,84.0,94.0,4,11:59,280,-400
DEN,NO,84.0,94.0,4,11:35,340,-500
CLE,TOR,98.0,88.0,4,2:04,-4500,1500
DEN,NO,87.0,94.0,4,11:09,180,-235
CLE,TOR,100.0,90.0,4,1:37,-4500,1500
DEN,NO,88.0,94.0,4,10:53,165,-210
CLE,TOR,100.0,95.0,4,1:10,-4500,1500
DEN,NO,89.0,94.0,4,10:41,150,-185
DEN,NO,89.0,95.0,4,10:41,165,-210
DEN,NO,89.0,96.0,4,10:19,250,-350
DEN,NO,89.0,96.0,4,10:08,230,-315
CLE,TOR,100.0,95.0,4,1:05,-4500,1500
DEN,NO,89.0,97.0,4,10:08,280,-400
CLE,TOR,102.0,95.0,4,1:05,-4500,1500
DEN,NO,89.0,97.0,4,10:10,340,-500
DEN,NO,91.0,99.0,4,9:39,385,-600
CLE,TOR,102.0,95.0,4,0:29,-4500,1500
DEN,NO,91.0,99.0,4,9:27,220,-300
LA,NY,,,,,-225,185
DEN,NO,92.0,99.0,4,9:27,215,-290
DEN,NO,92.0,99.0,4,9:21,260,-370
CLE,TOR,102.0,95.0,4,0:21,-4500,1500
DEN,NO,94.0,99.0,4,8:59,185,-245
DEN,NO,94.0,101.0,4,8:30,230,-315
CLE,TOR,102.0,96.0,4,0:21,-4500,1500
DEN,NO,95.0,101.0,4,8:30,220,-300
CLE,TOR,102.0,96.0,4,0:09,-4500,1500
DEN,NO,95.0,101.0,4,8:15,280,-400
CLE,TOR,104.0,96.0,4,0:09,-4500,1500
DEN,NO,95.0,104.0,4,7:47,385,-600
CLE,TOR,104.0,96.0,4,,-4500,1500
DEN,NO,95.0,104.0,4,7:47,350,-525
CLE,TOR,104.0,96.0,F,,-4500,1500
DEN,NO,95.0,104.0,4,7:47,325,-475
DEN,NO,95.0,104.0,4,7:47,340,-500
DEN,NO,95.0,104.0,4,7:47,310,-450
DEN,NO,95.0,104.0,4,7:31,310,-450
DEN,NO,96.0,104.0,4,7:31,310,-450
DEN,NO,97.0,106.0,4,7:07,340,-500
DEN,NO,99.0,106.0,4,6:46,360,-550
DEN,NO,99.0,108.0,4,6:13,450,-725
DEN,NO,101.0,108.0,4,5:43,340,-500
DEN,NO,101.0,108.0,4,5:43,300,-435
DEN,NO,103.0,108.0,4,5:43,290,-420
DEN,NO,103.0,111.0,4,5:15,290,-420
DEN,NO,103.0,111.0,4,5:09,450,-725
LA,NY,0.0,0.0,1,11:40,-235,180
DEN,NO,103.0,111.0,4,5:09,500,-825
LA,NY,0.0,3.0,1,11:23,-220,170
LA,NY,0.0,3.0,1,11:07,-245,185
DEN,NO,103.0,110.0,4,5:09,350,-525
LA,NY,3.0,3.0,1,10:41,-300,220
LA,NY,3.0,3.0,1,10:14,-265,200
DEN,NO,103.0,110.0,4,5:09,650,-1150
LA,NY,3.0,7.0,1,9:42,-195,155
DEN,NO,103.0,112.0,4,4:53,800,-1600
LA,NY,3.0,7.0,1,9:10,-200,160
DEN,NO,105.0,112.0,4,4:24,600,-1200
LA,NY,3.0,7.0,1,8:56,-235,180
DEN,NO,105.0,112.0,4,4:24,425,-725
LA,NY,4.0,7.0,1,8:56,-235,180
DEN,NO,105.0,112.0,4,4:17,475,-875
LA,NY,5.0,10.0,1,8:32,-200,160
DEN,NO,105.0,115.0,4,3:50,850,-1950
LA,NY,7.0,10.0,1,8:05,-220,170
DEN,NO,107.0,118.0,4,3:18,1200,-3800
LA,NY,7.0,12.0,1,7:57,-185,150
DEN,NO,107.0,118.0,4,3:18,1000,-2800
LA,NY,7.0,12.0,1,7:22,-175,145
LA,NY,7.0,12.0,1,7:10,-185,150
LA,NY,7.0,12.0,1,7:10,-175,145
DEN,NO,109.0,118.0,4,3:03,800,-1750
LA,NY,9.0,12.0,1,6:44,-185,150
DEN,NO,110.0,118.0,4,2:39,600,-1200
LA,NY,9.0,12.0,1,6:16,-210,165
DEN,NO,110.0,118.0,4,2:34,550,-1050
DEN,NO,112.0,118.0,4,2:31,500,-950
LA,NY,9.0,12.0,1,6:16,-200,160
DEN,NO,114.0,118.0,4,2:01,425,-725
DEN,NO,114.0,120.0,4,1:35,500,-950
DEN,NO,115.0,120.0,4,1:35,400,-675
DEN,NO,116.0,120.0,4,1:46,375,-625
DEN,NO,118.0,122.0,4,1:16,475,-875
LA,NY,9.0,12.0,1,6:16,-185,150
DEN,NO,118.0,122.0,4,1:06,650,-1300
LA,NY,11.0,12.0,1,5:49,-235,180
DEN,NO,118.0,122.0,4,0:45,425,-725
LA,NY,11.0,14.0,1,5:30,-185,150
DEN,NO,120.0,122.0,4,0:45,230,-345
LA,NY,11.0,14.0,1,5:10,-195,155
DEN,NO,120.0,122.0,4,0:26,290,-470
LA,NY,11.0,14.0,1,4:55,-185,150
DEN,NO,120.0,122.0,4,0:18,290,-470
LA,NY,11.0,14.0,1,4:21,-185,150
LA,NY,11.0,14.0,1,3:57,-175,145
LA,NY,11.0,16.0,1,3:40,-195,155
LA,NY,13.0,16.0,1,3:17,-185,150
LA,NY,15.0,19.0,1,2:49,-170,140
LA,NY,15.0,19.0,1,2:40,-160,130
DEN,NO,120.0,122.0,4,0:16,290,-470
LA,NY,15.0,19.0,1,2:40,-140,110
LA,NY,15.0,19.0,1,2:40,-150,120
DEN,NO,120.0,123.0,4,0:16,290,-470
LA,NY,15.0,19.0,1,2:39,-150,120
DEN,NO,122.0,123.0,4,0:12,290,-470
LA,NY,17.0,21.0,1,2:12,-170,140
LA,NY,17.0,24.0,1,1:46,-150,120
LA,NY,19.0,24.0,1,1:31,-160,130
DEN,NO,122.0,123.0,4,0:10,290,-470
LA,NY,19.0,24.0,1,1:05,-160,130
LA,NY,22.0,24.0,1,0:41,-200,160
DEN,NO,122.0,123.0,4,0:09,290,-470
LA,NY,22.0,24.0,1,0:17,-185,150
LA,NY,22.0,24.0,1,0:17,-165,135
LA,NY,22.0,24.0,1,0:17,-175,145
DEN,NO,124.0,124.0,4,,290,-470
LA,NY,22.0,24.0,1,0:08,-185,150
DEN,NO,123.0,124.0,4,,290,-470
LA,NY,22.0,24.0,1,0:04,-195,155
DEN,NO,124.0,124.0,4,0:03,290,-470
LA,NY,22.0,24.0,1,0:01,-195,155
DEN,NO,124.0,124.0,O,5:00,290,-470
DEN,NO,124.0,124.0,O,5:00,-160,120
LA,NY,22.0,25.0,1,0:01,-195,155
DEN,NO,124.0,124.0,O,5:00,-170,130
DEN,NO,124.0,124.0,O,5:00,-155,115
LA,NY,22.0,25.0,2,12:00,-160,130
DEN,NO,124.0,124.0,O,5:00,-175,135
LA,NY,22.0,25.0,2,12:00,-200,160
DEN,NO,126.0,124.0,O,4:44,-210,155
DEN,NO,126.0,124.0,O,4:24,-265,185
DEN,NO,126.0,126.0,O,4:12,-265,185
LA,NY,22.0,25.0,2,11:56,-160,130
DEN,NO,126.0,126.0,O,4:12,-240,170
LA,NY,22.0,27.0,2,11:23,-170,140
DEN,NO,126.0,128.0,O,3:47,-105,-135
LA,NY,22.0,29.0,2,10:56,-130,100
DEN,NO,126.0,130.0,O,3:25,230,-345
LA,NY,22.0,29.0,2,10:38,-120,-110
LA,NY,22.0,31.0,2,10:38,-115,-115
DEN,NO,126.0,130.0,O,3:25,180,-260
LA,NY,22.0,31.0,2,10:07,-110,-120
LA,NY,22.0,31.0,2,9:53,110,-140
DEN,NO,129.0,130.0,O,3:09,120,-160
LA,NY,22.0,33.0,2,9:52,110,-140
DEN,NO,131.0,130.0,O,2:18,-175,135
LA,NY,22.0,33.0,2,9:26,130,-160
DEN,NO,131.0,130.0,O,1:50,-325,220
LA,NY,22.0,33.0,2,9:23,130,-160
DEN,NO,131.0,130.0,O,1:50,-345,230
LA,NY,22.0,34.0,2,9:23,150,-185
DEN,NO,134.0,130.0,O,1:24,-345,230
LA,NY,22.0,35.0,2,9:08,165,-210
DEN,NO,134.0,130.0,O,1:24,-1200,600
LA,NY,22.0,37.0,2,8:53,170,-220
DEN,NO,134.0,130.0,O,1:15,-3800,1200
DEN,NO,134.0,130.0,O,0:45,-3800,1200
LA,NY,22.0,37.0,2,8:53,180,-235
DEN,NO,136.0,130.0,O,0:27,-20000,3000
LA,NY,22.0,37.0,2,8:32,220,-300
LA,NY,22.0,37.0,2,7:59,210,-280
DEN,NO,136.0,130.0,O,0:10,-20000,3000
LA,NY,22.0,37.0,2,7:55,185,-245
DEN,NO,137.0,130.0,O,0:08,-20000,3000
LA,NY,22.0,38.0,2,7:55,250,-350
DEN,NO,138.0,130.0,O,0:02,-20000,3000
LA,NY,22.0,39.0,2,7:34,300,-435
DEN,NO,138.0,130.0,F,,-20000,3000
LA,NY,22.0,39.0,2,7:05,270,-385
LA,NY,22.0,41.0,2,6:30,360,-550
LA,NY,22.0,41.0,2,6:18,360,-550
LA,NY,25.0,41.0,2,5:57,300,-435
LA,NY,27.0,41.0,2,5:39,240,-330
LA,NY,27.0,41.0,2,5:39,210,-280
LA,NY,27.0,41.0,2,5:39,220,-300
LA,NY,27.0,41.0,2,5:36,210,-280
LA,NY,27.0,42.0,2,5:36,210,-280
LA,NY,27.0,43.0,2,5:14,240,-330
LA,NY,30.0,43.0,2,4:44,140,-170
LA,NY,30.0,43.0,2,4:34,200,-265
LA,NY,30.0,43.0,2,4:34,160,-200
LA,NY,32.0,45.0,2,4:05,150,-185
LA,NY,34.0,45.0,2,3:34,185,-245
LA,NY,34.0,48.0,2,3:02,230,-315
LA,NY,37.0,48.0,2,2:35,185,-245
LA,NY,37.0,48.0,2,2:35,165,-210
LA,NY,37.0,50.0,2,2:17,185,-245
LA,NY,37.0,50.0,2,1:52,210,-280
LA,NY,37.0,51.0,2,1:48,240,-330
LA,NY,37.0,51.0,2,1:38,240,-330
LA,NY,37.0,53.0,2,1:21,350,-525
LA,NY,40.0,54.0,2,1:00,310,-450
LA,NY,40.0,54.0,2,0:46,325,-475
LA,NY,40.0,57.0,2,0:42,385,-600
LA,NY,40.0,59.0,2,0:21,650,-1150
LA,NY,40.0,59.0,2,0:09,600,-1050
LA,NY,40.0,59.0,H,12:00,750,-1450
LA,NY,40.0,59.0,3,12:00,425,-675
LA,NY,40.0,59.0,3,12:00,600,-1050
LA,NY,40.0,59.0,3,12:00,290,-420
LA,NY,40.0,59.0,3,12:00,475,-775
LA,NY,40.0,59.0,3,12:00,385,-600
LA,NY,40.0,59.0,3,12:00,450,-725
LA,NY,40.0,59.0,3,11:41,600,-1050
LA,NY,40.0,59.0,3,11:18,475,-775
LA,NY,42.0,59.0,3,10:39,400,-625
LA,NY,42.0,59.0,3,10:27,350,-525
LA,NY,44.0,61.0,3,10:16,425,-675
LA,NY,46.0,64.0,3,9:49,550,-950
LA,NY,46.0,66.0,3,9:27,700,-1300
LA,NY,46.0,68.0,3,9:04,1100,-2800
LA,NY,46.0,68.0,3,8:47,1000,-2400
LA,NY,47.0,68.0,3,8:47,1000,-2400
LA,NY,48.0,70.0,3,8:33,1000,-2400
LA,NY,48.0,70.0,3,8:04,1000,-2400
LA,NY,48.0,72.0,3,8:04,1000,-2400
LA,NY,48.0,74.0,3,7:35,1000,-2400
LA,NY,48.0,74.0,3,7:30,1000,-2400
LA,NY,48.0,74.0,3,7:22,1000,-2400
LA,NY,50.0,74.0,3,7:22,1000,-2400
LA,NY,52.0,74.0,3,7:12,1000,-2400
LA,NY,52.0,74.0,3,7:12,1400,-4000
LA,NY,52.0,74.0,3,6:46,1500,-4500
LA,NY,52.0,76.0,3,6:15,1500,-4500
LA,NY,54.0,78.0,3,5:47,1500,-4500
LA,NY,54.0,78.0,3,5:16,1500,-4500
LA,NY,54.0,78.0,3,5:10,1500,-4500
LA,NY,54.0,78.0,3,4:43,1500,-4500
LA,NY,54.0,78.0,3,4:36,1500,-4500
LA,NY,57.0,78.0,3,4:16,1200,-3200
LA,NY,58.0,78.0,3,4:16,1400,-4000
LA,NY,58.0,78.0,3,3:44,1100,-2800
LA,NY,59.0,78.0,3,3:44,1000,-2400
LA,NY,60.0,78.0,3,3:42,900,-2000
LA,NY,60.0,78.0,3,3:01,1000,-2400
LA,NY,60.0,78.0,3,2:56,1000,-2400
LA,NY,60.0,78.0,3,2:56,850,-1800
LA,NY,60.0,78.0,3,2:28,650,-1150
LA,NY,60.0,78.0,3,2:03,550,-950
LA,NY,60.0,78.0,3,1:36,385,-600
LA,NY,60.0,78.0,3,0:55,475,-775
LA,NY,60.0,78.0,3,0:49,650,-1150
LA,NY,66.0,80.0,3,0:59,550,-950
LA,NY,66.0,80.0,3,0:42,550,-950
LA,NY,68.0,80.0,3,0:42,475,-775
LA,NY,68.0,80.0,3,0:22,385,-600
LA,NY,68.0,80.0,4,12:00,475,-775
LA,NY,68.0,80.0,4,12:00,360,-550
LA,NY,68.0,80.0,4,12:00,310,-450
LA,NY,68.0,80.0,4,11:44,385,-600
LA,NY,68.0,80.0,4,11:28,400,-625
LA,NY,68.0,82.0,4,11:24,550,-950
LA,NY,68.0,82.0,4,10:55,800,-1600
LA,NY,68.0,82.0,4,10:19,700,-1300
LA,NY,68.0,82.0,4,10:19,850,-1800
LA,NY,68.0,84.0,4,9:40,1500,-4500
LA,NY,68.0,85.0,4,9:40,1500,-4500
LA,NY,68.0,86.0,4,9:38,1500,-4500
LA,NY,68.0,88.0,4,9:12,1500,-4500
LA,NY,68.0,90.0,4,8:52,1500,-4500
LA,NY,68.0,90.0,4,8:53,1500,-4500
LA,NY,69.0,90.0,4,8:29,1500,-4500
LA,NY,69.0,92.0,4,8:11,1500,-4500
LA,NY,71.0,95.0,4,7:39,1500,-4500
LA,NY,71.0,95.0,4,7:23,1500,-4500
LA,NY,71.0,95.0,4,7:09,1500,-4500
LA,NY,72.0,95.0,4,7:09,1500,-4500
LA,NY,72.0,98.0,4,6:43,1500,-4500
LA,NY,72.0,98.0,4,6:29,1500,-4500
LA,NY,72.0,100.0,4,6:02,1500,-4500
LA,NY,74.0,100.0,4,5:54,1500,-4500
LA,NY,74.0,103.0,4,5:28,1500,-4500
LA,NY,76.0,103.0,4,5:11,1500,-4500
LA,NY,76.0,105.0,4,4:44,1500,-4500
LA,NY,76.0,108.0,4,4:19,1500,-4500
LA,NY,76.0,108.0,4,4:07,1500,-4500
LA,NY,78.0,108.0,4,3:47,1500,-4500
LA,NY,78.0,110.0,4,3:33,1500,-4500
LA,NY,80.0,110.0,4,3:05,1500,-4500
LA,NY,80.0,110.0,4,2:58,1500,-4500
LA,NY,82.0,113.0,4,2:30,1500,-4500
LA,NY,84.0,113.0,4,1:59,1500,-4500
LA,NY,84.0,113.0,4,1:54,1500,-4500
LA,NY,87.0,114.0,4,1:44,1500,-4500
LA,NY,87.0,114.0,4,1:27,1500,-4500
LA,NY,90.0,114.0,4,1:17,1500,-4500
LA,NY,90.0,116.0,4,1:08,1500,-4500
