home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
PHI,CHA,45,44,2,4:58,-255,190,2022-04-02
NY,CLE,14,14,1,6:19,-135,105,2022-04-02
PHI,CHA,47,44,2,4:48,-300,220,2022-04-02
NY,CLE,14,16,1,5:49,-125,-105,2022-04-02
PHI,CHA,48,44,2,4:29,-370,260,2022-04-02
NY,CLE,16,16,1,5:16,-135,105,2022-04-02
PHI,CHA,51,46,2,3:56,-370,260,2022-04-02
NY,CLE,16,18,1,4:56,-135,105,2022-04-02
PHI,CHA,51,46,2,3:46,-315,230,2022-04-02
NY,CLE,17,18,1,4:56,-110,-120,2022-04-02
PHI,CHA,51,48,2,3:45,-280,210,2022-04-02
NY,CLE,18,18,1,4:59,-125,-105,2022-04-02
PHI,CHA,51,48,2,3:30,-290,215,2022-04-02
NY,CLE,20,20,1,4:32,-125,-105,2022-04-02
PHI,CHA,53,48,2,3:02,-330,240,2022-04-02
NY,CLE,20,23,1,3:56,100,-130,2022-04-02
PHI,CHA,53,51,2,2:29,-265,200,2022-04-02
NY,CLE,20,26,1,3:31,105,-135,2022-04-02
PHI,CHA,56,51,2,1:57,-330,240,2022-04-02
NY,CLE,20,26,1,3:31,110,-140,2022-04-02
PHI,CHA,56,51,2,1:40,-350,250,2022-04-02
NY,CLE,21,26,1,3:28,-105,-125,2022-04-02
PHI,CHA,58,51,2,1:13,-450,310,2022-04-02
NY,CLE,21,27,1,3:15,100,-130,2022-04-02
PHI,CHA,58,51,2,0:40,-475,325,2022-04-02
NY,CLE,21,28,1,3:11,105,-135,2022-04-02
PHI,CHA,58,53,2,0:14,-350,250,2022-04-02
NY,CLE,21,28,1,2:47,105,-135,2022-04-02
PHI,CHA,58,53,3,12:00,-370,260,2022-04-02
PHI,CHA,58,53,3,12:00,-330,240,2022-04-02
NY,CLE,21,28,1,2:17,125,-155,2022-04-02
NY,CLE,24,30,1,1:51,115,-145,2022-04-02
NY,CLE,26,33,1,1:14,130,-160,2022-04-02
NY,CLE,26,35,1,0:54,140,-170,2022-04-02
NY,CLE,28,38,1,0:28,150,-185,2022-04-02
NY,CLE,28,38,1,0:12,150,-185,2022-04-02
NY,CLE,30,38,1,0:02,145,-175,2022-04-02
NY,CLE,30,38,1,0:02,115,-145,2022-04-02
NY,CLE,30,39,1,,130,-160,2022-04-02
NY,CLE,30,39,2,12:00,140,-170,2022-04-02
PHI,CHA,58,53,3,12:00,-350,250,2022-04-02
NY,CLE,30,39,2,11:43,140,-170,2022-04-02
NY,CLE,33,39,2,11:11,105,-135,2022-04-02
NY,CLE,33,39,2,11:07,110,-140,2022-04-02
NY,CLE,34,39,2,10:48,105,-135,2022-04-02
NY,CLE,34,41,2,10:39,130,-160,2022-04-02
NY,CLE,36,41,2,10:04,100,-130,2022-04-02
NY,CLE,39,41,2,9:54,-120,-110,2022-04-02
PHI,CHA,58,53,3,11:55,-350,250,2022-04-02
PHI,CHA,60,55,3,11:22,-350,250,2022-04-02
NY,CLE,39,41,2,9:48,-120,-110,2022-04-02
PHI,CHA,60,55,3,11:10,-350,250,2022-04-02
PHI,CHA,60,55,3,10:44,-350,250,2022-04-02
NY,CLE,39,41,2,9:16,100,-130,2022-04-02
PHI,CHA,60,57,3,10:06,-350,250,2022-04-02
NY,CLE,39,43,2,8:45,100,-130,2022-04-02
PHI,CHA,65,57,3,9:43,-525,350,2022-04-02
NY,CLE,39,43,2,8:15,150,-185,2022-04-02
PHI,CHA,67,57,3,9:17,-725,450,2022-04-02
NY,CLE,39,45,2,8:06,120,-150,2022-04-02
NY,CLE,39,45,2,8:06,105,-135,2022-04-02
PHI,CHA,67,57,3,9:03,-825,500,2022-04-02
NY,CLE,41,45,2,7:53,-115,-115,2022-04-02
PHI,CHA,67,57,3,8:51,-825,500,2022-04-02
NY,CLE,41,45,2,7:48,-120,-110,2022-04-02
PHI,CHA,70,57,3,8:40,-1150,650,2022-04-02
NY,CLE,43,45,2,7:45,-105,-125,2022-04-02
PHI,CHA,72,57,3,8:16,-1600,800,2022-04-02
NY,CLE,43,45,2,7:11,-105,-125,2022-04-02
PHI,CHA,72,58,3,8:16,-1300,700,2022-04-02
NY,CLE,43,45,2,6:41,100,-130,2022-04-02
PHI,CHA,75,59,3,8:01,-1800,850,2022-04-02
NY,CLE,43,45,2,6:41,-115,-115,2022-04-02
PHI,CHA,77,63,3,7:29,-1600,800,2022-04-02
NY,CLE,45,47,2,6:03,-110,-120,2022-04-02
PHI,CHA,79,63,3,6:56,-3200,1200,2022-04-02
NY,CLE,45,50,2,5:36,120,-150,2022-04-02
NY,CLE,47,50,2,5:22,-125,-105,2022-04-02
PHI,CHA,79,63,3,6:56,-2800,1100,2022-04-02
NY,CLE,48,50,2,5:07,-130,100,2022-04-02
NY,CLE,48,52,2,4:46,100,-130,2022-04-02
NY,CLE,48,52,2,4:50,100,-130,2022-04-02
NY,CLE,48,53,2,4:30,110,-140,2022-04-02
PHI,CHA,81,63,3,6:56,-3500,1300,2022-04-02
NY,CLE,48,53,2,4:30,100,-130,2022-04-02
PHI,CHA,81,63,3,6:39,-3200,1200,2022-04-02
NY,CLE,50,53,2,4:14,100,-130,2022-04-02
PHI,CHA,81,63,3,6:28,-2800,1100,2022-04-02
NY,CLE,53,56,2,3:41,130,-160,2022-04-02
NY,CLE,53,56,2,3:24,100,-130,2022-04-02
NY,CLE,53,58,2,3:18,125,-155,2022-04-02
NY,CLE,56,61,2,2:51,140,-170,2022-04-02
NY,CLE,58,61,2,2:00,110,-140,2022-04-02
NY,CLE,58,61,2,2:00,105,-135,2022-04-02
NY,CLE,58,62,2,1:53,105,-135,2022-04-02
NY,CLE,60,64,2,1:27,120,-150,2022-04-02
NY,CLE,60,64,2,0:58,110,-140,2022-04-02
NY,CLE,60,64,2,0:52,125,-155,2022-04-02
NY,CLE,60,67,2,0:16,170,-220,2022-04-02
NY,CLE,60,69,3,12:00,185,-245,2022-04-02
NY,CLE,60,68,3,12:00,165,-210,2022-04-02
NY,CLE,60,68,3,12:00,180,-235,2022-04-02
NY,CLE,60,68,3,12:00,175,-225,2022-04-02
NY,CLE,62,68,3,11:31,160,-200,2022-04-02
NY,CLE,62,68,3,11:13,150,-185,2022-04-02
NY,CLE,62,68,3,11:02,190,-255,2022-04-02
NY,CLE,65,70,3,10:23,170,-220,2022-04-02
NY,CLE,65,70,3,10:09,190,-255,2022-04-02
NY,CLE,65,72,3,9:49,180,-235,2022-04-02
NY,CLE,67,72,3,9:39,175,-225,2022-04-02
NY,CLE,67,74,3,9:18,190,-255,2022-04-02
NY,CLE,69,74,3,9:02,180,-235,2022-04-02
NY,CLE,69,74,3,8:33,165,-210,2022-04-02
NY,CLE,69,75,3,8:33,190,-255,2022-04-02
NY,CLE,69,76,3,8:21,190,-255,2022-04-02
NY,CLE,70,76,3,8:21,180,-235,2022-04-02
NY,CLE,71,78,3,7:59,200,-265,2022-04-02
NY,CLE,71,80,3,7:35,260,-370,2022-04-02
NY,CLE,71,80,3,7:25,220,-300,2022-04-02
NY,CLE,72,80,3,7:25,220,-300,2022-04-02
NY,CLE,73,80,3,7:05,190,-255,2022-04-02
NY,CLE,73,80,3,6:36,180,-235,2022-04-02
NY,CLE,73,80,3,6:36,175,-225,2022-04-02
NY,CLE,74,80,3,6:08,220,-300,2022-04-02
NY,CLE,74,82,3,6:08,220,-300,2022-04-02
NY,CLE,74,87,3,5:41,385,-600,2022-04-02
NY,CLE,76,87,3,5:20,425,-675,2022-04-02
NY,CLE,79,90,3,4:43,450,-725,2022-04-02
NY,CLE,79,90,3,4:10,550,-950,2022-04-02
NY,CLE,81,94,3,3:37,475,-775,2022-04-02
NY,CLE,81,94,3,3:11,650,-1150,2022-04-02
NY,CLE,84,94,3,3:03,425,-675,2022-04-02
NY,CLE,84,94,3,2:47,375,-575,2022-04-02
NY,CLE,84,94,3,2:30,475,-775,2022-04-02
NY,CLE,84,94,3,2:12,700,-1300,2022-04-02
NY,CLE,84,97,3,1:39,800,-1600,2022-04-02
NY,CLE,84,100,3,1:20,1000,-2400,2022-04-02
NY,CLE,84,100,3,1:04,1000,-2400,2022-04-02
NY,CLE,84,100,3,1:04,1300,-3500,2022-04-02
NY,CLE,85,100,3,1:00,1300,-3500,2022-04-02
NY,CLE,85,102,3,0:29,1700,-5500,2022-04-02
NY,CLE,85,102,3,0:12,1400,-4000,2022-04-02
NY,CLE,85,102,3,0:12,1600,-5000,2022-04-02
NY,CLE,85,102,3,0:05,1700,-5500,2022-04-02
NY,CLE,85,102,3,0:05,1600,-5000,2022-04-02
NY,CLE,87,102,4,12:00,1300,-3500,2022-04-02
NY,CLE,87,102,4,12:00,1200,-3200,2022-04-02
NY,CLE,87,102,4,12:00,1500,-4500,2022-04-02
NY,CLE,88,102,4,10:51,650,-1150,2022-04-02
NY,CLE,88,102,4,10:40,750,-1450,2022-04-02
NY,CLE,91,102,4,9:44,750,-1450,2022-04-02
NY,CLE,91,105,4,9:24,1200,-3200,2022-04-02
NY,CLE,91,106,4,9:25,1200,-3200,2022-04-02
NY,CLE,91,106,4,9:08,1200,-3200,2022-04-02
NY,CLE,91,106,4,9:08,1400,-4000,2022-04-02
NY,CLE,92,106,4,8:49,1400,-4000,2022-04-02
NY,CLE,92,106,4,8:49,1200,-3200,2022-04-02
NY,CLE,94,106,4,8:33,1100,-2800,2022-04-02
NY,CLE,94,106,4,7:56,1200,-3200,2022-04-02
NY,CLE,94,108,4,7:48,1400,-4000,2022-04-02
NY,CLE,94,108,4,7:41,1400,-4000,2022-04-02
NY,CLE,94,108,4,7:06,1500,-4500,2022-04-02
ATL,BKN,,,,,115,-135,2022-04-02
ATL,BKN,,,,,120,-140,2022-04-02
ATL,BKN,,,,,125,-145,2022-04-02
CHI,MIA,,,,,115,-135,2022-04-02
GS,UTA,,,,,115,-135,2022-04-02
ATL,BKN,,,,,100,-120,2022-04-02
ATL,BKN,,,,,105,-125,2022-04-02
CHI,MIA,,,,,120,-140,2022-04-02
GS,UTA,,,,,105,-125,2022-04-02
ATL,BKN,0,0,1,11:34,110,-140,2022-04-02
ATL,BKN,0,5,1,11:06,150,-185,2022-04-02
ATL,BKN,2,8,1,10:30,165,-210,2022-04-02
ATL,BKN,2,8,1,9:58,165,-210,2022-04-02
ATL,BKN,2,8,1,9:55,170,-220,2022-04-02
ATL,BKN,2,10,1,9:54,200,-265,2022-04-02
ATL,BKN,4,14,1,9:23,180,-235,2022-04-02
ATL,BKN,4,14,1,9:12,260,-370,2022-04-02
ATL,BKN,6,14,1,9:08,180,-235,2022-04-02
ATL,BKN,8,14,1,8:31,200,-265,2022-04-02
ATL,BKN,8,15,1,8:18,215,-290,2022-04-02
ATL,BKN,8,15,1,8:03,215,-290,2022-04-02
ATL,BKN,8,15,1,7:48,185,-245,2022-04-02
ATL,BKN,9,15,1,7:37,190,-255,2022-04-02
ATL,BKN,12,15,1,6:55,175,-225,2022-04-02
ATL,BKN,14,18,1,5:55,150,-185,2022-04-02
ATL,BKN,14,18,1,5:55,160,-200,2022-04-02
ATL,BKN,16,18,1,5:54,150,-185,2022-04-02
ATL,BKN,16,20,1,5:13,165,-210,2022-04-02
ATL,BKN,19,22,1,4:06,140,-170,2022-04-02
ATL,BKN,20,22,1,4:02,135,-165,2022-04-02
ATL,BKN,20,22,1,4:03,150,-185,2022-04-02
ATL,BKN,20,24,1,3:06,170,-220,2022-04-02
ATL,BKN,22,24,1,3:06,165,-210,2022-04-02
ATL,BKN,25,26,1,2:47,155,-195,2022-04-02
ATL,BKN,25,26,1,2:47,135,-165,2022-04-02
ATL,BKN,25,26,1,2:47,150,-185,2022-04-02
ATL,BKN,26,28,1,2:03,150,-185,2022-04-02
ATL,BKN,26,30,1,1:30,185,-245,2022-04-02
ATL,BKN,26,30,1,1:00,190,-255,2022-04-02
ATL,BKN,28,30,1,0:38,165,-210,2022-04-02
ATL,BKN,28,30,1,0:28,155,-195,2022-04-02
ATL,BKN,28,30,1,0:06,165,-210,2022-04-02
ATL,BKN,28,30,2,12:00,160,-200,2022-04-02
ATL,BKN,28,30,2,12:00,110,-140,2022-04-02
ATL,BKN,28,30,2,12:00,150,-185,2022-04-02
ATL,BKN,28,30,2,12:00,145,-175,2022-04-02
ATL,BKN,28,30,2,11:43,130,-160,2022-04-02
ATL,BKN,28,30,2,11:24,145,-175,2022-04-02
ATL,BKN,28,30,2,11:07,145,-175,2022-04-02
ATL,BKN,28,32,2,10:31,165,-210,2022-04-02
ATL,BKN,28,32,2,10:30,165,-210,2022-04-02
ATL,BKN,29,34,2,9:59,180,-235,2022-04-02
ATL,BKN,29,34,2,9:56,160,-200,2022-04-02
ATL,BKN,31,34,2,9:37,145,-175,2022-04-02
ATL,BKN,35,34,2,8:23,105,-135,2022-04-02
ATL,BKN,35,34,2,8:23,110,-140,2022-04-02
ATL,BKN,35,34,2,8:23,115,-145,2022-04-02
ATL,BKN,43,37,2,5:57,-140,110,2022-04-02
ATL,BKN,45,37,2,5:35,-170,140,2022-04-02
ATL,BKN,47,37,2,5:21,-185,150,2022-04-02
ATL,BKN,47,39,2,5:00,-170,140,2022-04-02
ATL,BKN,53,47,2,2:19,-155,125,2022-04-02
ATL,BKN,55,49,2,1:58,-160,130,2022-04-02
ATL,BKN,57,49,2,1:24,-175,145,2022-04-02
ATL,BKN,57,50,2,1:24,-160,130,2022-04-02
ATL,BKN,59,50,2,1:08,-195,155,2022-04-02
ATL,BKN,59,50,2,1:01,-200,160,2022-04-02
ATL,BKN,59,50,2,0:54,-245,185,2022-04-02
ATL,BKN,59,50,2,0:39,-245,185,2022-04-02
ATL,BKN,62,50,2,0:16,-370,260,2022-04-02
ATL,BKN,65,50,3,12:00,-550,360,2022-04-02
ATL,BKN,65,50,3,12:00,-450,310,2022-04-02
ATL,BKN,65,50,3,12:00,-525,350,2022-04-02
ATL,BKN,65,50,3,12:00,-475,325,2022-04-02
ATL,BKN,65,50,3,11:32,-575,375,2022-04-02
ATL,BKN,67,52,3,10:23,-550,360,2022-04-02
ATL,BKN,67,52,3,9:59,-550,360,2022-04-02
ATL,BKN,67,55,3,9:15,-330,240,2022-04-02
ATL,BKN,67,58,3,9:03,-265,200,2022-04-02
ATL,BKN,67,58,3,9:03,-220,170,2022-04-02
ATL,BKN,67,58,3,8:30,-245,185,2022-04-02
ATL,BKN,69,58,3,7:58,-290,215,2022-04-02
ATL,BKN,71,60,3,7:28,-290,215,2022-04-02
ATL,BKN,71,62,3,7:07,-245,185,2022-04-02
ATL,BKN,74,63,3,6:49,-300,220,2022-04-02
ATL,BKN,78,63,3,6:12,-625,400,2022-04-02
ATL,BKN,81,66,3,5:37,-775,475,2022-04-02
ATL,BKN,81,66,3,5:35,-775,475,2022-04-02
ATL,BKN,81,66,3,5:35,-725,450,2022-04-02
ATL,BKN,81,66,3,5:29,-725,450,2022-04-02
ATL,BKN,81,69,3,5:29,-450,310,2022-04-02
ATL,BKN,81,71,3,5:23,-300,220,2022-04-02
ATL,BKN,81,72,3,5:06,-290,215,2022-04-02
ATL,BKN,81,72,3,5:06,-350,250,2022-04-02
ATL,BKN,84,76,3,4:04,-280,210,2022-04-02
ATL,BKN,85,76,3,3:39,-255,190,2022-04-02
ATL,BKN,88,76,3,3:11,-435,300,2022-04-02
ATL,BKN,88,76,3,2:37,-475,325,2022-04-02
ATL,BKN,88,79,3,2:03,-265,200,2022-04-02
ATL,BKN,94,87,4,12:00,-255,190,2022-04-02
ATL,BKN,94,87,4,11:56,-200,160,2022-04-02
ATL,BKN,94,87,4,11:43,-255,190,2022-04-02
ATL,BKN,94,87,4,11:22,-315,230,2022-04-02
ATL,BKN,94,87,4,11:22,-255,190,2022-04-02
ATL,BKN,95,87,4,11:10,-235,180,2022-04-02
ATL,BKN,95,90,4,10:48,-210,165,2022-04-02
ATL,BKN,97,90,4,10:45,-255,190,2022-04-02
ATL,BKN,97,90,4,10:08,-265,200,2022-04-02
ATL,BKN,97,90,4,10:01,-220,170,2022-04-02
ATL,BKN,97,92,4,10:01,-175,145,2022-04-02
ATL,BKN,100,93,4,9:34,-265,200,2022-04-02
ATL,BKN,100,93,4,9:02,-435,300,2022-04-02
ATL,BKN,102,93,4,8:56,-435,300,2022-04-02
ATL,BKN,102,93,4,8:44,-435,300,2022-04-02
ATL,BKN,102,93,4,8:39,-435,300,2022-04-02
ATL,BKN,102,93,4,8:05,-600,385,2022-04-02
ATL,BKN,104,93,4,7:40,-775,475,2022-04-02
ATL,BKN,107,93,4,6:59,-1300,700,2022-04-02
ATL,BKN,107,96,4,6:37,-1300,700,2022-04-02
ATL,BKN,107,96,4,6:30,-1050,600,2022-04-02
ATL,BKN,107,96,4,6:20,-1800,850,2022-04-02
ATL,BKN,107,98,4,5:49,-1050,600,2022-04-02
ATL,BKN,107,98,4,5:49,-950,550,2022-04-02
ATL,BKN,107,101,4,5:18,-450,310,2022-04-02
ATL,BKN,107,101,4,4:55,-435,300,2022-04-02
ATL,BKN,107,101,4,4:47,-315,230,2022-04-02
ATL,BKN,107,101,4,4:41,-475,325,2022-04-02
ATL,BKN,107,101,4,4:15,-370,260,2022-04-02
ATL,BKN,107,101,4,3:57,-550,360,2022-04-02
ATL,BKN,107,101,4,3:57,-475,325,2022-04-02
ATL,BKN,107,103,4,3:42,-315,230,2022-04-02
ATL,BKN,107,103,4,3:14,-235,180,2022-04-02
ATL,BKN,107,103,4,3:14,-255,190,2022-04-02
ATL,BKN,107,104,4,3:14,-225,175,2022-04-02
ATL,BKN,107,104,4,3:14,-220,170,2022-04-02
ATL,BKN,107,104,4,3:14,-210,165,2022-04-02
ATL,BKN,107,104,4,3:12,-210,165,2022-04-02
ATL,BKN,107,104,4,2:37,-155,125,2022-04-02
GS,UTA,70,79,3,3:02,650,-1150,2022-04-02
GS,UTA,70,80,3,3:02,650,-1150,2022-04-02
GS,UTA,70,81,3,2:50,700,-1300,2022-04-02
GS,UTA,73,81,3,2:31,700,-1300,2022-04-02
GS,UTA,75,83,3,1:57,550,-950,2022-04-02
GS,UTA,75,85,3,1:29,650,-1150,2022-04-02
GS,UTA,75,85,3,1:00,800,-1600,2022-04-02
GS,UTA,75,86,3,1:00,900,-2000,2022-04-02
GS,UTA,75,87,3,0:57,900,-2000,2022-04-02
GS,UTA,78,87,3,0:32,600,-1050,2022-04-02
GS,UTA,81,87,3,0:19,425,-675,2022-04-02
GS,UTA,81,87,4,12:00,400,-625,2022-04-02
GS,UTA,81,87,4,12:00,340,-500,2022-04-02
GS,UTA,81,90,4,11:21,475,-775,2022-04-02
GS,UTA,81,90,4,11:02,500,-825,2022-04-02
GS,UTA,81,91,4,11:02,700,-1300,2022-04-02
GS,UTA,81,92,4,10:41,650,-1150,2022-04-02
GS,UTA,81,92,4,10:35,900,-2000,2022-04-02
GS,UTA,81,92,4,10:30,1000,-2400,2022-04-02
GS,UTA,81,93,4,10:29,1200,-3200,2022-04-02
GS,UTA,83,93,4,9:59,850,-1800,2022-04-02
GS,UTA,83,96,4,9:25,1400,-4000,2022-04-02
BOS,WAS,,,,,-900,600,2022-04-02
MIL,DAL,,,,,-200,170,2022-04-02
IND,DET,,,,,-135,115,2022-04-02
CLE,PHI,,,,,155,-180,2022-04-02
ORL,NY,,,,,155,-180,2022-04-02
HOU,MIN,,,,,575,-850,2022-04-02
GS,UTA,83,99,4,9:17,1100,-2800,2022-04-02
GS,UTA,87,101,4,8:26,1500,-4500,2022-04-02
GS,UTA,93,103,4,6:06,1000,-2400,2022-04-02
GS,UTA,96,103,4,5:43,500,-825,2022-04-02
GS,UTA,99,103,4,5:38,340,-500,2022-04-02
GS,UTA,99,103,4,5:37,300,-435,2022-04-02
GS,UTA,99,103,4,5:15,230,-315,2022-04-02
GS,UTA,99,103,4,4:31,375,-575,2022-04-02
GS,UTA,99,103,4,4:36,240,-330,2022-04-02
GS,UTA,99,103,4,4:36,375,-575,2022-04-02
GS,UTA,99,103,4,4:30,375,-575,2022-04-02
GS,UTA,102,103,4,4:11,160,-200,2022-04-02
GS,UTA,102,103,4,3:39,100,-130,2022-04-02
GS,UTA,105,103,4,3:26,-175,145,2022-04-02
GS,UTA,105,103,4,3:26,-170,140,2022-04-02
GS,UTA,105,103,4,3:26,-160,130,2022-04-02
CLE,PHI,,,,,160,-190,2022-04-02
MIL,DAL,,,,,-210,175,2022-04-02
MIL,DAL,,,,,-220,180,2022-04-02
BOS,WAS,,,,,-850,575,2022-04-02
TOR,MIA,,,,,-160,140,2022-04-02
SA,POR,,,,,-1375,800,2022-04-02
TOR,MIA,,,,,-155,135,2022-04-02
OKC,PHO,,,,,800,-1375,2022-04-02
BOS,WAS,,,,,-1000,650,2022-04-02
ORL,NY,,,,,160,-190,2022-04-02
HOU,MIN,,,,,600,-900,2022-04-02
SA,POR,,,,,-1600,900,2022-04-02
OKC,PHO,,,,,850,-1500,2022-04-02
IND,DET,,,,,-150,130,2022-04-02
LA,DEN,,,,,140,-160,2022-04-02
BOS,WAS,,,,,-800,550,2022-04-02
OKC,PHO,,,,,750,-1250,2022-04-02
IND,DET,,,,,-145,125,2022-04-02
ORL,NY,,,,,175,-210,2022-04-02
LA,DEN,,,,,130,-150,2022-04-02
MIL,DAL,,,,,-195,165,2022-04-02
TOR,MIA,,,,,-165,145,2022-04-02
IND,DET,,,,,-160,140,2022-04-02
CLE,PHI,,,,,165,-195,2022-04-02
LA,DEN,,,,,120,-140,2022-04-02
LA,DEN,,,,,110,-130,2022-04-02
LA,DEN,,,,,115,-135,2022-04-02
IND,DET,,,,,-165,145,2022-04-02
TOR,MIA,,,,,-170,150,2022-04-02
LA,DEN,,,,,125,-145,2022-04-02
IND,DET,,,,,-170,150,2022-04-02
TOR,MIA,,,,,-150,130,2022-04-02
IND,DET,,,,,-130,110,2022-04-02
IND,DET,,,,,-140,120,2022-04-02
TOR,MIA,,,,,-135,115,2022-04-02
TOR,MIA,,,,,-140,120,2022-04-02
MIL,DAL,,,,,-235,190,2022-04-02
HOU,MIN,,,,,650,-1000,2022-04-02
SA,POR,,,,,-1500,850,2022-04-02
MIL,DAL,,,,,-265,215,2022-04-02
CLE,PHI,,,,,170,-200,2022-04-02
