home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
DEN,MEM,75,55,3,10:13,-2000,900,2022-04-07
DEN,MEM,77,57,3,9:43,-1800,850,2022-04-07
DEN,MEM,79,57,3,9:10,-3200,1200,2022-04-07
GS,LA,23,27,1,2:42,-675,425,2022-04-07
DEN,MEM,79,57,3,8:39,-3200,1200,2022-04-07
GS,LA,23,29,1,2:04,-550,360,2022-04-07
DEN,MEM,79,59,3,8:22,-3200,1200,2022-04-07
GS,LA,25,32,1,1:32,-400,280,2022-04-07
DEN,MEM,79,59,3,8:10,-3200,1200,2022-04-07
GS,LA,25,32,1,1:00,-400,280,2022-04-07
DEN,MEM,79,59,3,8:11,-3200,1200,2022-04-07
GS,LA,27,32,1,0:28,-525,350,2022-04-07
DEN,MEM,84,59,3,7:27,-4500,1500,2022-04-07
GS,LA,27,32,1,0:21,-475,325,2022-04-07
GS,LA,27,32,1,0:03,-500,340,2022-04-07
GS,LA,27,32,2,12:00,-525,350,2022-04-07
GS,LA,27,32,1,,-525,350,2022-04-07
GS,LA,27,32,1,,-450,310,2022-04-07
GS,LA,27,32,1,,-475,325,2022-04-07
DEN,MEM,86,63,3,6:10,-4500,1500,2022-04-07
GS,LA,27,32,2,11:46,-500,340,2022-04-07
DEN,MEM,86,63,3,6:03,-4500,1500,2022-04-07
GS,LA,27,32,2,11:13,-500,340,2022-04-07
GS,LA,30,32,2,10:46,-675,425,2022-04-07
DEN,MEM,86,66,3,5:48,-3500,1300,2022-04-07
GS,LA,30,34,2,10:12,-550,360,2022-04-07
DEN,MEM,86,66,3,5:48,-4000,1400,2022-04-07
GS,LA,33,34,2,10:12,-775,475,2022-04-07
GS,LA,33,34,2,9:43,-625,400,2022-04-07
GS,LA,33,34,2,9:12,-525,350,2022-04-07
GS,LA,35,34,2,9:06,-600,385,2022-04-07
GS,LA,38,36,2,8:36,-675,425,2022-04-07
GS,LA,38,36,2,8:36,-775,475,2022-04-07
GS,LA,38,36,2,8:36,-950,550,2022-04-07
GS,LA,38,36,2,8:14,-950,550,2022-04-07
GS,LA,42,36,2,7:42,-1450,750,2022-04-07
GS,LA,42,36,2,7:30,-1050,600,2022-04-07
GS,LA,42,38,2,7:30,-1050,600,2022-04-07
GS,LA,44,39,2,7:15,-950,550,2022-04-07
GS,LA,44,42,2,6:55,-950,550,2022-04-07
GS,LA,46,42,2,6:55,-1450,750,2022-04-07
GS,LA,46,42,2,6:37,-1150,650,2022-04-07
GS,LA,46,42,2,6:19,-1300,700,2022-04-07
GS,LA,46,44,2,5:46,-1050,600,2022-04-07
GS,LA,48,47,2,5:12,-1300,700,2022-04-07
GS,LA,48,47,2,5:01,-1450,750,2022-04-07
GS,LA,50,47,2,4:51,-1800,850,2022-04-07
GS,LA,50,47,2,4:35,-1450,750,2022-04-07
GS,LA,50,48,2,4:35,-1600,800,2022-04-07
GS,LA,50,49,2,4:30,-1600,800,2022-04-07
GS,LA,50,49,2,4:08,-1300,700,2022-04-07
GS,LA,50,50,2,3:54,-1150,650,2022-04-07
GS,LA,50,52,2,3:36,-1050,600,2022-04-07
GS,LA,50,52,2,3:36,-950,550,2022-04-07
GS,LA,50,52,2,3:36,-675,425,2022-04-07
GS,LA,52,52,2,3:22,-775,475,2022-04-07
GS,LA,52,54,2,2:50,-675,425,2022-04-07
GS,LA,54,56,2,2:19,-675,425,2022-04-07
GS,LA,57,58,2,1:48,-775,475,2022-04-07
GS,LA,58,58,2,1:48,-825,500,2022-04-07
GS,LA,58,58,2,1:33,-675,425,2022-04-07
GS,LA,58,59,2,1:33,-675,425,2022-04-07
GS,LA,61,60,2,1:13,-775,475,2022-04-07
GS,LA,65,62,2,0:40,-1300,700,2022-04-07
GS,LA,65,62,2,0:40,-950,550,2022-04-07
GS,LA,65,62,2,0:30,-1050,600,2022-04-07
GS,LA,65,62,2,,-1050,600,2022-04-07
GS,LA,65,62,3,12:00,-1150,650,2022-04-07
GS,LA,65,62,3,12:00,-725,450,2022-04-07
GS,LA,65,62,3,12:00,-1300,700,2022-04-07
GS,LA,65,62,3,12:00,-675,425,2022-04-07
GS,LA,65,62,3,11:57,-1150,650,2022-04-07
GS,LA,65,64,3,11:13,-1050,600,2022-04-07
GS,LA,65,67,3,10:48,-600,385,2022-04-07
GS,LA,65,67,3,10:48,-500,340,2022-04-07
GS,LA,65,69,3,10:21,-420,290,2022-04-07
GS,LA,65,69,3,10:08,-300,220,2022-04-07
GS,LA,65,70,3,9:55,-245,185,2022-04-07
GS,LA,69,73,3,8:43,-255,190,2022-04-07
GS,LA,71,75,3,8:08,-255,190,2022-04-07
GS,LA,73,77,3,7:33,-280,210,2022-04-07
GS,LA,75,77,3,7:01,-350,250,2022-04-07
GS,LA,75,77,3,6:44,-350,250,2022-04-07
GS,LA,75,79,3,6:31,-280,210,2022-04-07
GS,LA,75,79,3,6:31,-290,215,2022-04-07
GS,LA,75,79,3,6:31,-315,230,2022-04-07
GS,LA,78,79,3,6:23,-450,310,2022-04-07
GS,LA,78,79,3,6:00,-370,260,2022-04-07
GS,LA,78,81,3,5:35,-280,210,2022-04-07
GS,LA,81,81,3,5:26,-400,280,2022-04-07
GS,LA,81,81,3,4:44,-400,280,2022-04-07
GS,LA,81,81,3,4:10,-475,325,2022-04-07
GS,LA,83,81,3,3:44,-600,385,2022-04-07
GS,LA,83,81,3,3:35,-775,475,2022-04-07
GS,LA,83,81,3,3:35,-625,400,2022-04-07
GS,LA,83,81,3,3:35,-550,360,2022-04-07
GS,LA,83,81,3,3:10,-625,400,2022-04-07
GS,LA,83,81,3,2:37,-525,350,2022-04-07
DET,MIL,,,,,235,-300,2022-04-07
DET,MIL,,,,,240,-305,2022-04-07
GS,LA,83,81,3,2:23,-625,400,2022-04-07
GS,LA,85,81,3,1:57,-825,500,2022-04-07
GS,LA,87,81,3,1:42,-1300,700,2022-04-07
GS,LA,89,81,3,1:09,-2400,1000,2022-04-07
GS,LA,91,81,3,0:47,-3500,1300,2022-04-07
GS,LA,91,84,3,0:12,-2000,900,2022-04-07
GS,LA,91,84,4,12:00,-2000,900,2022-04-07
GS,LA,91,84,4,12:00,-1600,800,2022-04-07
GS,LA,91,84,4,11:58,-1450,750,2022-04-07
GS,LA,94,84,4,11:29,-3200,1200,2022-04-07
GS,LA,96,84,4,11:13,-4000,1400,2022-04-07
GS,LA,96,86,4,10:47,-3200,1200,2022-04-07
GS,LA,96,86,4,10:31,-3200,1200,2022-04-07
GS,LA,96,86,4,10:08,-3200,1200,2022-04-07
GS,LA,96,86,4,9:59,-2800,1100,2022-04-07
GS,LA,96,87,4,9:59,-3200,1200,2022-04-07
GS,LA,96,87,4,9:39,-3200,1200,2022-04-07
GS,LA,96,87,4,9:28,-3200,1200,2022-04-07
GS,LA,99,90,4,8:45,-3200,1200,2022-04-07
GS,LA,99,90,4,8:26,-2400,1000,2022-04-07
GS,LA,99,92,4,8:10,-2000,900,2022-04-07
GS,LA,101,92,4,7:40,-4000,1400,2022-04-07
GS,LA,101,92,4,7:14,-2800,1100,2022-04-07
GS,LA,101,93,4,7:14,-2800,1100,2022-04-07
GS,LA,103,94,4,7:07,-2400,1000,2022-04-07
GS,LA,103,94,4,6:48,-2800,1100,2022-04-07
GS,LA,105,94,4,6:26,-3500,1300,2022-04-07
GS,LA,105,96,4,5:58,-2800,1100,2022-04-07
GS,LA,108,99,4,5:07,-3500,1300,2022-04-07
WAS,NY,,,,,-120,100,2022-04-07
DET,MIL,,,,,215,-265,2022-04-07
BKN,CLE,,,,,-300,235,2022-04-07
