home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
WAS,DAL,,,,,280,-365,2022-04-01
ORL,TOR,,,,,475,-675,2022-04-01
BOS,IND,,,,,-1500,850,2022-04-01
WAS,DAL,,,,,230,-315,2022-04-01
ORL,TOR,0,0,1,11:40,425,-675,2022-04-01
ORL,TOR,0,0,1,11:32,425,-675,2022-04-01
ORL,TOR,0,2,1,11:05,475,-775,2022-04-01
ORL,TOR,3,4,1,10:31,475,-775,2022-04-01
WAS,DAL,0,0,1,11:37,210,-280,2022-04-01
ORL,TOR,3,4,1,10:09,450,-725,2022-04-01
WAS,DAL,5,0,1,11:00,170,-220,2022-04-01
ORL,TOR,3,7,1,9:49,500,-825,2022-04-01
WAS,DAL,5,2,1,10:27,160,-200,2022-04-01
ORL,TOR,3,9,1,9:20,600,-1050,2022-04-01
WAS,DAL,9,4,1,9:54,200,-265,2022-04-01
ORL,TOR,5,9,1,8:54,550,-950,2022-04-01
WAS,DAL,9,4,1,9:23,240,-330,2022-04-01
ORL,TOR,8,9,1,8:21,425,-675,2022-04-01
WAS,DAL,9,4,1,9:11,220,-300,2022-04-01
ORL,TOR,10,11,1,8:00,475,-775,2022-04-01
WAS,DAL,11,4,1,8:57,190,-255,2022-04-01
ORL,TOR,10,13,1,8:01,475,-775,2022-04-01
WAS,DAL,11,4,1,8:40,190,-255,2022-04-01
ORL,TOR,10,15,1,7:34,550,-950,2022-04-01
WAS,DAL,11,4,1,8:25,210,-280,2022-04-01
ORL,TOR,10,15,1,7:21,500,-825,2022-04-01
WAS,DAL,11,6,1,8:24,180,-235,2022-04-01
ORL,TOR,11,15,1,7:13,475,-775,2022-04-01
WAS,DAL,13,6,1,7:52,180,-235,2022-04-01
ORL,TOR,13,15,1,6:50,400,-625,2022-04-01
WAS,DAL,13,9,1,7:37,200,-265,2022-04-01
WAS,DAL,15,9,1,7:37,180,-235,2022-04-01
WAS,DAL,17,9,1,7:10,170,-220,2022-04-01
WAS,DAL,19,12,1,6:38,160,-200,2022-04-01
WAS,DAL,19,12,1,6:00,170,-220,2022-04-01
ORL,TOR,13,15,1,6:51,400,-625,2022-04-01
ORL,TOR,15,15,1,6:10,375,-575,2022-04-01
ORL,TOR,15,18,1,5:28,475,-775,2022-04-01
ORL,TOR,17,18,1,4:53,385,-600,2022-04-01
ORL,TOR,17,21,1,4:21,500,-825,2022-04-01
WAS,DAL,19,12,1,5:54,180,-235,2022-04-01
ORL,TOR,17,24,1,3:53,600,-1050,2022-04-01
WAS,DAL,19,13,1,5:54,185,-245,2022-04-01
ORL,TOR,17,24,1,3:36,500,-825,2022-04-01
WAS,DAL,19,14,1,5:34,185,-245,2022-04-01
ORL,TOR,20,24,1,3:13,425,-675,2022-04-01
WAS,DAL,19,14,1,5:27,185,-245,2022-04-01
ORL,TOR,23,24,1,2:32,360,-550,2022-04-01
WAS,DAL,21,14,1,5:04,170,-220,2022-04-01
ORL,TOR,23,24,1,2:28,400,-625,2022-04-01
WAS,DAL,21,15,1,5:04,180,-235,2022-04-01
ORL,TOR,23,24,1,2:28,425,-675,2022-04-01
WAS,DAL,21,16,1,4:41,180,-235,2022-04-01
WAS,DAL,24,20,1,4:03,170,-220,2022-04-01
WAS,DAL,24,20,1,4:06,170,-220,2022-04-01
ORL,TOR,23,24,1,2:11,475,-775,2022-04-01
WAS,DAL,24,20,1,4:06,200,-265,2022-04-01
ORL,TOR,23,27,1,1:48,550,-950,2022-04-01
ORL,TOR,23,27,1,1:25,400,-625,2022-04-01
ORL,TOR,23,27,1,0:51,400,-625,2022-04-01
ORL,TOR,23,29,1,0:28,475,-775,2022-04-01
WAS,DAL,27,20,1,3:53,165,-210,2022-04-01
ORL,TOR,23,29,1,0:05,475,-775,2022-04-01
WAS,DAL,26,22,1,3:22,185,-245,2022-04-01
ORL,TOR,23,29,2,12:00,475,-775,2022-04-01
WAS,DAL,28,22,1,2:56,160,-200,2022-04-01
ORL,TOR,23,29,2,12:00,500,-825,2022-04-01
WAS,DAL,28,22,1,2:45,150,-185,2022-04-01
WAS,DAL,29,22,1,2:45,140,-170,2022-04-01
WAS,DAL,30,22,1,2:45,140,-170,2022-04-01
WAS,DAL,33,22,1,1:53,110,-140,2022-04-01
ORL,TOR,23,29,2,11:56,500,-825,2022-04-01
WAS,DAL,33,22,1,1:41,110,-140,2022-04-01
ORL,TOR,23,29,2,11:25,500,-825,2022-04-01
WAS,DAL,33,23,1,1:41,110,-140,2022-04-01
ORL,TOR,25,29,2,10:57,425,-675,2022-04-01
WAS,DAL,36,24,1,1:20,100,-130,2022-04-01
ORL,TOR,25,31,2,10:24,425,-675,2022-04-01
WAS,DAL,36,28,1,0:51,125,-155,2022-04-01
ORL,TOR,28,31,2,9:51,400,-625,2022-04-01
