home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
DEN,LA,44,34,2,9:49,-625,400,2022-03-22
CHA,NY,,,,,-275,220,2022-03-22
DET,ATL,,,,,175,-210,2022-03-22
IND,SAC,,,,,-225,185,2022-03-22
MEM,BKN,,,,,120,-140,2022-03-22
BOS,UTA,,,,,-225,185,2022-03-22
MIA,GS,,,,,-275,220,2022-03-22
DEN,LA,44,34,2,9:49,-600,385,2022-03-22
DEN,LA,46,34,2,9:32,-675,425,2022-03-22
DEN,LA,46,36,2,9:13,-600,385,2022-03-22
DEN,LA,46,38,2,8:34,-550,360,2022-03-22
DEN,LA,48,38,2,8:16,-675,425,2022-03-22
DEN,LA,48,40,2,7:51,-625,400,2022-03-22
DEN,LA,48,40,2,7:37,-625,400,2022-03-22
DEN,LA,51,40,2,7:12,-775,475,2022-03-22
DEN,LA,51,42,2,7:03,-625,400,2022-03-22
DEN,LA,51,43,2,6:52,-600,385,2022-03-22
DEN,LA,51,43,2,6:50,-575,375,2022-03-22
DEN,LA,51,46,2,6:14,-450,310,2022-03-22
DEN,LA,51,48,2,6:03,-435,300,2022-03-22
DEN,LA,51,48,2,6:03,-370,260,2022-03-22
DEN,LA,51,48,2,6:03,-350,250,2022-03-22
DEN,LA,51,48,2,6:00,-350,250,2022-03-22
DEN,LA,51,48,2,5:41,-400,280,2022-03-22
DEN,LA,52,48,2,5:41,-435,300,2022-03-22
DEN,LA,53,48,2,5:41,-435,300,2022-03-22
DEN,LA,55,48,2,5:36,-435,300,2022-03-22
DEN,LA,57,50,2,5:03,-450,310,2022-03-22
DEN,LA,57,51,2,5:03,-435,300,2022-03-22
DEN,LA,57,51,2,4:45,-475,325,2022-03-22
DEN,LA,57,51,2,4:41,-400,280,2022-03-22
DEN,LA,57,51,2,4:04,-450,310,2022-03-22
DEN,LA,58,51,2,4:04,-525,350,2022-03-22
DEN,LA,59,51,2,3:41,-600,385,2022-03-22
DEN,LA,62,51,2,3:27,-775,475,2022-03-22
DEN,LA,62,52,2,3:13,-775,475,2022-03-22
DEN,LA,62,52,2,2:47,-675,425,2022-03-22
DEN,LA,64,52,2,2:19,-775,475,2022-03-22
DEN,LA,66,54,2,1:41,-950,550,2022-03-22
DEN,LA,66,54,2,1:15,-1050,600,2022-03-22
DEN,LA,66,54,2,1:07,-950,550,2022-03-22
DEN,LA,69,59,2,0:43,-675,425,2022-03-22
DEN,LA,72,59,2,0:26,-1150,650,2022-03-22
DEN,LA,72,61,2,,-775,475,2022-03-22
DEN,LA,72,61,2,,-825,500,2022-03-22
DEN,LA,72,61,3,12:00,-775,475,2022-03-22
DEN,LA,72,61,3,12:00,-1050,600,2022-03-22
DEN,LA,72,61,3,12:00,-950,550,2022-03-22
DEN,LA,72,61,2,,-950,550,2022-03-22
DEN,LA,74,61,3,11:46,-950,550,2022-03-22
DEN,LA,74,64,3,11:23,-775,475,2022-03-22
DEN,LA,74,64,3,10:54,-775,475,2022-03-22
DEN,LA,74,64,3,10:28,-675,425,2022-03-22
DEN,LA,74,65,3,10:25,-675,425,2022-03-22
DEN,LA,74,65,3,10:02,-600,385,2022-03-22
DEN,LA,74,65,3,9:53,-550,360,2022-03-22
DEN,LA,74,66,3,9:53,-525,350,2022-03-22
DEN,LA,74,67,3,9:42,-475,325,2022-03-22
DEN,LA,74,69,3,9:17,-370,260,2022-03-22
DEN,LA,74,69,3,9:17,-450,310,2022-03-22
DEN,LA,77,69,3,8:41,-600,385,2022-03-22
DEN,LA,79,69,3,8:21,-950,550,2022-03-22
DEN,LA,81,69,3,7:54,-1050,600,2022-03-22
DEN,LA,81,69,3,7:54,-950,550,2022-03-22
DEN,LA,81,69,3,8:00,-950,550,2022-03-22
DEN,LA,81,69,3,7:36,-950,550,2022-03-22
DEN,LA,83,71,3,7:00,-1050,600,2022-03-22
DEN,LA,85,71,3,6:29,-1300,700,2022-03-22
DEN,LA,85,73,3,5:56,-1450,750,2022-03-22
DEN,LA,85,73,3,5:32,-1450,750,2022-03-22
DEN,LA,86,73,3,5:32,-1600,800,2022-03-22
DEN,LA,87,73,3,5:24,-2000,900,2022-03-22
