home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
DET,IND,50.0,38.0,2,9:10,-200,160
TOR,ORL,6.0,12.0,1,8:13,-235,180
PHI,CLE,37.0,53.0,2,7:33,145,-175
WAS,ATL,34.0,45.0,2,8:15,425,-675
DET,IND,53.0,38.0,2,8:36,-290,215
CHI,MIL,0.0,2.0,1,11:30,170,-220
TOR,ORL,6.0,12.0,1,7:56,-245,185
PHI,CLE,40.0,55.0,2,7:18,135,-165
WAS,ATL,36.0,47.0,2,7:41,450,-725
DET,IND,55.0,40.0,2,8:06,-300,220
CHI,MIL,0.0,2.0,1,11:13,170,-220
TOR,ORL,7.0,12.0,1,7:56,-265,200
PHI,CLE,40.0,57.0,2,6:54,145,-175
WAS,ATL,36.0,47.0,2,7:29,425,-675
DET,IND,55.0,43.0,2,7:57,-225,175
CHI,MIL,2.0,5.0,1,10:49,180,-235
TOR,ORL,11.0,12.0,1,7:31,-280,210
PHI,CLE,42.0,60.0,2,6:12,140,-170
WAS,ATL,36.0,48.0,2,7:28,425,-675
DET,IND,57.0,43.0,2,7:32,-245,185
CHI,MIL,2.0,7.0,1,10:26,190,-255
TOR,ORL,11.0,14.0,1,7:00,-300,220
PHI,CLE,42.0,60.0,2,6:15,185,-245
WAS,ATL,38.0,48.0,2,7:06,360,-550
DET,IND,59.0,45.0,2,6:58,-265,200
CHI,MIL,4.0,7.0,1,9:52,190,-255
TOR,ORL,11.0,14.0,1,6:56,-330,240
DET,IND,59.0,45.0,2,6:58,-245,185
CHI,MIL,4.0,7.0,1,9:48,180,-235
TOR,ORL,11.0,14.0,1,6:56,-300,220
PHI,CLE,42.0,60.0,2,6:15,190,-255
WAS,ATL,39.0,48.0,2,6:57,385,-600
DET,IND,59.0,47.0,2,6:43,-210,165
CHI,MIL,4.0,7.0,1,9:36,180,-235
TOR,ORL,11.0,14.0,1,6:56,-290,215
WAS,ATL,39.0,48.0,2,6:20,385,-600
DET,IND,59.0,47.0,2,6:17,-220,170
CHI,MIL,6.0,7.0,1,9:05,155,-195
WAS,ATL,39.0,50.0,2,6:06,385,-600
DET,IND,61.0,49.0,2,5:42,-220,170
CHI,MIL,8.0,7.0,1,8:36,160,-200
WAS,ATL,40.0,50.0,2,6:06,385,-600
DET,IND,61.0,51.0,2,5:08,-245,185
CHI,MIL,8.0,8.0,1,8:36,165,-210
PHI,CLE,42.0,60.0,2,5:34,250,-350
WAS,ATL,41.0,52.0,2,5:39,400,-625
DET,IND,61.0,51.0,2,5:11,-245,185
CHI,MIL,8.0,8.0,1,8:36,170,-220
TOR,ORL,12.0,14.0,1,6:53,-280,210
PHI,CLE,42.0,60.0,2,5:28,210,-280
WAS,ATL,44.0,52.0,2,5:21,350,-525
CHI,MIL,10.0,11.0,1,8:05,180,-235
TOR,ORL,15.0,14.0,1,6:30,-315,230
PHI,CLE,44.0,60.0,2,5:15,170,-220
WAS,ATL,44.0,54.0,2,5:18,375,-575
CHI,MIL,10.0,13.0,1,7:43,185,-245
TOR,ORL,18.0,14.0,1,6:07,-350,250
PHI,CLE,45.0,60.0,2,5:08,160,-200
WAS,ATL,46.0,54.0,2,4:55,350,-525
CHI,MIL,10.0,13.0,1,7:19,200,-265
TOR,ORL,18.0,16.0,1,5:39,-370,260
PHI,CLE,47.0,60.0,2,4:51,135,-165
WAS,ATL,46.0,54.0,2,4:31,325,-475
CHI,MIL,12.0,16.0,1,6:46,200,-265
TOR,ORL,18.0,16.0,1,5:20,-315,230
WAS,ATL,46.0,54.0,2,4:07,350,-525
DET,IND,61.0,51.0,2,4:56,-245,185
CHI,MIL,12.0,18.0,1,6:32,230,-315
TOR,ORL,18.0,18.0,1,5:20,-280,210
WAS,ATL,46.0,57.0,2,3:48,400,-625
DET,IND,61.0,51.0,2,4:33,-245,185
CHI,MIL,12.0,18.0,1,6:32,215,-290
TOR,ORL,18.0,18.0,1,4:50,-280,210
WAS,ATL,48.0,57.0,2,3:31,385,-600
DET,IND,61.0,51.0,2,4:28,-225,175
TOR,ORL,19.0,18.0,1,4:50,-300,220
WAS,ATL,48.0,57.0,2,3:29,385,-600
DET,IND,61.0,51.0,2,4:06,-225,175
CHI,MIL,12.0,18.0,1,6:32,240,-330
TOR,ORL,19.0,18.0,1,4:36,-280,210
DET,IND,61.0,51.0,2,3:55,-220,170
TOR,ORL,19.0,20.0,1,4:03,-265,200
WAS,ATL,48.0,57.0,2,3:29,350,-525
DET,IND,61.0,55.0,2,3:47,-155,125
CHI,MIL,12.0,18.0,1,6:32,210,-280
TOR,ORL,19.0,20.0,1,3:37,-280,210
PHI,CLE,49.0,60.0,2,4:14,100,-130
DET,IND,61.0,57.0,2,3:10,-150,120
TOR,ORL,19.0,22.0,1,2:59,-220,170
PHI,CLE,49.0,60.0,2,3:51,-110,-120
DET,IND,63.0,57.0,2,2:39,-165,135
CHI,MIL,14.0,18.0,1,6:03,190,-255
TOR,ORL,21.0,22.0,1,2:44,-255,190
PHI,CLE,51.0,60.0,2,3:23,-110,-120
WAS,ATL,48.0,57.0,2,3:21,350,-525
DET,IND,63.0,60.0,2,2:08,-115,-115
CHI,MIL,16.0,18.0,1,5:40,190,-255
PHI,CLE,51.0,61.0,2,3:23,-110,-120
WAS,ATL,50.0,57.0,2,2:50,325,-475
DET,IND,63.0,60.0,2,1:43,-125,-105
CHI,MIL,18.0,20.0,1,5:08,180,-235
TOR,ORL,21.0,22.0,1,2:44,-220,170
PHI,CLE,51.0,62.0,2,3:09,-115,-115
WAS,ATL,52.0,59.0,2,2:15,270,-385
DET,IND,63.0,60.0,2,1:25,-120,-110
CHI,MIL,20.0,20.0,1,4:42,165,-210
TOR,ORL,21.0,22.0,1,2:44,-245,185
PHI,CLE,52.0,62.0,2,3:09,-120,-110
WAS,ATL,52.0,59.0,2,1:52,325,-475
DET,IND,65.0,60.0,2,0:54,-145,115
CHI,MIL,20.0,20.0,1,4:26,155,-195
PHI,CLE,52.0,62.0,2,2:47,-105,-125
WAS,ATL,52.0,60.0,2,1:52,350,-525
DET,IND,65.0,60.0,2,0:31,-145,115
CHI,MIL,20.0,20.0,1,4:02,155,-195
TOR,ORL,21.0,22.0,1,2:47,-265,200
PHI,CLE,52.0,65.0,2,2:17,160,-200
WAS,ATL,52.0,61.0,2,1:29,350,-525
DET,IND,65.0,60.0,2,0:31,-150,120
CHI,MIL,20.0,20.0,1,3:52,160,-200
TOR,ORL,21.0,22.0,1,2:19,-280,210
DEN,HOU,,,,,-435,330
PHI,CLE,52.0,66.0,2,2:17,175,-225
WAS,ATL,54.0,61.0,2,1:06,325,-475
DET,IND,65.0,61.0,2,0:27,-125,-105
TOR,ORL,21.0,22.0,1,1:40,-265,200
PHI,CLE,54.0,67.0,2,1:55,190,-255
WAS,ATL,54.0,62.0,2,1:06,350,-525
DET,IND,65.0,61.0,2,0:10,-125,-105
CHI,MIL,20.0,20.0,1,3:52,170,-220
TOR,ORL,21.0,26.0,1,1:09,-195,155
DEN,HOU,,,,,-490,360
PHI,CLE,56.0,69.0,2,1:22,175,-225
WAS,ATL,54.0,66.0,2,0:47,475,-775
DET,IND,65.0,62.0,2,0:10,-115,-115
TOR,ORL,23.0,26.0,1,0:40,-210,165
PHI,CLE,56.0,69.0,2,1:07,135,-165
WAS,ATL,54.0,66.0,2,0:40,550,-950
DET,IND,65.0,62.0,2,,-130,100
TOR,ORL,23.0,26.0,1,0:09,-195,155
PHI,CLE,56.0,69.0,2,0:48,145,-175
WAS,ATL,54.0,67.0,2,0:40,550,-950
DET,IND,65.0,62.0,3,12:00,-125,-105
TOR,ORL,23.0,26.0,2,12:00,-220,170
PHI,CLE,57.0,69.0,2,0:48,135,-165
WAS,ATL,54.0,68.0,2,0:33,550,-950
CHI,MIL,20.0,20.0,1,3:51,170,-220
PHI,CLE,58.0,69.0,2,0:30,115,-145
WAS,ATL,55.0,68.0,2,0:33,550,-950
CHI,MIL,20.0,20.0,1,3:28,160,-200
PHI,CLE,60.0,69.0,2,0:06,-125,-105
WAS,ATL,56.0,68.0,2,0:12,550,-950
CHI,MIL,20.0,22.0,1,2:44,170,-220
PHI,CLE,60.0,69.0,2,0:06,-130,100
WAS,ATL,59.0,68.0,2,,385,-600
CHI,MIL,20.0,22.0,1,2:18,170,-220
NO,UTA,,,,,155,-195
PHI,CLE,61.0,69.0,2,0:04,-125,-105
WAS,ATL,59.0,68.0,3,12:00,385,-600
DET,IND,65.0,62.0,3,12:00,-130,100
TOR,ORL,23.0,26.0,2,11:49,-235,180
PHI,CLE,61.0,70.0,2,0:04,-125,-105
CHI,MIL,20.0,22.0,1,1:39,185,-245
TOR,ORL,25.0,27.0,2,11:23,-220,170
PHI,CLE,61.0,71.0,2,,-115,-115
CHI,MIL,22.0,22.0,1,1:03,160,-200
TOR,ORL,25.0,27.0,2,10:57,-265,200
PHI,CLE,62.0,71.0,2,,-140,110
CHI,MIL,23.0,22.0,1,1:01,145,-175
TOR,ORL,27.0,27.0,2,10:30,-315,230
PHI,CLE,63.0,71.0,2,,-150,120
CHI,MIL,22.0,23.0,1,1:01,145,-175
TOR,ORL,27.0,27.0,2,9:57,-280,210
PHI,CLE,63.0,71.0,3,12:00,-135,105
CHI,MIL,22.0,23.0,1,1:01,160,-200
TOR,ORL,27.0,27.0,2,9:22,-280,210
CHI,MIL,25.0,23.0,1,0:29,145,-175
TOR,ORL,27.0,29.0,2,9:20,-235,180
CHI,MIL,25.0,24.0,1,0:25,150,-185
TOR,ORL,27.0,30.0,2,9:00,-210,165
OKC,MIN,,,,,360,-550
CHI,MIL,25.0,25.0,2,12:00,160,-200
TOR,ORL,28.0,30.0,2,8:59,-255,190
NO,UTA,0.0,0.0,1,11:57,155,-195
OKC,MIN,0.0,2.0,1,11:38,385,-600
CHI,MIL,25.0,25.0,2,12:00,155,-195
TOR,ORL,28.0,32.0,2,8:34,-185,150
NO,UTA,2.0,0.0,1,11:21,140,-170
OKC,MIN,0.0,2.0,1,11:24,385,-600
TOR,ORL,28.0,32.0,2,8:09,-185,150
NO,UTA,2.0,3.0,1,10:49,165,-210
OKC,MIN,2.0,2.0,1,11:24,360,-550
TOR,ORL,28.0,32.0,2,7:52,-185,150
NO,UTA,4.0,3.0,1,10:17,180,-235
OKC,MIN,4.0,2.0,1,10:48,325,-475
TOR,ORL,28.0,32.0,2,7:35,-200,160
NO,UTA,6.0,5.0,1,9:41,180,-235
OKC,MIN,4.0,4.0,1,10:48,360,-550
PHI,CLE,63.0,71.0,3,12:00,-120,-110
TOR,ORL,30.0,32.0,2,6:59,-220,170
NO,UTA,6.0,5.0,1,9:24,155,-195
OKC,MIN,4.0,4.0,1,10:14,360,-550
TOR,ORL,30.0,32.0,2,6:54,-220,170
NO,UTA,7.0,5.0,1,9:23,145,-175
OKC,MIN,4.0,4.0,1,10:02,350,-525
CHI,MIL,25.0,25.0,2,11:54,160,-200
TOR,ORL,30.0,32.0,2,6:13,-210,165
NO,UTA,9.0,5.0,1,8:49,110,-140
OKC,MIN,4.0,4.0,1,9:53,385,-600
CHI,MIL,25.0,25.0,2,11:23,170,-220
TOR,ORL,30.0,34.0,2,6:10,-235,180
NO,UTA,11.0,5.0,1,8:17,105,-135
OKC,MIN,6.0,6.0,1,9:27,350,-525
CHI,MIL,25.0,27.0,2,11:05,185,-245
TOR,ORL,30.0,34.0,2,6:10,-185,150
NO,UTA,14.0,5.0,1,8:00,110,-140
OKC,MIN,8.0,6.0,1,9:08,310,-450
CHI,MIL,25.0,29.0,2,10:45,220,-300
TOR,ORL,30.0,34.0,2,6:10,-210,165
PHI,CLE,63.0,71.0,3,12:00,-115,-115
CHI,MIL,25.0,29.0,2,10:44,210,-280
OKC,MIN,11.0,6.0,1,8:54,280,-400
CHI,MIL,25.0,29.0,2,10:26,230,-315
OKC,MIN,11.0,6.0,1,8:27,260,-370
CHI,MIL,25.0,29.0,2,10:15,230,-315
TOR,ORL,30.0,34.0,2,6:09,-210,165
OKC,MIN,11.0,9.0,1,7:49,325,-475
DET,IND,65.0,62.0,3,11:59,-120,-110
CHI,MIL,27.0,33.0,2,9:44,260,-370
TOR,ORL,30.0,34.0,2,5:46,-185,150
OKC,MIN,13.0,11.0,1,7:19,325,-475
PHI,CLE,63.0,71.0,3,12:00,-125,-105
DET,IND,67.0,62.0,3,11:23,-140,110
CHI,MIL,29.0,36.0,2,9:16,280,-400
TOR,ORL,30.0,34.0,2,5:24,-175,145
NO,UTA,14.0,5.0,1,7:38,110,-140
DET,IND,67.0,65.0,3,10:52,-105,-125
CHI,MIL,29.0,38.0,2,8:46,310,-450
TOR,ORL,30.0,37.0,2,5:01,-140,110
NO,UTA,14.0,5.0,1,7:19,110,-140
DET,IND,67.0,65.0,3,10:41,105,-135
TOR,ORL,33.0,40.0,2,4:18,-150,120
NO,UTA,14.0,7.0,1,6:43,120,-150
DET,IND,69.0,65.0,3,10:34,-120,-110
TOR,ORL,33.0,40.0,2,4:03,-135,105
NO,UTA,16.0,9.0,1,6:10,130,-160
DET,IND,69.0,65.0,3,10:14,-145,115
CHI,MIL,29.0,38.0,2,8:46,325,-475
TOR,ORL,33.0,40.0,2,3:38,-145,115
NO,UTA,16.0,9.0,1,5:59,130,-160
PHI,CLE,63.0,71.0,3,12:00,-140,110
WAS,ATL,59.0,68.0,3,11:54,385,-600
DET,IND,72.0,65.0,3,9:43,-225,175
CHI,MIL,29.0,38.0,2,8:46,270,-385
TOR,ORL,33.0,40.0,2,3:32,-135,105
NO,UTA,16.0,10.0,1,5:59,135,-165
WAS,ATL,61.0,70.0,3,11:13,385,-600
DET,IND,72.0,65.0,3,9:40,-195,155
TOR,ORL,33.0,42.0,2,3:24,-115,-115
NO,UTA,16.0,10.0,1,5:52,130,-160
WAS,ATL,63.0,73.0,3,10:40,425,-675
DET,IND,74.0,67.0,3,8:54,-155,125
TOR,ORL,35.0,43.0,2,3:09,-120,-110
NO,UTA,18.0,10.0,1,5:13,120,-150
OKC,MIN,13.0,12.0,1,7:16,300,-435
PHI,CLE,63.0,71.0,3,12:00,-150,120
WAS,ATL,63.0,73.0,3,10:09,425,-675
DET,IND,74.0,67.0,3,8:26,-175,145
CHI,MIL,29.0,38.0,2,8:29,300,-435
TOR,ORL,35.0,43.0,2,2:48,-130,100
NO,UTA,18.0,10.0,1,5:03,110,-140
OKC,MIN,15.0,12.0,1,7:16,270,-385
PHI,CLE,63.0,71.0,3,12:00,-145,115
WAS,ATL,66.0,73.0,3,9:37,360,-550
DET,IND,74.0,67.0,3,8:15,-165,135
CHI,MIL,29.0,38.0,2,8:28,300,-435
NO,UTA,18.0,10.0,1,4:32,110,-140
OKC,MIN,15.0,12.0,1,6:50,270,-385
WAS,ATL,66.0,73.0,3,9:22,360,-550
DET,IND,74.0,69.0,3,7:45,-135,105
CHI,MIL,29.0,38.0,2,8:24,270,-385
TOR,ORL,35.0,43.0,2,2:48,-115,-115
NO,UTA,18.0,10.0,1,4:16,100,-130
OKC,MIN,15.0,12.0,1,6:39,300,-435
PHI,CLE,63.0,71.0,3,11:39,-140,110
WAS,ATL,66.0,73.0,3,9:14,360,-550
DET,IND,76.0,69.0,3,7:20,-170,140
CHI,MIL,29.0,39.0,2,8:15,300,-435
NO,UTA,19.0,10.0,1,4:16,-105,-125
OKC,MIN,17.0,14.0,1,6:17,280,-400
PHI,CLE,63.0,71.0,3,11:28,-140,110
WAS,ATL,66.0,73.0,3,8:51,325,-475
DET,IND,78.0,69.0,3,6:59,-200,160
CHI,MIL,29.0,41.0,2,7:59,350,-525
NO,UTA,20.0,10.0,1,4:16,-110,-120
OKC,MIN,17.0,16.0,1,6:05,350,-525
DEN,HOU,,,,,-450,340
PHI,CLE,63.0,71.0,3,11:13,-150,120
WAS,ATL,68.0,73.0,3,8:09,300,-435
CHI,MIL,31.0,41.0,2,7:26,325,-475
NO,UTA,20.0,10.0,1,3:48,-110,-120
OKC,MIN,17.0,17.0,1,5:51,350,-525
PHI,CLE,65.0,71.0,3,11:03,-165,135
WAS,ATL,70.0,75.0,3,7:51,280,-400
DET,IND,78.0,69.0,3,6:59,-255,190
CHI,MIL,33.0,44.0,2,6:54,270,-385
TOR,ORL,35.0,43.0,2,2:28,-115,-115
NO,UTA,22.0,10.0,1,3:20,-135,105
OKC,MIN,20.0,17.0,1,5:38,350,-525
PHI,CLE,67.0,71.0,3,10:31,-200,160
WAS,ATL,71.0,75.0,3,7:45,280,-400
CHI,MIL,33.0,44.0,2,6:53,270,-385
TOR,ORL,35.0,43.0,2,2:08,-110,-120
NO,UTA,25.0,10.0,1,3:04,-155,125
OKC,MIN,22.0,19.0,1,4:59,280,-400
PHI,CLE,67.0,72.0,3,10:20,-175,145
WAS,ATL,73.0,78.0,3,7:13,350,-525
CHI,MIL,33.0,44.0,2,6:31,375,-575
TOR,ORL,35.0,43.0,2,1:46,-110,-120
NO,UTA,28.0,12.0,1,2:31,-210,165
OKC,MIN,22.0,19.0,1,4:28,300,-435
PHI,CLE,67.0,73.0,3,10:19,-165,135
WAS,ATL,73.0,78.0,3,7:13,270,-385
CHI,MIL,36.0,47.0,2,5:57,325,-475
TOR,ORL,35.0,46.0,2,1:15,120,-150
NO,UTA,31.0,14.0,1,2:01,-220,170
OKC,MIN,22.0,22.0,1,3:56,340,-500
PHI,CLE,70.0,73.0,3,9:48,-200,160
WAS,ATL,74.0,78.0,3,6:53,300,-435
CHI,MIL,36.0,47.0,2,5:56,325,-475
TOR,ORL,38.0,46.0,2,0:39,100,-130
NO,UTA,31.0,14.0,1,1:50,-220,170
OKC,MIN,24.0,25.0,1,3:32,310,-450
PHI,CLE,70.0,74.0,3,9:48,-200,160
WAS,ATL,74.0,78.0,3,6:58,300,-435
DET,IND,78.0,71.0,3,6:39,-200,160
CHI,MIL,38.0,49.0,2,5:21,350,-525
TOR,ORL,38.0,46.0,2,0:25,-115,-115
PHI,CLE,70.0,77.0,3,9:23,-140,110
DET,IND,78.0,71.0,3,6:24,-200,160
CHI,MIL,38.0,49.0,2,5:19,385,-600
TOR,ORL,38.0,46.0,2,0:04,105,-135
PHI,CLE,70.0,80.0,3,8:50,120,-150
DET,IND,78.0,71.0,3,6:12,-165,135
CHI,MIL,38.0,49.0,2,5:19,400,-625
TOR,ORL,38.0,48.0,2,,105,-135
PHI,CLE,71.0,80.0,3,8:49,-110,-120
WAS,ATL,74.0,78.0,3,6:58,280,-400
DET,IND,78.0,72.0,3,6:07,-195,155
TOR,ORL,39.0,48.0,2,,105,-135
PHI,CLE,72.0,80.0,3,8:44,-120,-110
DET,IND,78.0,72.0,3,5:55,-175,145
