home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
GS,BOS,17,23,2,12:00,110,-140,2022-03-16
SAC,MIL,31,25,1,0:55,190,-255,2022-03-16
SA,OKC,110,109,4,5:51,-160,130,2022-03-16
UTA,CHI,66,66,3,5:51,-210,165,2022-03-16
GS,BOS,17,23,1,0:33,110,-140,2022-03-16
SAC,MIL,31,25,1,0:30,185,-245,2022-03-16
SA,OKC,112,109,4,5:37,-265,200,2022-03-16
UTA,CHI,66,66,3,5:37,-195,155,2022-03-16
GS,BOS,17,23,1,0:22,105,-135,2022-03-16
SAC,MIL,31,28,1,0:22,220,-300,2022-03-16
GS,BOS,17,23,1,,130,-160,2022-03-16
SAC,MIL,31,28,1,,230,-315,2022-03-16
GS,BOS,17,23,2,12:00,125,-155,2022-03-16
SAC,MIL,31,28,2,12:00,215,-290,2022-03-16
SA,OKC,112,109,4,5:37,-350,250,2022-03-16
SAC,MIL,31,28,2,12:00,220,-300,2022-03-16
SA,OKC,112,109,4,5:11,-475,325,2022-03-16
SA,OKC,115,112,4,4:37,-200,160,2022-03-16
SAC,MIL,34,28,2,11:36,185,-245,2022-03-16
SA,OKC,115,112,4,4:05,-625,400,2022-03-16
GS,BOS,17,23,2,11:57,130,-160,2022-03-16
SAC,MIL,34,31,2,11:12,210,-280,2022-03-16
SA,OKC,115,112,4,3:34,-675,425,2022-03-16
SAC,MIL,34,31,2,10:48,210,-280,2022-03-16
SA,OKC,115,114,4,3:04,-350,250,2022-03-16
SAC,MIL,35,31,2,10:48,200,-265,2022-03-16
SA,OKC,117,114,4,2:30,-500,340,2022-03-16
SAC,MIL,36,33,2,10:29,210,-280,2022-03-16
GS,BOS,18,23,2,10:55,130,-160,2022-03-16
SAC,MIL,38,36,2,9:51,190,-255,2022-03-16
UTA,CHI,79,73,3,2:54,-280,210,2022-03-16
GS,BOS,18,23,2,10:24,120,-150,2022-03-16
SAC,MIL,41,38,2,9:28,210,-280,2022-03-16
UTA,CHI,79,73,3,2:54,-350,250,2022-03-16
GS,BOS,18,23,2,9:55,110,-140,2022-03-16
SAC,MIL,41,38,2,9:23,200,-265,2022-03-16
LA,TOR,,,,,105,-135,2022-03-16
GS,BOS,18,23,2,9:36,100,-130,2022-03-16
SAC,MIL,41,40,2,8:55,230,-315,2022-03-16
LA,TOR,0,0,1,11:33,110,-140,2022-03-16
UTA,CHI,79,73,3,2:52,-350,250,2022-03-16
GS,BOS,20,23,2,9:08,-110,-120,2022-03-16
LA,TOR,0,6,1,11:01,140,-170,2022-03-16
UTA,CHI,82,75,3,2:18,-435,300,2022-03-16
GS,BOS,20,25,2,9:02,110,-140,2022-03-16
SAC,MIL,44,41,2,8:40,210,-280,2022-03-16
LA,TOR,2,6,1,10:36,130,-160,2022-03-16
UTA,CHI,82,77,3,1:56,-500,340,2022-03-16
GS,BOS,20,26,2,8:44,110,-140,2022-03-16
SAC,MIL,44,42,2,8:24,180,-235,2022-03-16
LA,TOR,2,7,1,10:36,140,-170,2022-03-16
UTA,CHI,83,77,3,1:56,-450,310,2022-03-16
GS,BOS,20,26,2,8:29,110,-140,2022-03-16
SAC,MIL,47,42,2,8:09,165,-210,2022-03-16
LA,TOR,2,7,1,10:24,130,-160,2022-03-16
UTA,CHI,84,77,3,1:53,-475,325,2022-03-16
GS,BOS,20,26,2,8:17,130,-160,2022-03-16
SAC,MIL,50,42,2,7:57,140,-170,2022-03-16
LA,TOR,2,9,1,10:07,160,-200,2022-03-16
UTA,CHI,84,77,3,1:26,-475,325,2022-03-16
GS,BOS,20,28,2,7:57,145,-175,2022-03-16
SAC,MIL,50,44,2,7:30,165,-210,2022-03-16
LA,TOR,2,9,1,9:47,160,-200,2022-03-16
UTA,CHI,86,79,3,0:58,-500,340,2022-03-16
LA,TOR,6,9,1,9:36,120,-150,2022-03-16
UTA,CHI,86,81,3,0:36,-435,300,2022-03-16
SAC,MIL,50,44,2,7:30,170,-220,2022-03-16
LA,TOR,9,9,1,9:11,100,-130,2022-03-16
UTA,CHI,89,81,3,0:12,-675,425,2022-03-16
LA,TOR,9,11,1,8:30,110,-140,2022-03-16
UTA,CHI,89,81,4,12:00,-600,385,2022-03-16
GS,BOS,20,28,2,7:57,160,-200,2022-03-16
SAC,MIL,50,44,2,7:30,180,-235,2022-03-16
LA,TOR,9,14,1,8:02,120,-150,2022-03-16
UTA,CHI,89,81,4,12:00,-450,310,2022-03-16
LA,TOR,12,14,1,7:45,105,-135,2022-03-16
SAC,MIL,50,44,2,6:58,155,-195,2022-03-16
LA,TOR,12,14,1,7:13,110,-140,2022-03-16
UTA,CHI,89,81,4,12:00,-500,340,2022-03-16
GS,BOS,20,28,2,7:37,160,-200,2022-03-16
SAC,MIL,50,44,2,6:27,170,-220,2022-03-16
LA,TOR,12,14,1,6:53,105,-135,2022-03-16
GS,BOS,20,28,2,7:09,160,-200,2022-03-16
UTA,CHI,89,81,4,11:43,-825,500,2022-03-16
GS,BOS,20,28,2,6:48,175,-225,2022-03-16
LA,TOR,12,14,1,6:53,120,-150,2022-03-16
UTA,CHI,92,81,4,11:24,-775,475,2022-03-16
GS,BOS,20,28,2,6:38,175,-225,2022-03-16
UTA,CHI,92,81,4,11:24,-1050,600,2022-03-16
GS,BOS,20,29,2,6:38,190,-255,2022-03-16
UTA,CHI,92,82,4,11:00,-825,500,2022-03-16
GS,BOS,20,30,2,6:24,200,-265,2022-03-16
UTA,CHI,94,84,4,10:26,-825,500,2022-03-16
GS,BOS,20,30,2,6:17,210,-280,2022-03-16
LA,TOR,14,14,1,6:36,105,-135,2022-03-16
UTA,CHI,94,84,4,10:05,-1450,750,2022-03-16
GS,BOS,20,30,2,6:03,185,-245,2022-03-16
SAC,MIL,50,47,2,6:14,210,-280,2022-03-16
LA,TOR,14,16,1,5:58,110,-140,2022-03-16
UTA,CHI,94,84,4,9:48,-1800,850,2022-03-16
GS,BOS,23,30,2,5:32,150,-185,2022-03-16
SAC,MIL,50,50,2,5:44,280,-400,2022-03-16
LA,TOR,14,16,1,5:47,130,-160,2022-03-16
UTA,CHI,94,84,4,9:44,-1300,700,2022-03-16
GS,BOS,23,30,2,5:26,150,-185,2022-03-16
SAC,MIL,50,51,2,5:46,280,-400,2022-03-16
LA,TOR,16,18,1,5:18,130,-160,2022-03-16
GS,BOS,23,32,2,5:17,200,-265,2022-03-16
SAC,MIL,52,51,2,5:16,250,-350,2022-03-16
LA,TOR,18,20,1,4:40,125,-155,2022-03-16
GS,BOS,23,33,2,5:03,200,-265,2022-03-16
SAC,MIL,52,53,2,4:45,300,-435,2022-03-16
LA,TOR,21,20,1,4:15,105,-135,2022-03-16
UTA,CHI,96,84,4,9:30,-3200,1200,2022-03-16
GS,BOS,24,33,2,5:03,200,-265,2022-03-16
SAC,MIL,52,55,2,4:29,325,-475,2022-03-16
LA,TOR,21,20,1,4:02,100,-130,2022-03-16
UTA,CHI,97,84,4,9:29,-2400,1000,2022-03-16
GS,BOS,25,33,2,4:49,185,-245,2022-03-16
LA,TOR,21,20,1,3:27,100,-130,2022-03-16
UTA,CHI,97,87,4,9:13,-1450,750,2022-03-16
GS,BOS,25,33,2,4:28,170,-220,2022-03-16
LA,TOR,21,20,1,3:24,100,-130,2022-03-16
UTA,CHI,97,90,4,8:53,-950,550,2022-03-16
GS,BOS,25,33,2,4:07,170,-220,2022-03-16
SAC,MIL,55,55,2,3:38,270,-385,2022-03-16
GS,BOS,25,33,2,4:07,165,-210,2022-03-16
SAC,MIL,55,55,2,3:08,270,-385,2022-03-16
UTA,CHI,97,90,4,8:51,-950,550,2022-03-16
GS,BOS,26,33,2,3:57,155,-195,2022-03-16
SAC,MIL,55,57,2,2:35,325,-475,2022-03-16
LA,TOR,21,20,1,2:54,-110,-120,2022-03-16
UTA,CHI,100,90,4,8:17,-1150,650,2022-03-16
GS,BOS,26,34,2,3:57,165,-210,2022-03-16
SAC,MIL,55,60,2,2:11,385,-600,2022-03-16
LA,TOR,23,20,1,2:27,-110,-120,2022-03-16
UTA,CHI,102,92,4,7:47,-1600,800,2022-03-16
GS,BOS,28,34,2,3:41,145,-175,2022-03-16
SAC,MIL,55,60,2,2:11,375,-575,2022-03-16
LA,TOR,23,20,1,2:18,-110,-120,2022-03-16
UTA,CHI,102,94,4,7:36,-1300,700,2022-03-16
GS,BOS,28,34,2,3:25,150,-185,2022-03-16
SAC,MIL,56,60,2,2:11,360,-550,2022-03-16
LA,TOR,23,22,1,1:59,-110,-120,2022-03-16
GS,BOS,28,35,2,3:25,155,-195,2022-03-16
SAC,MIL,57,60,2,1:54,375,-575,2022-03-16
LA,TOR,23,22,1,1:59,100,-130,2022-03-16
GS,BOS,28,36,2,3:00,185,-245,2022-03-16
SAC,MIL,57,61,2,1:54,385,-600,2022-03-16
LA,TOR,23,22,1,1:59,105,-135,2022-03-16
GS,BOS,28,38,2,2:29,190,-255,2022-03-16
SAC,MIL,57,62,2,1:37,385,-600,2022-03-16
LA,TOR,23,22,1,1:32,105,-135,2022-03-16
GS,BOS,30,41,2,1:59,240,-330,2022-03-16
SAC,MIL,59,62,2,1:23,360,-550,2022-03-16
LA,TOR,23,25,1,1:09,135,-165,2022-03-16
UTA,CHI,102,94,4,7:36,-1150,650,2022-03-16
SAC,MIL,59,62,2,0:53,360,-550,2022-03-16
LA,TOR,26,25,1,0:33,110,-140,2022-03-16
UTA,CHI,102,94,4,7:23,-1150,650,2022-03-16
SAC,MIL,59,62,2,0:53,350,-525,2022-03-16
LA,TOR,26,28,1,0:23,140,-170,2022-03-16
UTA,CHI,102,94,4,7:23,-825,500,2022-03-16
SAC,MIL,59,62,2,0:35,300,-435,2022-03-16
LA,TOR,26,28,2,12:00,145,-175,2022-03-16
UTA,CHI,103,96,4,7:06,-600,385,2022-03-16
SAC,MIL,61,64,2,0:39,325,-475,2022-03-16
LA,TOR,26,28,2,12:00,120,-150,2022-03-16
UTA,CHI,103,97,4,7:03,-550,360,2022-03-16
LA,TOR,26,28,2,12:00,130,-160,2022-03-16
UTA,CHI,105,99,4,6:27,-525,350,2022-03-16
UTA,CHI,108,99,4,6:09,-1300,700,2022-03-16
UTA,CHI,108,99,4,6:09,-1150,650,2022-03-16
GS,BOS,30,43,2,1:25,270,-385,2022-03-16
LA,TOR,26,30,2,11:40,130,-160,2022-03-16
GS,BOS,30,44,2,1:29,325,-475,2022-03-16
SAC,MIL,61,68,3,12:00,550,-950,2022-03-16
LA,TOR,28,30,2,11:07,105,-135,2022-03-16
UTA,CHI,111,99,4,5:44,-2800,1100,2022-03-16
GS,BOS,30,44,2,0:59,325,-475,2022-03-16
LA,TOR,29,30,2,11:07,105,-135,2022-03-16
UTA,CHI,111,99,4,5:29,-3500,1300,2022-03-16
GS,BOS,30,46,2,0:48,400,-625,2022-03-16
SAC,MIL,61,68,3,12:00,600,-1050,2022-03-16
LA,TOR,30,30,2,10:51,-110,-120,2022-03-16
GS,BOS,30,46,2,0:34,500,-825,2022-03-16
LA,TOR,30,30,2,10:27,-110,-120,2022-03-16
GS,BOS,30,47,2,0:34,550,-950,2022-03-16
LA,TOR,32,30,2,9:57,-120,-110,2022-03-16
GS,BOS,32,48,2,0:17,500,-825,2022-03-16
LA,TOR,32,33,2,9:23,-110,-120,2022-03-16
GS,BOS,32,48,3,12:00,500,-825,2022-03-16
LA,TOR,34,35,2,8:51,110,-140,2022-03-16
LA,TOR,34,35,2,8:38,130,-160,2022-03-16
LA,TOR,34,35,2,8:35,125,-155,2022-03-16
LA,TOR,34,35,2,8:20,125,-155,2022-03-16
LA,TOR,36,35,2,7:49,105,-135,2022-03-16
LA,TOR,36,35,2,7:27,-120,-110,2022-03-16
GS,BOS,32,48,3,12:00,475,-775,2022-03-16
LA,TOR,38,35,2,6:56,-120,-110,2022-03-16
LA,TOR,38,35,2,6:51,-115,-115,2022-03-16
GS,BOS,32,48,3,12:00,425,-675,2022-03-16
LA,TOR,38,35,2,6:50,-115,-115,2022-03-16
LA,TOR,38,37,2,6:15,105,-135,2022-03-16
LA,TOR,38,38,2,6:15,110,-140,2022-03-16
LA,TOR,38,39,2,6:12,115,-145,2022-03-16
LA,TOR,40,39,2,5:50,105,-135,2022-03-16
LA,TOR,40,41,2,5:13,110,-140,2022-03-16
LA,TOR,40,41,2,4:43,-105,-125,2022-03-16
LA,TOR,40,43,2,4:19,120,-150,2022-03-16
LA,TOR,40,43,2,3:36,105,-135,2022-03-16
LA,TOR,42,45,2,3:09,130,-160,2022-03-16
LA,TOR,42,47,2,3:00,150,-185,2022-03-16
SAC,MIL,61,68,3,11:52,550,-950,2022-03-16
SAC,MIL,61,68,3,11:20,600,-1050,2022-03-16
SAC,MIL,61,70,3,11:04,650,-1150,2022-03-16
LA,TOR,42,47,2,3:00,155,-195,2022-03-16
SAC,MIL,62,70,3,11:02,650,-1150,2022-03-16
SAC,MIL,65,70,3,10:40,475,-775,2022-03-16
SAC,MIL,65,76,3,9:59,850,-1800,2022-03-16
LA,TOR,42,47,2,2:35,170,-220,2022-03-16
SAC,MIL,68,78,3,9:28,750,-1450,2022-03-16
LA,TOR,42,49,2,2:07,170,-220,2022-03-16
GS,BOS,32,48,3,11:39,475,-775,2022-03-16
SAC,MIL,68,78,3,9:24,700,-1300,2022-03-16
LA,TOR,42,49,2,1:54,190,-255,2022-03-16
GS,BOS,32,50,3,11:24,500,-825,2022-03-16
SAC,MIL,70,78,3,9:13,700,-1300,2022-03-16
LA,TOR,42,50,2,1:42,210,-280,2022-03-16
GS,BOS,34,50,3,10:34,550,-950,2022-03-16
SAC,MIL,70,78,3,9:01,700,-1300,2022-03-16
LA,TOR,42,51,2,1:24,215,-290,2022-03-16
GS,BOS,34,52,3,10:06,800,-1600,2022-03-16
SAC,MIL,70,78,3,8:31,550,-950,2022-03-16
LA,TOR,44,51,2,1:09,200,-265,2022-03-16
GS,BOS,34,52,3,9:30,900,-2000,2022-03-16
SAC,MIL,71,78,3,8:31,475,-775,2022-03-16
LA,TOR,44,54,2,0:45,200,-265,2022-03-16
GS,BOS,36,52,3,9:22,750,-1450,2022-03-16
SAC,MIL,72,78,3,8:17,475,-775,2022-03-16
LA,TOR,44,54,2,0:10,250,-350,2022-03-16
SAC,MIL,72,78,3,7:59,400,-625,2022-03-16
LA,TOR,44,54,3,12:00,270,-385,2022-03-16
SAC,MIL,77,78,3,7:27,260,-370,2022-03-16
SAC,MIL,77,78,3,7:27,270,-385,2022-03-16
GS,BOS,39,55,3,8:44,750,-1450,2022-03-16
LA,TOR,44,54,3,12:00,300,-435,2022-03-16
GS,BOS,39,55,3,8:16,800,-1600,2022-03-16
SAC,MIL,77,78,3,7:17,260,-370,2022-03-16
GS,BOS,41,58,3,7:45,900,-2000,2022-03-16
SAC,MIL,77,80,3,6:56,300,-435,2022-03-16
GS,BOS,41,61,3,7:12,1000,-2400,2022-03-16
SAC,MIL,77,80,3,6:52,360,-550,2022-03-16
LA,TOR,44,54,3,12:00,310,-450,2022-03-16
GS,BOS,43,61,3,7:00,1100,-2800,2022-03-16
SAC,MIL,77,82,3,6:46,385,-600,2022-03-16
GS,BOS,43,63,3,6:55,1400,-4000,2022-03-16
SAC,MIL,80,82,3,6:13,310,-450,2022-03-16
SAC,MIL,80,84,3,5:42,385,-600,2022-03-16
GS,BOS,43,63,3,6:55,1000,-2400,2022-03-16
SAC,MIL,80,86,3,5:32,425,-675,2022-03-16
GS,BOS,43,63,3,6:55,900,-2000,2022-03-16
GS,BOS,46,67,3,6:12,1200,-3200,2022-03-16
GS,BOS,46,67,3,5:37,1100,-2800,2022-03-16
SAC,MIL,80,86,3,4:46,450,-725,2022-03-16
GS,BOS,46,67,3,5:04,1000,-2400,2022-03-16
SAC,MIL,80,86,3,4:20,450,-725,2022-03-16
GS,BOS,46,67,3,4:49,1000,-2400,2022-03-16
SAC,MIL,80,86,3,4:09,500,-825,2022-03-16
GS,BOS,48,67,3,4:49,750,-1450,2022-03-16
SAC,MIL,80,89,3,3:43,700,-1300,2022-03-16
GS,BOS,49,70,3,4:29,1000,-2400,2022-03-16
SAC,MIL,80,89,3,3:35,750,-1450,2022-03-16
GS,BOS,51,70,3,3:58,900,-2000,2022-03-16
SAC,MIL,80,89,3,3:05,700,-1300,2022-03-16
GS,BOS,53,73,3,3:40,1100,-2800,2022-03-16
SAC,MIL,81,89,3,3:05,600,-1050,2022-03-16
GS,BOS,56,73,3,3:12,750,-1450,2022-03-16
SAC,MIL,82,89,3,2:53,600,-1050,2022-03-16
SAC,MIL,82,89,3,2:42,500,-825,2022-03-16
GS,BOS,56,73,3,3:12,800,-1600,2022-03-16
SAC,MIL,82,89,3,2:42,475,-775,2022-03-16
SAC,MIL,83,89,3,2:42,475,-775,2022-03-16
LA,TOR,44,54,3,11:53,300,-435,2022-03-16
SAC,MIL,83,89,3,2:31,500,-825,2022-03-16
LA,TOR,44,59,3,11:20,425,-675,2022-03-16
SAC,MIL,83,90,3,2:31,550,-950,2022-03-16
LA,TOR,44,59,3,10:52,400,-625,2022-03-16
SAC,MIL,83,91,3,2:29,600,-1050,2022-03-16
LA,TOR,45,59,3,10:52,385,-600,2022-03-16
SAC,MIL,85,91,3,1:55,550,-950,2022-03-16
LA,TOR,46,59,3,10:40,360,-550,2022-03-16
GS,BOS,64,77,3,1:11,1100,-2800,2022-03-16
LA,TOR,46,61,3,10:16,425,-675,2022-03-16
GS,BOS,64,77,3,0:56,1000,-2400,2022-03-16
SAC,MIL,85,92,3,1:55,550,-950,2022-03-16
LA,TOR,48,61,3,9:56,385,-600,2022-03-16
GS,BOS,64,77,3,0:56,800,-1600,2022-03-16
SAC,MIL,85,94,3,1:44,650,-1150,2022-03-16
LA,TOR,48,62,3,9:56,500,-825,2022-03-16
GS,BOS,66,77,3,0:55,800,-1600,2022-03-16
SAC,MIL,87,96,3,1:05,600,-1050,2022-03-16
LA,TOR,48,63,3,9:40,600,-1050,2022-03-16
GS,BOS,66,79,3,0:22,900,-2000,2022-03-16
SAC,MIL,89,96,3,0:59,650,-1150,2022-03-16
LA,TOR,48,64,3,9:40,700,-1300,2022-03-16
GS,BOS,69,79,3,0:17,750,-1450,2022-03-16
SAC,MIL,89,96,3,0:59,550,-950,2022-03-16
LA,TOR,51,65,3,9:24,600,-1050,2022-03-16
GS,BOS,69,79,4,12:00,600,-1050,2022-03-16
SAC,MIL,91,97,3,0:44,500,-825,2022-03-16
LA,TOR,51,65,3,8:58,600,-1050,2022-03-16
GS,BOS,69,79,4,12:00,550,-950,2022-03-16
SAC,MIL,91,99,3,0:44,700,-1300,2022-03-16
LA,TOR,51,65,3,8:26,550,-950,2022-03-16
GS,BOS,69,79,4,12:00,700,-1300,2022-03-16
SAC,MIL,91,99,3,0:44,750,-1450,2022-03-16
LA,TOR,52,65,3,8:26,450,-725,2022-03-16
SAC,MIL,91,100,3,0:44,750,-1450,2022-03-16
LA,TOR,53,65,3,8:09,385,-600,2022-03-16
SAC,MIL,91,101,3,0:02,750,-1450,2022-03-16
LA,TOR,53,67,3,7:47,500,-825,2022-03-16
GS,BOS,69,79,4,12:00,425,-675,2022-03-16
SAC,MIL,92,101,3,0:02,750,-1450,2022-03-16
LA,TOR,55,67,3,7:15,450,-725,2022-03-16
SAC,MIL,92,101,4,12:00,750,-1450,2022-03-16
LA,TOR,58,69,3,6:50,400,-625,2022-03-16
GS,BOS,69,79,4,11:43,425,-675,2022-03-16
SAC,MIL,92,101,4,12:00,800,-1600,2022-03-16
LA,TOR,60,71,3,6:13,425,-675,2022-03-16
GS,BOS,69,81,4,11:23,500,-825,2022-03-16
LA,TOR,60,74,3,5:42,550,-950,2022-03-16
GS,BOS,69,81,4,11:09,650,-1150,2022-03-16
LA,TOR,62,74,3,5:42,450,-725,2022-03-16
GS,BOS,69,83,4,10:36,750,-1450,2022-03-16
GS,BOS,70,83,4,10:36,700,-1300,2022-03-16
GS,BOS,71,83,4,10:27,750,-1450,2022-03-16
SAC,MIL,92,103,4,11:39,850,-1800,2022-03-16
SAC,MIL,95,105,4,11:08,750,-1450,2022-03-16
GS,BOS,71,83,4,9:58,750,-1450,2022-03-16
SAC,MIL,95,105,4,10:49,900,-2000,2022-03-16
GS,BOS,71,83,4,9:36,750,-1450,2022-03-16
LA,TOR,63,74,3,5:44,425,-675,2022-03-16
GS,BOS,71,83,4,9:01,700,-1300,2022-03-16
SAC,MIL,98,105,4,10:27,600,-1050,2022-03-16
LA,TOR,63,74,3,5:12,475,-775,2022-03-16
GS,BOS,73,83,4,8:50,500,-825,2022-03-16
SAC,MIL,98,105,4,10:13,500,-825,2022-03-16
LA,TOR,63,75,3,5:12,475,-775,2022-03-16
GS,BOS,73,83,4,8:30,425,-675,2022-03-16
SAC,MIL,100,105,4,9:34,360,-550,2022-03-16
LA,TOR,63,76,3,5:04,475,-775,2022-03-16
SAC,MIL,102,108,4,9:11,425,-675,2022-03-16
LA,TOR,65,76,3,4:41,425,-675,2022-03-16
SAC,MIL,102,108,4,9:11,400,-625,2022-03-16
LA,TOR,65,76,3,4:01,425,-675,2022-03-16
SAC,MIL,103,108,4,8:53,400,-625,2022-03-16
LA,TOR,65,78,3,3:32,475,-775,2022-03-16
SAC,MIL,105,108,4,8:47,300,-435,2022-03-16
LA,TOR,66,78,3,3:32,425,-675,2022-03-16
LA,TOR,67,78,3,3:10,325,-475,2022-03-16
GS,BOS,73,83,4,8:30,475,-775,2022-03-16
LA,TOR,69,78,3,2:40,280,-400,2022-03-16
GS,BOS,73,83,4,8:16,600,-1050,2022-03-16
LA,TOR,69,78,3,2:06,375,-575,2022-03-16
GS,BOS,73,83,4,8:17,475,-775,2022-03-16
LA,TOR,69,78,3,1:41,310,-450,2022-03-16
GS,BOS,74,83,4,8:14,500,-825,2022-03-16
GS,BOS,74,86,4,7:50,850,-1800,2022-03-16
SAC,MIL,107,110,4,7:46,300,-435,2022-03-16
GS,BOS,76,86,4,7:01,750,-1450,2022-03-16
GS,BOS,76,89,4,6:30,1300,-3500,2022-03-16
SAC,MIL,109,110,4,7:07,170,-220,2022-03-16
GS,BOS,76,89,4,6:19,1300,-3500,2022-03-16
SAC,MIL,109,110,4,6:54,220,-300,2022-03-16
LA,TOR,69,78,3,1:33,375,-575,2022-03-16
GS,BOS,76,91,4,5:52,1300,-3500,2022-03-16
LA,TOR,71,78,3,0:57,280,-400,2022-03-16
LA,TOR,74,78,3,0:33,180,-235,2022-03-16
LA,TOR,74,78,4,12:00,185,-245,2022-03-16
SAC,MIL,109,110,4,6:54,200,-265,2022-03-16
LA,TOR,74,78,4,12:00,170,-220,2022-03-16
LA,TOR,76,78,4,11:39,145,-175,2022-03-16
LA,TOR,76,81,4,11:15,210,-280,2022-03-16
LA,TOR,76,81,4,10:33,210,-280,2022-03-16
SAC,MIL,111,110,4,6:11,-110,-120,2022-03-16
LA,TOR,76,81,4,10:01,210,-280,2022-03-16
LA,TOR,76,81,4,9:27,270,-385,2022-03-16
LA,TOR,76,83,4,8:54,325,-475,2022-03-16
SAC,MIL,113,115,4,5:34,200,-265,2022-03-16
LA,TOR,78,83,4,8:23,230,-315,2022-03-16
LA,TOR,81,83,4,8:17,180,-235,2022-03-16
SAC,MIL,113,115,4,5:34,215,-290,2022-03-16
LA,TOR,81,83,4,8:13,180,-235,2022-03-16
