home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
ATL,CHI,41.0,45.0,2,7:53,125,-155
ATL,CHI,41.0,45.0,2,7:43,125,-155
ATL,CHI,41.0,47.0,2,7:37,140,-170
BOS,MEM,,,,,-130,100
TOR,DET,0.0,0.0,1,11:55,-385,270
BKN,MIA,0.0,0.0,1,11:39,-135,105
TOR,DET,0.0,0.0,1,11:18,-350,250
BKN,MIA,0.0,0.0,1,11:13,-140,110
TOR,DET,0.0,0.0,1,11:06,-350,250
BKN,MIA,3.0,0.0,1,10:52,-170,140
TOR,DET,0.0,2.0,1,10:32,-300,220
BKN,MIA,5.0,0.0,1,10:20,-195,155
TOR,DET,0.0,2.0,1,10:30,-350,250
ATL,CHI,43.0,47.0,2,7:01,115,-145
BKN,MIA,5.0,3.0,1,9:54,-170,140
ATL,CHI,43.0,47.0,2,6:38,130,-160
BKN,MIA,5.0,3.0,1,9:37,-175,145
TOR,DET,1.0,4.0,1,10:11,-330,240
ATL,CHI,43.0,47.0,2,6:20,115,-145
BKN,MIA,7.0,3.0,1,9:36,-200,160
TOR,DET,1.0,4.0,1,10:05,-330,240
ATL,CHI,46.0,49.0,2,5:42,145,-175
BKN,MIA,7.0,5.0,1,9:09,-195,155
TOR,DET,3.0,6.0,1,9:30,-315,230
ATL,CHI,46.0,49.0,2,5:35,125,-155
BKN,MIA,7.0,5.0,1,8:59,-175,145
TOR,DET,5.0,8.0,1,8:57,-350,250
ATL,CHI,46.0,51.0,2,5:34,135,-165
BKN,MIA,7.0,5.0,1,8:42,-175,145
TOR,DET,5.0,8.0,1,8:52,-350,250
ATL,CHI,46.0,51.0,2,5:24,135,-165
BKN,MIA,7.0,7.0,1,8:11,-155,125
ATL,CHI,48.0,51.0,2,5:20,115,-145
BKN,MIA,9.0,7.0,1,7:51,-175,145
TOR,DET,8.0,8.0,1,8:23,-400,280
ATL,CHI,48.0,51.0,2,5:14,120,-150
BKN,MIA,10.0,7.0,1,7:51,-175,145
TOR,DET,11.0,8.0,1,7:57,-500,340
ATL,CHI,48.0,51.0,2,4:50,120,-150
BKN,MIA,15.0,7.0,1,7:19,-155,125
TOR,DET,11.0,11.0,1,7:19,-385,270
ATL,CHI,48.0,53.0,2,4:45,135,-165
BOS,MEM,0.0,0.0,1,12:00,-120,-110
BKN,MIA,15.0,7.0,1,7:19,-265,200
TOR,DET,11.0,13.0,1,7:04,-350,250
ATL,CHI,48.0,53.0,2,4:16,150,-185
BOS,MEM,0.0,0.0,1,11:29,-135,105
TOR,DET,13.0,13.0,1,6:31,-385,270
ATL,CHI,50.0,53.0,2,4:01,120,-150
BOS,MEM,0.0,0.0,1,11:13,-140,110
TOR,DET,13.0,13.0,1,6:15,-435,300
ATL,CHI,50.0,56.0,2,3:26,150,-185
BOS,MEM,2.0,0.0,1,10:44,-150,120
ATL,CHI,50.0,56.0,2,3:23,145,-175
BOS,MEM,2.0,3.0,1,10:09,-130,100
TOR,DET,13.0,13.0,1,6:15,-385,270
ATL,CHI,51.0,56.0,2,3:23,135,-165
BOS,MEM,5.0,3.0,1,10:08,-140,110
BKN,MIA,15.0,7.0,1,7:22,-265,200
ATL,CHI,51.0,56.0,2,3:23,120,-150
BOS,MEM,8.0,5.0,1,9:35,-150,120
BKN,MIA,17.0,7.0,1,6:43,-280,210
BOS,MEM,8.0,5.0,1,9:02,-160,130
BKN,MIA,17.0,7.0,1,6:43,-315,230
TOR,DET,13.0,13.0,1,6:14,-385,270
BOS,MEM,10.0,5.0,1,8:27,-175,145
BKN,MIA,19.0,8.0,1,6:25,-330,240
TOR,DET,14.0,13.0,1,6:14,-400,280
BOS,MEM,10.0,5.0,1,7:58,-170,140
BKN,MIA,19.0,8.0,1,6:07,-385,270
TOR,DET,14.0,13.0,1,6:14,-435,300
BOS,MEM,13.0,5.0,1,7:50,-175,145
BKN,MIA,19.0,8.0,1,6:00,-385,270
TOR,DET,14.0,13.0,1,5:58,-385,270
ATL,CHI,52.0,58.0,2,3:02,135,-165
BOS,MEM,13.0,5.0,1,7:45,-200,160
BKN,MIA,19.0,8.0,1,5:54,-330,240
TOR,DET,14.0,16.0,1,5:12,-315,230
ATL,CHI,52.0,58.0,2,2:32,135,-165
BKN,MIA,19.0,10.0,1,5:34,-245,185
TOR,DET,16.0,18.0,1,4:40,-280,210
ATL,CHI,52.0,58.0,2,1:57,135,-165
TOR,DET,16.0,18.0,1,4:26,-300,220
ATL,CHI,53.0,58.0,2,1:54,125,-155
BKN,MIA,19.0,11.0,1,5:23,-245,185
TOR,DET,16.0,18.0,1,4:26,-280,210
ATL,CHI,54.0,58.0,2,1:54,135,-165
BKN,MIA,21.0,13.0,1,4:56,-265,200
TOR,DET,16.0,22.0,1,3:49,-265,200
ATL,CHI,54.0,58.0,2,1:32,140,-170
BKN,MIA,23.0,13.0,1,4:24,-280,210
TOR,DET,16.0,22.0,1,3:43,-235,180
ATL,CHI,54.0,58.0,2,1:03,115,-145
BOS,MEM,13.0,5.0,1,7:38,-235,180
BKN,MIA,26.0,13.0,1,4:10,-330,240
ATL,CHI,55.0,58.0,2,1:03,115,-145
BOS,MEM,13.0,8.0,1,7:29,-175,145
BKN,MIA,26.0,13.0,1,4:10,-450,310
ATL,CHI,56.0,60.0,2,0:52,125,-155
BOS,MEM,16.0,8.0,1,6:57,-200,160
ATL,CHI,56.0,63.0,2,0:30,175,-225
BOS,MEM,16.0,8.0,1,6:49,-220,170
ATL,CHI,56.0,63.0,2,0:08,210,-280
TOR,DET,18.0,22.0,1,3:34,-255,190
ATL,CHI,56.0,63.0,3,12:00,190,-255
TOR,DET,18.0,25.0,1,3:10,-210,165
BKN,MIA,26.0,13.0,1,3:59,-450,310
TOR,DET,18.0,28.0,1,2:31,-160,130
BKN,MIA,26.0,15.0,1,3:59,-450,310
TOR,DET,18.0,28.0,1,2:15,-150,120
ATL,CHI,56.0,63.0,3,12:00,170,-220
BKN,MIA,26.0,15.0,1,3:49,-385,270
TOR,DET,18.0,28.0,1,1:55,-160,130
BOS,MEM,16.0,8.0,1,6:47,-185,150
BKN,MIA,26.0,15.0,1,3:34,-385,270
TOR,DET,19.0,28.0,1,1:55,-170,140
BOS,MEM,16.0,8.0,1,6:05,-185,150
BKN,MIA,26.0,17.0,1,3:34,-370,260
TOR,DET,20.0,28.0,1,1:46,-170,140
BOS,MEM,16.0,8.0,1,5:52,-170,140
BKN,MIA,29.0,17.0,1,3:18,-435,300
TOR,DET,20.0,28.0,1,1:30,-170,140
BOS,MEM,16.0,9.0,1,5:52,-170,140
BKN,MIA,29.0,17.0,1,2:41,-475,325
TOR,DET,22.0,31.0,1,1:12,-165,135
BOS,MEM,16.0,10.0,1,5:28,-155,125
BKN,MIA,31.0,17.0,1,2:03,-525,350
TOR,DET,22.0,31.0,1,0:42,-160,130
BOS,MEM,16.0,12.0,1,4:58,-170,140
BKN,MIA,31.0,17.0,1,1:57,-600,385
TOR,DET,22.0,31.0,1,0:09,-160,130
BOS,MEM,19.0,14.0,1,4:26,-185,150
TOR,DET,22.0,31.0,2,12:00,-150,120
BOS,MEM,19.0,18.0,1,4:01,-150,120
BOS,MEM,19.0,18.0,1,3:21,-140,110
BKN,MIA,31.0,17.0,1,1:46,-600,385
BOS,MEM,19.0,18.0,1,2:49,-150,120
BKN,MIA,31.0,19.0,1,1:19,-450,310
BOS,MEM,19.0,18.0,1,2:43,-150,120
BKN,MIA,31.0,21.0,1,0:46,-385,270
BOS,MEM,20.0,18.0,1,2:40,-165,135
BKN,MIA,33.0,23.0,1,0:19,-385,270
TOR,DET,22.0,31.0,2,11:59,-150,120
BOS,MEM,22.0,18.0,1,2:12,-175,145
BKN,MIA,33.0,23.0,1,0:06,-435,300
TOR,DET,24.0,34.0,2,11:22,-130,100
TOR,DET,25.0,34.0,2,11:22,-150,120
BOS,MEM,22.0,18.0,1,1:55,-160,130
BKN,MIA,34.0,23.0,1,0:01,-475,325
TOR,DET,25.0,34.0,2,11:01,-150,120
BOS,MEM,22.0,20.0,1,1:27,-170,140
BKN,MIA,35.0,23.0,2,12:00,-475,325
BOS,MEM,22.0,20.0,1,1:17,-150,120
BOS,MEM,24.0,20.0,1,1:15,-160,130
BKN,MIA,35.0,23.0,2,12:00,-450,310
BOS,MEM,24.0,20.0,1,0:56,-170,140
BOS,MEM,24.0,20.0,1,0:37,-170,140
TOR,DET,25.0,35.0,2,11:01,-150,120
BOS,MEM,24.0,20.0,1,0:31,-160,130
BKN,MIA,35.0,23.0,2,11:58,-475,325
TOR,DET,25.0,35.0,2,10:43,-135,105
BOS,MEM,26.0,20.0,1,0:22,-210,165
BKN,MIA,35.0,25.0,2,11:26,-400,280
TOR,DET,27.0,37.0,2,10:26,-135,105
BOS,MEM,26.0,20.0,1,,-210,165
BKN,MIA,35.0,27.0,2,10:58,-315,230
TOR,DET,27.0,37.0,2,9:53,-140,110
BOS,MEM,26.0,20.0,2,12:00,-210,165
BKN,MIA,35.0,27.0,2,10:35,-315,230
TOR,DET,29.0,39.0,2,9:27,-140,110
BOS,MEM,26.0,20.0,2,12:00,-200,160
BKN,MIA,35.0,27.0,2,10:14,-315,230
TOR,DET,31.0,39.0,2,8:48,-155,125
ATL,CHI,56.0,63.0,3,11:59,170,-220
BKN,MIA,35.0,27.0,2,10:06,-350,250
TOR,DET,31.0,39.0,2,8:43,-175,145
ATL,CHI,56.0,66.0,3,11:11,240,-330
BKN,MIA,37.0,27.0,2,9:37,-435,300
TOR,DET,31.0,39.0,2,8:14,-160,130
ATL,CHI,58.0,66.0,3,10:40,215,-290
BKN,MIA,40.0,27.0,2,9:27,-525,350
TOR,DET,31.0,41.0,2,7:46,-140,110
ATL,CHI,60.0,68.0,3,10:07,200,-265
BKN,MIA,40.0,27.0,2,9:27,-475,325
TOR,DET,31.0,41.0,2,7:33,-135,105
ATL,CHI,60.0,68.0,3,9:56,165,-210
TOR,DET,31.0,41.0,2,7:24,-135,105
ATL,CHI,61.0,68.0,3,9:56,160,-200
BOS,MEM,29.0,20.0,2,11:35,-255,190
TOR,DET,33.0,41.0,2,7:09,-150,120
BOS,MEM,29.0,20.0,2,10:58,-265,200
TOR,DET,33.0,41.0,2,6:57,-165,135
BOS,MEM,29.0,22.0,2,10:45,-220,170
BOS,MEM,29.0,23.0,2,10:21,-220,170
BKN,MIA,40.0,27.0,2,9:01,-475,325
ATL,CHI,61.0,68.0,3,9:56,190,-255
BKN,MIA,40.0,27.0,2,8:49,-550,360
BOS,MEM,29.0,23.0,2,10:21,-195,155
ATL,CHI,62.0,68.0,3,9:54,175,-225
BOS,MEM,29.0,23.0,2,10:02,-220,170
SA,SAC,,,,,-250,200
LA,LA,,,,,-130,110
ATL,CHI,65.0,68.0,3,9:24,120,-150
BKN,MIA,40.0,27.0,2,8:42,-550,360
BOS,MEM,29.0,23.0,2,9:30,-235,180
ATL,CHI,67.0,68.0,3,9:03,115,-145
BKN,MIA,42.0,27.0,2,8:15,-625,400
BOS,MEM,30.0,23.0,2,9:30,-235,180
TOR,DET,35.0,41.0,2,6:24,-175,145
ATL,CHI,67.0,70.0,3,8:32,115,-145
BKN,MIA,42.0,28.0,2,8:14,-550,360
TOR,DET,35.0,41.0,2,6:13,-170,140
ATL,CHI,70.0,70.0,3,8:01,-130,100
BKN,MIA,42.0,28.0,2,8:10,-500,340
TOR,DET,35.0,41.0,2,6:10,-170,140
ATL,CHI,72.0,70.0,3,7:33,-140,110
BKN,MIA,42.0,29.0,2,8:08,-525,350
TOR,DET,35.0,42.0,2,6:10,-160,130
ATL,CHI,74.0,72.0,3,6:58,-115,-115
BKN,MIA,42.0,29.0,2,7:51,-475,325
TOR,DET,35.0,43.0,2,6:07,-160,130
ATL,CHI,74.0,74.0,3,6:25,115,-145
BKN,MIA,42.0,31.0,2,7:41,-475,325
TOR,DET,38.0,43.0,2,5:46,-200,160
ATL,CHI,76.0,74.0,3,6:00,-105,-125
BKN,MIA,42.0,32.0,2,7:34,-400,280
TOR,DET,38.0,43.0,2,5:26,-200,160
ATL,CHI,78.0,74.0,3,5:31,-135,105
BKN,MIA,44.0,32.0,2,7:17,-435,300
BOS,MEM,31.0,25.0,2,9:05,-225,175
TOR,DET,38.0,43.0,2,5:17,-185,150
ATL,CHI,78.0,74.0,3,5:21,-130,100
BKN,MIA,44.0,33.0,2,7:17,-385,270
BOS,MEM,31.0,25.0,2,8:43,-225,175
TOR,DET,40.0,43.0,2,5:00,-235,180
ATL,CHI,78.0,76.0,3,5:16,-120,-110
BKN,MIA,44.0,34.0,2,7:10,-370,260
BOS,MEM,31.0,25.0,2,8:26,-280,210
TOR,DET,40.0,43.0,2,4:48,-235,180
ATL,CHI,81.0,76.0,3,4:38,-175,145
BKN,MIA,46.0,36.0,2,6:44,-370,260
BOS,MEM,33.0,25.0,2,8:12,-290,215
ATL,CHI,84.0,76.0,3,4:32,-255,190
BKN,MIA,49.0,38.0,2,6:07,-385,270
BOS,MEM,33.0,25.0,2,7:49,-265,200
ATL,CHI,84.0,76.0,3,4:32,-265,200
BKN,MIA,51.0,38.0,2,5:33,-475,325
BOS,MEM,33.0,25.0,2,7:37,-245,185
BKN,MIA,51.0,38.0,2,5:31,-525,350
BOS,MEM,33.0,25.0,2,7:11,-245,185
BKN,MIA,51.0,39.0,2,5:26,-525,350
BOS,MEM,36.0,28.0,2,6:40,-255,190
BKN,MIA,54.0,39.0,2,5:02,-625,400
BOS,MEM,36.0,30.0,2,6:09,-235,180
TOR,DET,40.0,43.0,2,4:27,-265,200
ATL,CHI,84.0,76.0,3,4:31,-265,200
BOS,MEM,38.0,32.0,2,5:34,-235,180
TOR,DET,42.0,43.0,2,4:27,-280,210
ATL,CHI,84.0,76.0,3,4:18,-265,200
BKN,MIA,54.0,40.0,2,5:02,-600,385
BOS,MEM,38.0,32.0,2,5:12,-210,165
TOR,DET,44.0,45.0,2,4:12,-255,190
ATL,CHI,84.0,76.0,3,4:13,-330,240
BKN,MIA,54.0,41.0,2,5:01,-600,385
TOR,DET,45.0,45.0,2,4:12,-315,230
ATL,CHI,85.0,76.0,3,3:57,-385,270
BKN,MIA,57.0,41.0,2,4:27,-775,475
BOS,MEM,38.0,34.0,2,4:26,-210,165
TOR,DET,45.0,47.0,2,3:47,-280,210
ATL,CHI,86.0,76.0,3,3:48,-435,300
BKN,MIA,57.0,43.0,2,4:09,-675,425
BOS,MEM,41.0,34.0,2,3:53,-290,215
TOR,DET,45.0,47.0,2,3:16,-255,190
ATL,CHI,86.0,79.0,3,3:25,-290,215
BKN,MIA,57.0,46.0,2,3:51,-475,325
BOS,MEM,43.0,34.0,2,3:34,-330,240
TOR,DET,45.0,48.0,2,3:16,-265,200
ATL,CHI,86.0,79.0,3,3:15,-300,220
TOR,DET,48.0,48.0,2,2:49,-315,230
ATL,CHI,86.0,81.0,3,2:54,-210,165
TOR,DET,48.0,51.0,2,2:29,-315,230
ATL,CHI,86.0,81.0,3,2:42,-175,145
BOS,MEM,43.0,34.0,2,3:34,-370,260
TOR,DET,50.0,51.0,2,2:27,-280,210
ATL,CHI,86.0,81.0,3,2:16,-175,145
TOR,DET,50.0,53.0,2,1:55,-245,185
ATL,CHI,86.0,85.0,3,1:43,-145,115
BKN,MIA,57.0,46.0,2,3:51,-500,340
TOR,DET,52.0,53.0,2,1:34,-300,220
ATL,CHI,86.0,85.0,3,1:43,-130,100
BKN,MIA,57.0,48.0,2,3:23,-450,310
BOS,MEM,43.0,34.0,2,3:34,-300,220
TOR,DET,52.0,55.0,2,1:05,-265,200
BKN,MIA,57.0,48.0,2,2:55,-370,260
BOS,MEM,43.0,34.0,2,3:17,-330,240
TOR,DET,52.0,55.0,2,0:35,-210,165
LA,LA,,,,,-125,105
BKN,MIA,59.0,50.0,2,2:26,-400,280
BOS,MEM,43.0,34.0,2,3:08,-300,220
TOR,DET,52.0,57.0,2,0:33,-170,140
ATL,CHI,86.0,85.0,3,1:37,-145,115
BKN,MIA,60.0,50.0,2,2:20,-435,300
BOS,MEM,45.0,36.0,2,2:44,-300,220
TOR,DET,54.0,58.0,2,0:27,-175,145
ATL,CHI,88.0,88.0,3,1:05,-105,-125
BKN,MIA,60.0,50.0,2,2:06,-400,280
BOS,MEM,45.0,38.0,2,2:28,-300,220
ATL,CHI,88.0,90.0,3,0:37,115,-145
BKN,MIA,60.0,50.0,2,2:06,-435,300
BOS,MEM,45.0,38.0,2,2:06,-245,185
TOR,DET,54.0,58.0,2,0:25,-175,145
ATL,CHI,88.0,90.0,3,0:15,105,-135
BKN,MIA,62.0,51.0,2,1:51,-475,325
BOS,MEM,45.0,38.0,2,1:47,-245,185
TOR,DET,54.0,59.0,2,0:01,-170,140
DAL,GS,0.0,0.0,1,11:54,-125,-105
SA,SAC,,,,,-265,200
ATL,CHI,89.0,90.0,3,0:15,100,-130
BKN,MIA,65.0,51.0,2,1:22,-775,475
BOS,MEM,45.0,40.0,2,1:38,-220,170
TOR,DET,54.0,60.0,2,0:01,-160,130
DAL,GS,2.0,2.0,1,11:22,-140,110
SA,SAC,0.0,0.0,1,11:54,-265,200
ATL,CHI,90.0,92.0,4,12:00,125,-155
BKN,MIA,65.0,53.0,2,0:47,-600,385
BOS,MEM,45.0,42.0,2,1:21,-160,130
TOR,DET,57.0,60.0,3,12:00,-220,170
DAL,GS,2.0,2.0,1,11:03,-140,110
SA,SAC,0.0,0.0,1,11:33,-255,190
ATL,CHI,90.0,92.0,4,12:00,115,-145
BKN,MIA,65.0,57.0,2,0:44,-400,280
BOS,MEM,45.0,42.0,2,1:02,-160,130
TOR,DET,57.0,60.0,3,12:00,-185,150
DAL,GS,4.0,2.0,1,11:03,-140,110
SA,SAC,0.0,0.0,1,11:09,-235,180
BKN,MIA,67.0,57.0,2,0:20,-475,325
BOS,MEM,45.0,45.0,2,0:36,-130,100
DAL,GS,4.0,2.0,1,10:46,-150,120
SA,SAC,0.0,1.0,1,11:09,-220,170
ATL,CHI,90.0,92.0,4,12:00,110,-140
BKN,MIA,67.0,60.0,2,0:03,-385,270
DAL,GS,7.0,2.0,1,10:18,-150,120
SA,SAC,0.0,2.0,1,10:42,-200,160
BKN,MIA,67.0,60.0,3,12:00,-350,250
DAL,GS,7.0,2.0,1,9:59,-175,145
SA,SAC,0.0,2.0,1,10:09,-200,160
ATL,CHI,90.0,92.0,4,11:57,105,-135
BOS,MEM,47.0,45.0,2,0:17,-130,100
DAL,GS,7.0,2.0,1,9:31,-185,150
SA,SAC,2.0,5.0,1,9:37,-170,140
ATL,CHI,93.0,92.0,4,11:31,-145,115
BKN,MIA,67.0,60.0,3,12:00,-385,270
BOS,MEM,47.0,45.0,2,,-130,100
DAL,GS,7.0,5.0,1,9:12,-150,120
SA,SAC,4.0,5.0,1,9:06,-220,170
ATL,CHI,93.0,92.0,4,11:24,-130,100
DAL,GS,10.0,7.0,1,8:41,-175,145
SA,SAC,4.0,5.0,1,8:47,-220,170
ATL,CHI,93.0,94.0,4,11:02,-115,-115
BOS,MEM,47.0,45.0,3,12:00,-130,100
DAL,GS,10.0,7.0,1,8:30,-160,130
SA,SAC,4.0,5.0,1,8:42,-220,170
ATL,CHI,93.0,97.0,4,10:48,160,-200
BOS,MEM,47.0,45.0,3,12:00,-150,120
DAL,GS,11.0,7.0,1,8:30,-160,130
SA,SAC,4.0,6.0,1,8:42,-195,155
DAL,GS,12.0,7.0,1,8:07,-175,145
SA,SAC,4.0,7.0,1,8:37,-195,155
ATL,CHI,93.0,97.0,4,10:48,150,-185
DAL,GS,14.0,7.0,1,7:55,-175,145
SA,SAC,6.0,7.0,1,8:04,-210,165
DAL,GS,14.0,7.0,1,7:55,-195,155
SA,SAC,6.0,7.0,1,7:52,-210,165
DAL,GS,14.0,7.0,1,7:55,-170,140
SA,SAC,6.0,9.0,1,7:48,-195,155
SA,SAC,8.0,9.0,1,7:06,-210,165
ATL,CHI,93.0,97.0,4,10:39,135,-165
SA,SAC,8.0,12.0,1,7:05,-175,145
ATL,CHI,94.0,97.0,4,10:36,150,-185
DAL,GS,14.0,7.0,1,7:53,-195,155
ATL,CHI,94.0,99.0,4,10:07,250,-350
DAL,GS,16.0,9.0,1,7:25,-170,140
ATL,CHI,94.0,101.0,4,9:40,325,-475
DAL,GS,16.0,9.0,1,7:25,-210,165
ATL,CHI,94.0,101.0,4,9:26,450,-725
DAL,GS,17.0,9.0,1,7:15,-210,165
SA,SAC,8.0,12.0,1,7:05,-200,160
ATL,CHI,94.0,101.0,4,9:15,425,-675
DAL,GS,19.0,11.0,1,6:40,-200,160
SA,SAC,8.0,12.0,1,6:52,-200,160
ATL,CHI,97.0,103.0,4,8:43,350,-525
DAL,GS,19.0,12.0,1,6:33,-195,155
SA,SAC,8.0,12.0,1,6:42,-195,155
ATL,CHI,97.0,103.0,4,8:28,325,-475
TOR,DET,57.0,60.0,3,12:00,-210,165
DAL,GS,19.0,13.0,1,6:28,-185,150
SA,SAC,8.0,12.0,1,6:34,-175,145
ATL,CHI,100.0,103.0,4,8:17,200,-265
DAL,GS,19.0,15.0,1,6:01,-155,125
SA,SAC,8.0,14.0,1,6:14,-165,135
ATL,CHI,102.0,108.0,4,7:42,310,-450
DAL,GS,19.0,15.0,1,5:33,-140,110
SA,SAC,11.0,16.0,1,5:38,-185,150
ATL,CHI,104.0,110.0,4,7:10,230,-315
SA,SAC,14.0,16.0,1,5:10,-220,170
ATL,CHI,106.0,110.0,4,6:41,340,-500
DAL,GS,22.0,15.0,1,5:11,-185,150
SA,SAC,14.0,18.0,1,4:45,-185,150
ATL,CHI,106.0,110.0,4,6:24,210,-280
DAL,GS,22.0,15.0,1,4:35,-185,150
SA,SAC,14.0,18.0,1,4:45,-200,160
ATL,CHI,108.0,110.0,4,6:06,135,-165
TOR,DET,57.0,60.0,3,11:59,-220,170
DAL,GS,22.0,15.0,1,4:06,-185,150
SA,SAC,14.0,19.0,1,4:39,-220,170
TOR,DET,57.0,60.0,3,11:24,-210,165
DAL,GS,22.0,15.0,1,4:02,-175,145
SA,SAC,16.0,21.0,1,4:04,-210,165
ATL,CHI,108.0,110.0,4,6:06,130,-160
TOR,DET,59.0,62.0,3,10:51,-200,160
SA,SAC,16.0,21.0,1,3:56,-210,165
TOR,DET,59.0,65.0,3,10:26,-160,130
DAL,GS,22.0,15.0,1,4:02,-195,155
TOR,DET,59.0,67.0,3,10:09,-130,100
DAL,GS,22.0,16.0,1,3:53,-200,160
BKN,MIA,67.0,60.0,3,11:49,-350,250
DAL,GS,22.0,16.0,1,3:43,-200,160
ATL,CHI,108.0,110.0,4,5:46,-105,-125
BKN,MIA,67.0,60.0,3,11:36,-400,280
DAL,GS,23.0,16.0,1,3:43,-210,165
SA,SAC,16.0,21.0,1,3:39,-200,160
ATL,CHI,111.0,110.0,4,5:14,-165,135
BKN,MIA,67.0,60.0,3,11:13,-350,250
DAL,GS,24.0,16.0,1,3:28,-195,155
SA,SAC,16.0,21.0,1,3:06,-200,160
ATL,CHI,111.0,112.0,4,4:47,100,-130
BKN,MIA,69.0,63.0,3,10:40,-315,230
DAL,GS,24.0,18.0,1,3:28,-185,150
SA,SAC,18.0,21.0,1,3:03,-220,170
ATL,CHI,111.0,114.0,4,4:09,180,-235
BKN,MIA,69.0,65.0,3,10:08,-245,185
DAL,GS,24.0,18.0,1,3:12,-185,150
SA,SAC,18.0,21.0,1,2:31,-225,175
ATL,CHI,111.0,114.0,4,3:54,165,-210
BKN,MIA,69.0,65.0,3,10:10,-280,210
BOS,MEM,50.0,45.0,3,11:38,-150,120
TOR,DET,59.0,67.0,3,9:44,-115,-115
DAL,GS,26.0,18.0,1,3:12,-200,160
SA,SAC,18.0,23.0,1,1:59,-170,140
BKN,MIA,69.0,65.0,3,9:28,-330,240
BOS,MEM,53.0,47.0,3,10:55,-150,120
TOR,DET,61.0,69.0,3,9:01,-110,-120
DAL,GS,28.0,18.0,1,2:42,-245,185
SA,SAC,18.0,26.0,1,1:39,-145,115
BKN,MIA,70.0,65.0,3,9:30,-350,250
BOS,MEM,55.0,47.0,3,10:42,-150,120
TOR,DET,61.0,71.0,3,8:32,105,-135
DAL,GS,28.0,18.0,1,2:34,-265,200
SA,SAC,18.0,26.0,1,1:39,-150,120
BKN,MIA,71.0,67.0,3,9:09,-330,240
BOS,MEM,57.0,47.0,3,10:15,-150,120
TOR,DET,61.0,71.0,3,8:18,125,-155
SA,SAC,18.0,26.0,1,1:39,-140,110
ATL,CHI,114.0,114.0,4,3:24,110,-140
BKN,MIA,72.0,67.0,3,9:12,-385,270
BOS,MEM,57.0,47.0,3,10:15,-450,310
TOR,DET,61.0,73.0,3,8:12,155,-195
ATL,CHI,114.0,115.0,4,3:24,130,-160
BKN,MIA,74.0,67.0,3,8:59,-435,300
BOS,MEM,57.0,47.0,3,10:15,-400,280
TOR,DET,61.0,73.0,3,7:41,160,-200
ATL,CHI,114.0,116.0,4,3:24,130,-160
BKN,MIA,74.0,69.0,3,8:48,-385,270
TOR,DET,61.0,73.0,3,7:25,185,-245
ATL,CHI,114.0,116.0,4,2:53,105,-135
BKN,MIA,74.0,69.0,3,8:32,-385,270
