home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
CLE,MIN,54.0,60.0,2,3:00,240,-330
ORL,IND,50.0,53.0,2,2:15,115,-145
MIA,CHI,24.0,11.0,1,4:08,-600,385
BKN,TOR,10.0,17.0,1,6:51,190,-255
CLE,MIN,54.0,60.0,2,2:57,215,-290
ORL,IND,50.0,55.0,2,1:50,120,-150
MIA,CHI,24.0,11.0,1,3:36,-550,360
BKN,TOR,11.0,17.0,1,6:30,180,-235
ORL,IND,52.0,55.0,2,1:19,105,-135
MIA,CHI,24.0,11.0,1,3:29,-550,360
BKN,TOR,13.0,17.0,1,5:57,175,-225
ORL,IND,52.0,56.0,2,1:19,110,-140
MIA,CHI,24.0,11.0,1,3:18,-575,375
BKN,TOR,16.0,17.0,1,5:38,145,-175
ORL,IND,52.0,56.0,2,1:12,105,-135
MIA,CHI,24.0,11.0,1,3:02,-600,385
BKN,TOR,16.0,20.0,1,5:13,170,-220
ORL,IND,54.0,56.0,2,0:48,-130,100
BKN,TOR,16.0,20.0,1,5:05,170,-220
CLE,MIN,54.0,60.0,2,2:45,215,-290
ORL,IND,55.0,56.0,2,0:48,-140,110
BKN,TOR,16.0,20.0,1,4:59,165,-210
CLE,MIN,54.0,60.0,2,2:27,220,-300
ORL,IND,55.0,56.0,2,0:30,-130,100
BKN,TOR,16.0,20.0,1,4:36,155,-195
CLE,MIN,54.0,62.0,2,2:09,250,-350
ORL,IND,55.0,56.0,2,0:30,-110,-120
BKN,TOR,18.0,20.0,1,4:18,150,-185
CLE,MIN,54.0,62.0,2,2:04,260,-370
ORL,IND,55.0,56.0,3,12:00,100,-130
MIA,CHI,24.0,11.0,1,3:02,-625,400
BKN,TOR,18.0,23.0,1,3:58,165,-210
CLE,MIN,54.0,62.0,2,1:58,280,-400
ORL,IND,55.0,56.0,3,12:00,-120,-110
BKN,TOR,19.0,23.0,1,3:49,165,-210
CLE,MIN,55.0,62.0,2,1:58,230,-315
MIA,CHI,24.0,11.0,1,2:55,-725,450
BKN,TOR,19.0,25.0,1,3:21,190,-255
CLE,MIN,56.0,62.0,2,1:36,210,-280
MIA,CHI,25.0,11.0,1,2:55,-675,425
BKN,TOR,19.0,27.0,1,3:03,200,-265
CLE,MIN,56.0,62.0,2,1:22,220,-300
MIA,CHI,25.0,13.0,1,2:35,-600,385
BKN,TOR,21.0,30.0,1,2:31,215,-290
CLE,MIN,59.0,62.0,2,0:44,160,-200
MIA,CHI,25.0,13.0,1,2:29,-600,385
BKN,TOR,24.0,33.0,1,2:02,220,-300
CLE,MIN,59.0,62.0,2,0:28,160,-200
MIA,CHI,26.0,13.0,1,2:07,-675,425
BKN,TOR,24.0,34.0,1,1:52,240,-330
CLE,MIN,59.0,62.0,2,0:17,145,-175
MIA,CHI,26.0,13.0,1,1:50,-600,385
BKN,TOR,24.0,35.0,1,1:48,250,-350
CLE,MIN,59.0,62.0,2,0:22,150,-185
MIA,CHI,26.0,13.0,1,1:50,-625,400
BKN,TOR,24.0,38.0,1,1:17,325,-475
CLE,MIN,60.0,62.0,2,0:22,150,-185
MIA,CHI,28.0,14.0,1,1:41,-725,450
BKN,TOR,27.0,38.0,1,0:52,270,-385
OKC,SAC,,,,,185,-225
CLE,MIN,60.0,62.0,2,0:09,130,-160
MIA,CHI,28.0,17.0,1,1:18,-600,385
BKN,TOR,27.0,42.0,1,0:21,350,-525
CLE,MIN,60.0,62.0,2,0:09,140,-170
MIA,CHI,29.0,17.0,1,1:18,-625,400
BKN,TOR,27.0,42.0,1,,360,-550
CLE,MIN,61.0,64.0,2,0:03,155,-195
MIA,CHI,30.0,19.0,1,0:55,-600,385
BKN,TOR,27.0,42.0,2,12:00,375,-575
CLE,MIN,61.0,64.0,2,,160,-200
MIA,CHI,30.0,21.0,1,0:26,-500,340
CLE,MIN,61.0,64.0,H,12:00,170,-220
MIA,CHI,30.0,21.0,1,,-435,300
MIL,CHA,,,,,-525,350
MEM,SA,,,,,-350,250
OKC,SAC,,,,,180,-235
CLE,MIN,61.0,64.0,2,,165,-210
MIA,CHI,30.0,21.0,2,12:00,-450,310
OKC,SAC,2.0,0.0,1,11:41,165,-210
MIL,CHA,0.0,3.0,1,11:33,-600,385
MEM,SA,0.0,2.0,1,11:41,-315,230
OKC,SAC,2.0,5.0,1,10:59,230,-315
MIA,CHI,30.0,21.0,2,12:00,-420,290
BKN,TOR,27.0,42.0,2,11:39,350,-525
MIL,CHA,0.0,3.0,1,11:07,-500,340
MEM,SA,0.0,4.0,1,11:10,-315,230
OKC,SAC,2.0,5.0,1,10:46,230,-315
CLE,MIN,61.0,64.0,H,12:00,165,-210
BKN,TOR,29.0,42.0,2,11:26,325,-475
MIL,CHA,2.0,3.0,1,10:45,-525,350
MEM,SA,0.0,4.0,1,10:46,-315,230
OKC,SAC,2.0,7.0,1,10:17,210,-280
CLE,MIN,61.0,64.0,3,12:00,165,-210
BKN,TOR,31.0,42.0,2,11:04,280,-400
MIL,CHA,2.0,6.0,1,10:16,-525,350
MEM,SA,3.0,4.0,1,10:21,-385,270
OKC,SAC,3.0,7.0,1,10:17,210,-280
MIA,CHI,30.0,21.0,2,11:32,-385,270
BKN,TOR,31.0,44.0,2,10:38,300,-435
MIL,CHA,5.0,9.0,1,9:48,-525,350
MEM,SA,4.0,4.0,1,10:21,-435,300
OKC,SAC,4.0,7.0,1,10:05,200,-265
MIA,CHI,30.0,21.0,2,11:02,-435,300
BKN,TOR,33.0,44.0,2,10:38,280,-400
MIL,CHA,5.0,9.0,1,9:40,-500,340
MEM,SA,6.0,6.0,1,9:53,-385,270
OKC,SAC,4.0,9.0,1,10:05,210,-280
MIA,CHI,31.0,21.0,2,10:58,-450,310
BKN,TOR,33.0,44.0,2,10:08,280,-400
MIL,CHA,5.0,9.0,1,9:08,-500,340
MEM,SA,6.0,9.0,1,9:23,-350,250
OKC,SAC,4.0,12.0,1,9:38,260,-370
MIA,CHI,32.0,21.0,2,10:56,-475,325
BKN,TOR,33.0,44.0,2,9:54,290,-420
MIL,CHA,7.0,12.0,1,8:39,-525,350
MEM,SA,7.0,9.0,1,9:22,-370,260
OKC,SAC,6.0,12.0,1,9:25,260,-370
CLE,MIN,61.0,64.0,3,12:00,170,-220
MIA,CHI,34.0,21.0,2,10:24,-600,385
BKN,TOR,36.0,46.0,2,9:26,270,-385
MIL,CHA,7.0,14.0,1,8:05,-435,300
MEM,SA,7.0,9.0,1,9:18,-370,260
OKC,SAC,6.0,14.0,1,9:00,260,-370
MIA,CHI,36.0,21.0,2,9:48,-725,450
BKN,TOR,36.0,48.0,2,9:15,325,-475
MIL,CHA,7.0,14.0,1,7:36,-420,290
MEM,SA,7.0,9.0,1,9:17,-350,250
OKC,SAC,6.0,14.0,1,9:00,270,-385
MIA,CHI,39.0,23.0,2,9:16,-775,475
BKN,TOR,36.0,49.0,2,9:11,325,-475
MIL,CHA,9.0,14.0,1,7:26,-420,290
MEM,SA,7.0,12.0,1,8:46,-280,210
MIA,CHI,39.0,23.0,2,8:57,-775,475
BKN,TOR,36.0,52.0,2,8:41,385,-600
MIL,CHA,9.0,16.0,1,6:54,-420,290
MEM,SA,9.0,15.0,1,8:21,-280,210
OKC,SAC,6.0,14.0,1,9:00,220,-300
MIA,CHI,39.0,23.0,2,8:48,-825,500
BKN,TOR,36.0,52.0,2,8:27,400,-625
MIL,CHA,9.0,16.0,1,6:24,-420,290
MEM,SA,9.0,15.0,1,8:09,-280,210
OKC,SAC,6.0,14.0,1,9:00,240,-330
ORL,IND,57.0,56.0,3,11:39,-120,-110
MIA,CHI,39.0,23.0,2,8:48,-775,475
BKN,TOR,36.0,52.0,2,8:21,450,-725
MIL,CHA,9.0,16.0,1,6:25,-435,300
MEM,SA,12.0,15.0,1,7:34,-370,260
ORL,IND,57.0,56.0,3,11:29,-140,110
MIA,CHI,39.0,24.0,2,8:39,-775,475
BKN,TOR,36.0,52.0,2,8:05,425,-675
MEM,SA,14.0,15.0,1,7:31,-385,270
OKC,SAC,8.0,14.0,1,8:36,230,-315
ORL,IND,60.0,56.0,3,10:43,-280,210
MIA,CHI,42.0,24.0,2,8:10,-950,550
BKN,TOR,36.0,54.0,2,7:24,550,-950
MEM,SA,14.0,15.0,1,7:31,-300,220
OKC,SAC,8.0,14.0,1,8:29,230,-315
ORL,IND,60.0,56.0,3,10:42,-185,150
MIA,CHI,44.0,26.0,2,7:39,-1050,600
BKN,TOR,36.0,54.0,2,7:18,600,-1050
OKC,SAC,8.0,14.0,1,8:12,230,-315
ORL,IND,60.0,56.0,3,10:17,-185,150
MIA,CHI,47.0,28.0,2,7:09,-1150,650
MIL,CHA,9.0,16.0,1,6:25,-420,290
OKC,SAC,11.0,14.0,1,7:43,210,-280
ORL,IND,60.0,58.0,3,9:55,-130,100
MIA,CHI,47.0,30.0,2,6:30,-1150,650
MEM,SA,14.0,15.0,1,7:31,-315,230
OKC,SAC,11.0,16.0,1,7:24,240,-330
ORL,IND,60.0,59.0,3,9:42,-145,115
MIA,CHI,47.0,30.0,2,6:23,-950,550
MIL,CHA,9.0,16.0,1,6:09,-420,290
OKC,SAC,11.0,16.0,1,7:05,250,-350
ORL,IND,61.0,59.0,3,9:42,-140,110
MIL,CHA,14.0,16.0,1,5:47,-550,360
MEM,SA,14.0,15.0,1,6:58,-350,250
OKC,SAC,11.0,17.0,1,7:05,250,-350
ORL,IND,61.0,59.0,3,9:43,-150,120
BKN,TOR,36.0,54.0,2,7:23,600,-1050
MIL,CHA,14.0,16.0,1,5:30,-575,375
MEM,SA,16.0,15.0,1,6:31,-290,215
OKC,SAC,13.0,17.0,1,6:36,220,-300
ORL,IND,63.0,59.0,3,9:18,-140,110
BKN,TOR,36.0,54.0,2,7:03,600,-1050
MIL,CHA,17.0,16.0,1,5:13,-675,425
MEM,SA,16.0,15.0,1,6:24,-290,215
OKC,SAC,19.0,17.0,1,6:03,160,-200
ORL,IND,63.0,61.0,3,9:19,-155,125
BKN,TOR,36.0,54.0,2,6:46,700,-1300
MIL,CHA,17.0,16.0,1,4:50,-725,450
MEM,SA,16.0,15.0,1,5:54,-280,210
OKC,SAC,19.0,17.0,1,5:59,160,-200
ORL,IND,63.0,61.0,3,9:08,-175,145
BKN,TOR,38.0,54.0,2,6:22,550,-950
MIL,CHA,19.0,16.0,1,4:31,-725,450
MEM,SA,19.0,17.0,1,5:20,-300,220
OKC,SAC,21.0,19.0,1,5:41,180,-235
ORL,IND,64.0,61.0,3,9:08,-185,150
MIA,CHI,47.0,30.0,2,6:08,-950,550
BKN,TOR,38.0,57.0,2,5:50,750,-1450
MIL,CHA,19.0,19.0,1,4:20,-575,375
MEM,SA,22.0,17.0,1,4:54,-385,270
OKC,SAC,21.0,19.0,1,5:12,155,-195
ORL,IND,64.0,61.0,3,8:59,-150,120
MIA,CHI,47.0,32.0,2,5:38,-950,550
BKN,TOR,38.0,59.0,2,5:35,800,-1600
MIL,CHA,19.0,22.0,1,3:51,-450,310
MEM,SA,22.0,18.0,1,4:54,-370,260
OKC,SAC,21.0,19.0,1,5:01,145,-175
ORL,IND,64.0,61.0,3,8:47,-130,100
MIA,CHI,47.0,34.0,2,5:06,-675,425
BKN,TOR,38.0,59.0,2,5:12,850,-1800
MIL,CHA,19.0,22.0,1,3:47,-420,290
MEM,SA,24.0,19.0,1,4:31,-400,280
OKC,SAC,23.0,21.0,1,4:27,155,-195
ORL,IND,64.0,62.0,3,8:49,-140,110
MIA,CHI,49.0,36.0,2,4:35,-675,425
BKN,TOR,38.0,61.0,2,4:47,1200,-3200
MIL,CHA,19.0,23.0,1,3:47,-420,290
MEM,SA,26.0,19.0,1,4:07,-435,300
OKC,SAC,26.0,21.0,1,4:12,125,-155
ORL,IND,66.0,62.0,3,8:27,-150,120
MIA,CHI,49.0,36.0,2,4:19,-675,425
BKN,TOR,38.0,61.0,2,4:27,1200,-3200
MIL,CHA,19.0,23.0,1,3:30,-420,290
MEM,SA,26.0,19.0,1,4:07,-450,310
OKC,SAC,26.0,23.0,1,3:35,165,-210
ORL,IND,66.0,62.0,3,8:14,-210,165
MIA,CHI,49.0,36.0,2,4:07,-775,475
BKN,TOR,38.0,63.0,2,4:03,1400,-4000
MIL,CHA,21.0,23.0,1,3:30,-450,310
OKC,SAC,26.0,24.0,1,3:33,155,-195
ORL,IND,66.0,62.0,3,8:05,-175,145
MIA,CHI,49.0,38.0,2,3:44,-600,385
MIL,CHA,21.0,23.0,1,3:06,-475,325
MEM,SA,28.0,19.0,1,3:42,-600,385
OKC,SAC,26.0,25.0,1,3:26,155,-195
CLE,MIN,61.0,67.0,3,11:43,215,-290
ORL,IND,69.0,62.0,3,7:43,-235,180
MIA,CHI,49.0,39.0,2,3:44,-550,360
BKN,TOR,39.0,63.0,2,3:54,1400,-4000
MIL,CHA,23.0,23.0,1,2:38,-525,350
MEM,SA,30.0,21.0,1,3:13,-625,400
OKC,SAC,27.0,25.0,1,3:26,160,-200
CLE,MIN,61.0,67.0,3,11:27,215,-290
ORL,IND,69.0,63.0,3,7:43,-265,200
MIA,CHI,49.0,39.0,2,3:30,-450,310
BKN,TOR,39.0,67.0,2,3:14,1700,-5500
MEM,SA,30.0,21.0,1,3:13,-600,385
OKC,SAC,27.0,28.0,1,3:00,180,-235
CLE,MIN,61.0,67.0,3,11:14,240,-330
ORL,IND,69.0,64.0,3,7:25,-210,165
MIA,CHI,49.0,40.0,2,3:30,-450,310
BKN,TOR,39.0,67.0,2,2:55,1700,-5500
OKC,SAC,27.0,28.0,1,2:49,180,-235
CLE,MIN,61.0,69.0,3,10:51,270,-385
ORL,IND,69.0,64.0,3,7:11,-280,210
MIA,CHI,49.0,40.0,2,3:22,-475,325
CLE,MIN,61.0,69.0,3,10:36,290,-420
ORL,IND,70.0,64.0,3,7:11,-265,200
MIA,CHI,49.0,40.0,2,3:16,-475,325
CLE,MIN,61.0,72.0,3,10:28,375,-575
ORL,IND,70.0,64.0,3,7:04,-330,240
MIA,CHI,49.0,40.0,2,2:59,-475,325
MIL,CHA,23.0,23.0,1,2:38,-435,300
OKC,SAC,27.0,28.0,1,2:49,165,-210
ORL,IND,70.0,64.0,3,7:04,-265,200
MIA,CHI,49.0,42.0,2,3:01,-450,310
MIL,CHA,23.0,23.0,1,2:19,-435,300
CLE,MIN,61.0,72.0,3,10:28,340,-500
ORL,IND,71.0,64.0,3,7:04,-265,200
MIA,CHI,49.0,42.0,2,2:42,-450,310
MIL,CHA,23.0,23.0,1,2:04,-435,300
MEM,SA,32.0,21.0,1,3:08,-625,400
OKC,SAC,27.0,28.0,1,2:48,165,-210
ORL,IND,71.0,64.0,3,6:45,-235,180
MIA,CHI,49.0,42.0,2,2:42,-400,280
BKN,TOR,39.0,67.0,2,2:46,1700,-5500
MIL,CHA,25.0,25.0,1,1:32,-575,375
MEM,SA,32.0,23.0,1,2:36,-625,400
OKC,SAC,28.0,28.0,1,2:38,165,-210
ORL,IND,73.0,64.0,3,6:27,-330,240
MIA,CHI,49.0,42.0,2,2:42,-435,300
BKN,TOR,41.0,67.0,2,2:39,1700,-5500
MIL,CHA,28.0,25.0,1,1:03,-625,400
MEM,SA,34.0,23.0,1,2:06,-600,385
OKC,SAC,28.0,29.0,1,2:38,170,-220
BKN,TOR,41.0,67.0,2,2:25,1600,-5000
MIL,CHA,28.0,27.0,1,0:37,-575,375
MEM,SA,34.0,23.0,1,2:00,-600,385
OKC,SAC,28.0,29.0,1,2:16,185,-245
CLE,MIN,61.0,74.0,3,9:52,550,-950
BKN,TOR,41.0,67.0,2,2:06,1600,-5000
MIL,CHA,29.0,27.0,1,0:37,-675,425
OKC,SAC,28.0,30.0,1,2:10,200,-265
CLE,MIN,63.0,74.0,3,9:16,450,-725
BKN,TOR,41.0,67.0,2,1:47,1700,-5500
MIL,CHA,30.0,27.0,1,0:28,-675,425
OKC,SAC,28.0,31.0,1,1:55,200,-265
CLE,MIN,63.0,76.0,3,8:45,475,-775
MIA,CHI,49.0,42.0,2,2:19,-435,300
BKN,TOR,41.0,67.0,2,1:19,1700,-5500
MIL,CHA,32.0,29.0,1,0:15,-675,425
OKC,SAC,28.0,31.0,1,1:22,210,-280
CLE,MIN,63.0,76.0,3,8:14,500,-825
ORL,IND,73.0,64.0,3,6:22,-330,240
MIA,CHI,50.0,42.0,2,2:19,-475,325
BKN,TOR,43.0,69.0,2,0:50,1700,-5500
MIL,CHA,32.0,32.0,2,12:00,-550,360
OKC,SAC,30.0,34.0,1,1:03,230,-315
CLE,MIN,63.0,76.0,3,8:06,500,-825
ORL,IND,73.0,64.0,3,5:55,-330,240
MIA,CHI,50.0,42.0,2,2:01,-435,300
BKN,TOR,45.0,69.0,2,0:30,1600,-5000
MEM,SA,34.0,24.0,1,2:00,-675,425
OKC,SAC,30.0,34.0,1,0:33,230,-315
CLE,MIN,65.0,79.0,3,7:34,475,-775
ORL,IND,76.0,64.0,3,5:30,-600,385
MIA,CHI,50.0,42.0,2,2:02,-450,310
BKN,TOR,45.0,71.0,2,0:07,1700,-5500
MEM,SA,34.0,25.0,1,1:38,-825,500
OKC,SAC,30.0,35.0,1,0:33,240,-330
