home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
LA,DAL,61,71,3,9:28,475,-775
LA,DAL,61,71,3,9:00,550,-950
LA,DAL,64,71,3,8:36,375,-575
LA,DAL,64,71,3,8:24,375,-575
LA,DAL,64,72,3,8:24,425,-675
LA,DAL,64,72,3,8:21,325,-475
LA,DAL,66,72,3,8:20,300,-435
LA,DAL,69,72,3,7:52,230,-315
LA,DAL,69,72,3,7:52,240,-330
LA,DAL,69,72,3,7:52,210,-280
LA,DAL,69,72,3,7:28,210,-280
LA,DAL,69,74,3,7:12,260,-370
LA,DAL,69,74,3,7:08,240,-330
LA,DAL,72,76,3,6:20,270,-385
LA,DAL,72,78,3,6:09,300,-435
LA,DAL,72,78,3,5:41,350,-525
LA,DAL,75,78,3,5:22,220,-300
LA,DAL,75,78,3,5:24,200,-265
LA,DAL,75,78,3,4:48,200,-265
LA,DAL,78,78,3,4:17,155,-195
LA,DAL,78,78,3,4:06,160,-200
LA,DAL,78,80,3,4:03,155,-195
LA,DAL,78,80,3,3:30,150,-185
LA,DAL,78,80,3,3:25,150,-185
LA,DAL,80,80,3,2:57,120,-150
LA,DAL,82,80,3,2:35,-120,-110
LA,DAL,82,80,3,2:23,-125,-105
LA,DAL,82,80,3,2:23,100,-130
LA,DAL,82,80,3,2:20,-115,-115
LA,DAL,83,80,3,2:20,-115,-115
LA,DAL,84,80,3,2:02,-125,-105
LA,DAL,84,80,3,1:40,-130,100
LA,DAL,84,82,3,1:40,-110,-120
LA,DAL,84,85,3,1:07,150,-185
LA,DAL,87,85,3,0:42,105,-135
LA,DAL,87,85,3,0:17,-125,-105
LA,DAL,87,85,4,12:00,-115,-115
LA,DAL,87,85,4,12:00,-120,-110
LA,DAL,89,85,4,11:32,-140,110
LA,DAL,89,85,4,11:04,-185,150
LA,DAL,89,85,4,10:57,-160,130
LA,DAL,89,85,4,10:57,-150,120
LA,DAL,89,85,4,10:28,-185,150
LA,DAL,91,87,4,10:07,-235,180
LA,DAL,91,88,4,10:08,-155,125
LA,DAL,91,88,4,9:35,-135,105
LA,DAL,91,88,4,9:35,-130,100
LA,DAL,91,90,4,9:16,-110,-120
LA,DAL,92,90,4,9:15,-135,105
LA,DAL,92,90,4,9:05,-115,-115
LA,DAL,94,92,4,8:28,-125,-105
LA,DAL,97,92,4,8:02,-235,180
LA,DAL,97,92,4,7:52,-235,180
LA,DAL,97,94,4,7:39,-185,150
LA,DAL,97,94,4,7:35,-185,150
LA,DAL,97,94,4,7:35,-160,130
LA,DAL,98,94,4,7:35,-235,180
LA,DAL,100,94,4,7:07,-400,280
LA,DAL,100,97,4,6:50,-195,155
LA,DAL,100,97,4,6:23,-135,105
LA,DAL,100,99,4,5:58,-115,-115
LA,DAL,100,99,4,5:43,105,-135
LA,DAL,100,101,4,5:06,140,-170
LA,DAL,100,101,4,4:51,155,-195
LA,DAL,100,103,4,4:09,260,-370
LA,DAL,100,105,4,3:52,450,-725
LA,DAL,100,105,4,3:52,425,-675
LA,DAL,100,105,4,3:52,350,-525
LA,DAL,100,105,4,3:32,350,-525
LA,DAL,102,105,4,3:17,350,-525
LA,DAL,102,107,4,2:50,375,-575
LA,DAL,102,107,4,2:21,600,-1050
LA,DAL,102,107,4,2:06,375,-575
LA,DAL,102,107,4,2:02,375,-575
LA,DAL,102,107,4,1:46,375,-575
LA,DAL,102,108,4,1:46,375,-575
LA,DAL,102,108,4,1:48,375,-575
LA,DAL,102,108,4,1:16,375,-575
LA,DAL,102,108,4,0:40,375,-575
LA,DAL,102,108,4,0:42,375,-575
LA,DAL,102,108,4,0:17,375,-575
LA,DAL,102,109,4,0:17,375,-575
LA,DAL,104,109,4,0:10,375,-575
