date,team,pts,ppm,poss,tov_rate,reb_rate,oreb_rate,dreb_rate,efpg,tsp,off_eff,def_eff
2020-12-26,ATL,124.0,2.5833333333333335,106.0,0.2169811320754717,0.5154639175257731,0.27906976744186046,0.7037037037037037,0.625,0.5688073394495413,1.169811320754717,0.9811320754716981
2020-12-28,ATL,123.0,2.5625,106.75,0.17825800789820095,0.5249733380732313,0.30024916943521596,0.7185185185185186,0.5625,0.5245611500397312,1.1523475208424747,1.0114962702939887
2020-12-30,ATL,124.66666666666667,2.597222222222222,104.83333333333333,0.16174296236117688,0.5198540202539491,0.29436901150753525,0.7088974031502767,0.5782520325203252,0.5368419362837974,1.1906739247860723,1.0703704508230552
2021-01-01,ATL,128.75,2.6822916666666665,105.25,0.14947623585538972,0.5366795060161499,0.3328457241478928,0.7179475621666291,0.5751031658043853,0.5341613029591168,1.223991359082512,1.1431534249717514
2021-01-02,ATL,125.8,2.620833333333333,104.3,0.14147153594799336,0.5265398664951629,0.3201227331644681,0.7125398679151215,0.569759951998347,0.5338710984420597,1.2060587589078007,1.1055675160968041
2021-01-04,ATL,120.0,2.5,103.58333333333333,0.15455961328999446,0.5257397438184329,0.32891583695909066,0.7068784613578393,0.5542117247045047,0.5178092487017164,1.156715632423167,1.0813062634140034
2021-01-06,ATL,118.28571428571429,2.4642857142857144,103.28571428571429,0.15077664249627956,0.5170121325081517,0.3258839042066931,0.6970812343553516,0.5489302467910534,0.5139663690170556,1.1434761719151427,1.0858768675849797
2021-01-09,ATL,115.25,2.4010416666666665,103.25,0.14770626121337083,0.5169347962725016,0.32086270189514216,0.7052850631117802,0.5331490174885635,0.5008075294116628,1.1146193203286625,1.0739286669038475
2021-01-11,ATL,114.11111111111111,2.377314814814815,102.55555555555556,0.1473311096237981,0.5199075211742624,0.33074863119276754,0.7089306381099422,0.5250962552457642,0.4950197982234724,1.1110476432703804,1.0840419765376699
2021-01-15,ATL,113.9,2.372916666666667,102.1,0.14076126396754077,0.5267877367987717,0.33590906219113786,0.7219661457275194,0.5185462256807838,0.48996226284556954,1.1142285932290565,1.0715561462308414
2021-01-16,ATL,111.9090909090909,2.331439393939394,102.31818181818181,0.14101393723016972,0.5218731491559082,0.3304502446251723,0.7192699226893532,0.5114254225556533,0.4845026518647064,1.0929698824918348,1.0750553917453063
2021-01-18,ATL,111.41666666666667,2.321180555555556,102.625,0.13948290158048576,0.5186379573477181,0.3237460575730746,0.7148863180207959,0.5080786679940231,0.48253322797743015,1.085222392284182,1.073517756898606
2021-01-20,ATL,111.15384615384616,2.315705128205128,102.92307692307692,0.1475327903357608,0.5209024931730416,0.3215697874101109,0.7163053191986836,0.510378361497891,0.4853561157661485,1.079750247265572,1.0610008619114617
2021-01-22,ATL,112.0,2.3160658131177,103.21428571428571,0.1463405282757298,0.5258497389768407,0.33116354209090126,0.719373457774439,0.5085656213908987,0.4825201199194982,1.0847347089094865,1.061984111427799
2021-01-24,ATL,112.26666666666667,2.322772536687631,102.96666666666667,0.14797477781446675,0.5307930897117179,0.3344193059515079,0.7247485605894763,0.5112074313704613,0.48457040101041066,1.0901410046974302,1.0568468122069843
2021-01-26,ATL,112.4375,2.3273388364779874,102.8125,0.1443233691264357,0.519329047920525,0.32710505585127775,0.7087885102465116,0.5161545572712533,0.48851094142345053,1.0935246048391642,1.0710177670410628
2021-01-27,ATL,112.17647058823529,2.322789493155753,102.55882352941177,0.1441944638657884,0.5176038098075529,0.3212325659348924,0.708061455021927,0.5166748774317678,0.49002710453299547,1.0936964928196613,1.0671388479287638
2021-01-29,ATL,113.05555555555556,2.327917540181691,102.61111111111111,0.14208811549750655,0.5158007378655491,0.3247538336393642,0.701604526114813,0.5184080698203102,0.4919472744997415,1.1016419640988697,1.0787068185349757
2021-02-01,ATL,113.21052631578948,2.332588546838795,102.86842105263158,0.1409745427112241,0.5151940413607047,0.3255186694628563,0.6991904828939299,0.5183466650566279,0.4912836728405556,1.1004539537485005,1.070892383777321
2021-02-03,ATL,112.5,2.3190841194968552,102.55,0.1437703751611551,0.5159049275279637,0.3251518268988044,0.7020358367980138,0.5196729215473861,0.4927721207774751,1.0967265928486403,1.072788179096227
2021-02-04,ATL,112.66666666666667,2.3237309074573225,102.42857142857143,0.14454321443919532,0.5156144034346619,0.32585888276076613,0.7006568409065334,0.522439819463119,0.49511897572932656,1.0997396122368004,1.0797982658059304
2021-02-06,ATL,111.68181818181819,2.304281017724414,102.25,0.14304921046030253,0.5133372597048732,0.3259724884968778,0.6984934037966817,0.5156220540144244,0.4902903354183976,1.091744987499687,1.0824008827039995
2021-02-10,ATL,112.56521739130434,2.323660103910309,102.19565217391305,0.1450087583481671,0.5131921614568352,0.32387706629169954,0.6959773862403043,0.5234622232288384,0.4957917308309256,1.1011008877418442,1.0874277922377473
2021-02-12,ATL,112.75,2.328403432914046,102.14583333333333,0.14267959803745553,0.5137389792908706,0.32296080488174667,0.7007084872104503,0.5239050851397581,0.4961466730807864,1.1034890108186073,1.0907981688813064
2021-02-13,ATL,112.8,2.3302672955974844,102.2,0.1416100952753776,0.5135740355038512,0.32360169472037514,0.7020134810553655,0.5227266595119455,0.49483739152340867,1.103407421400356,1.0954754208700157
2021-02-15,ATL,112.8076923076923,2.331186502177068,102.15384615384616,0.1403524335759057,0.5116922058554901,0.3194511016353531,0.703057834348108,0.5229209332914005,0.49503595338789297,1.1039999006229622,1.100942664774101
2021-02-17,ATL,112.77777777777777,2.331266014442115,101.83333333333333,0.13951149377026215,0.5116370901435332,0.3204400921730751,0.7027835506282907,0.521636279988669,0.4944284172858406,1.1074762362505135,1.1088895298339632
2021-02-19,ATL,113.10714285714286,2.3387803234501345,101.69642857142857,0.13999541272453123,0.5106057162344662,0.3202739986556157,0.6995500273186798,0.525269863681096,0.49694221719758963,1.1123841549266975,1.1108315218442661
2021-02-21,ATL,112.96551724137932,2.336437323790935,101.72413793103448,0.1398778249013977,0.5093512709892677,0.31944718133288047,0.6994853511561271,0.5236322055464988,0.4961481077589921,1.1106955507618579,1.1132334626385345
2021-02-23,ATL,113.3,2.343972746331237,101.61666666666666,0.1389377349681362,0.5105547134714437,0.31842857158474747,0.7033009557299926,0.5259308851147019,0.4975922936407099,1.1152967312186959,1.1150427702290944
2021-02-24,ATL,113.2258064516129,2.3429574964495843,101.41935483870968,0.13884702269336607,0.5105502603487089,0.32047339772130984,0.7026437258441313,0.5263488852364497,0.4973844919902959,1.1168130839187853,1.1169050959994444
2021-02-26,ATL,113.65625,2.3524223663522013,101.3125,0.1399289716015453,0.5121338300189342,0.3228132552053096,0.7022770185024113,0.5306725413963402,0.5012958834783443,1.1224101240259152,1.1177160974637474
2021-02-28,ATL,113.51515151515152,2.3499499714122356,101.24242424242425,0.13905570310183518,0.5134496398836803,0.3251522474718154,0.7037231694568837,0.529899271632065,0.5005920741438065,1.1217616384799813,1.1199646760836095
2021-03-02,ATL,113.08823529411765,2.341495560488346,101.08823529411765,0.1401741628145263,0.5131968377968673,0.32593752995358116,0.7028333523480077,0.5278366493764903,0.49922549667978194,1.1190995314658643,1.1204191463948758
2021-03-03,ATL,112.54285714285714,2.3305480682839175,100.68571428571428,0.1437225529081671,0.5156148163442861,0.32790322458648635,0.7039164205878001,0.5290533889717697,0.5005765290005589,1.1179955382844093,1.1146797487803097
2021-03-11,ATL,112.61111111111111,2.3323615478686235,100.63888888888889,0.14309726313883248,0.5151810714458337,0.32458183871834323,0.7063539274233243,0.530207134702946,0.502029531400116,1.119207222265847,1.115141787183999
2021-03-13,ATL,112.83783783783784,2.33745537990821,100.8108108108108,0.1427660160673864,0.5154697470544737,0.32497106066777875,0.706703773860911,0.5298411761073709,0.5015422467676804,1.1195216519747517,1.115313504479102
2021-03-14,ATL,113.05263157894737,2.342281115524661,100.67105263157895,0.14148903768920085,0.5151833630783903,0.3282870957069652,0.702625362389072,0.5312488644554226,0.5019515038815314,1.1234030744703183,1.1151722976238376
2021-03-16,ATL,112.71794871794872,2.3356414288018064,100.33333333333333,0.14401495979973417,0.5159364680108813,0.3314079394067866,0.7001620807136902,0.5315159875890442,0.5021631084392525,1.1239018967366472,1.1106074401756074
2021-03-18,ATL,112.875,2.3392295597484276,100.2125,0.1435559470612853,0.5162100993213621,0.332213650012526,0.6994947633897255,0.5334897158062948,0.5041923640616045,1.126956181778964,1.1108527253754057
2021-03-20,ATL,112.95121951219512,2.3411182696732626,100.15853658536585,0.1435389030563062,0.5180214673983091,0.33224095936181397,0.7010169584754582,0.5351960221491187,0.5060413307918092,1.1283395302572272,1.1069046001671454
2021-03-22,ATL,112.61904761904762,2.334484501347709,100.11904761904762,0.1420550785576245,0.5168549217143629,0.33107649207542156,0.7004985852503013,0.5335076814857042,0.5050074139260496,1.1254046876828165,1.103271507801551
2021-03-24,ATL,112.55813953488372,2.3334887377504754,99.94186046511628,0.14051137151385826,0.5172688413337156,0.3316826866118736,0.701778979908563,0.5330956301414834,0.504786206520688,1.1268880481829648,1.1075323212593402
2021-03-26,ATL,112.45454545454545,2.3315912664379645,99.9090909090909,0.14031746978471313,0.5173599266612375,0.33172020131008856,0.7021338054640007,0.5327398626488388,0.5045731755551427,1.1261961993721614,1.1077418427997083
2021-03-28,ATL,112.71111111111111,2.3371855345911947,99.8,0.139538485076047,0.518805652344712,0.3315837833998385,0.7045863875648007,0.534790087923309,0.5061176399666745,1.1301754651171074,1.108388515298896
2021-03-30,ATL,112.47826086956522,2.332572805578343,99.6413043478261,0.1393252512641705,0.515981374878281,0.32740880731986227,0.7026827981959083,0.535177946423832,0.5065449346603618,1.129578231151577,1.113905333708967
2021-04-01,ATL,112.42553191489361,2.3317024621972435,99.54255319148936,0.13792863337613107,0.5136466647744878,0.32435060864045573,0.7013129061564298,0.5359138931352497,0.5067039507652219,1.1301807099960564,1.116409027616615
