team,gameid,date,home,pts,ppm,poss,tov_rate,reb_rate,oreb_rate,dreb_rate,efpg,tsp,off_eff,def_eff
CHA,22100174,2021-11-12,True,104.0,2.1666666666666665,105.0,0.1333333333333333,0.4715447154471545,0.35,0.5873015873015873,0.4888888888888889,0.4561403508771929,0.9904761904761904,0.9142857142857144
NYK,22100174,2021-11-12,False,96.0,2.0,105.0,0.1809523809523809,0.5284552845528455,0.4126984126984127,0.65,0.4569892473118279,0.4324324324324324,0.9142857142857144,0.9904761904761904
BOS,22100175,2021-11-12,True,122.0,2.30188679245283,104.0,0.1634615384615384,0.5700934579439252,0.4313725490196078,0.6964285714285714,0.5520833333333334,0.5350877192982456,1.1730769230769231,1.0865384615384617
MIL,22100175,2021-11-12,False,113.0,2.1320754716981134,104.0,0.125,0.4299065420560747,0.3035714285714285,0.5686274509803921,0.5306122448979592,0.518348623853211,1.0865384615384617,1.1730769230769231
CLE,22100176,2021-11-12,True,98.0,2.0416666666666665,103.5,0.2028985507246377,0.5,0.2444444444444444,0.7169811320754716,0.5609756097560976,0.5384615384615384,0.9468599033816424,0.7536231884057971
DET,22100176,2021-11-12,False,78.0,1.625,103.5,0.2222222222222222,0.5,0.2830188679245283,0.7555555555555555,0.4240506329113924,0.4239130434782608,0.7536231884057971,0.9468599033816424
HOU,22100177,2021-11-12,True,92.0,1.9166666666666667,101.5,0.1280788177339901,0.4916666666666666,0.3125,0.6964285714285714,0.4411764705882353,0.4107142857142857,0.9064039408866996,1.0246305418719213
POR,22100177,2021-11-12,False,104.0,2.1666666666666665,101.5,0.1379310344827586,0.5083333333333333,0.3035714285714285,0.6875,0.4540229885057471,0.4406779661016949,1.0246305418719213,0.9064039408866996
MEM,22100178,2021-11-12,True,94.0,1.9583333333333333,107.0,0.1401869158878504,0.559322033898305,0.3333333333333333,0.8775510204081632,0.413265306122449,0.3884297520661157,0.8785046728971962,1.1121495327102804
PHX,22100178,2021-11-12,False,119.0,2.4791666666666665,107.0,0.1121495327102803,0.4406779661016949,0.1224489795918367,0.6666666666666666,0.5851063829787234,0.5776699029126213,1.1121495327102804,0.8785046728971962
NOP,22100179,2021-11-12,True,112.0,2.333333333333333,100.5,0.1592039800995024,0.5104166666666666,0.4081632653061224,0.6170212765957447,0.5625,0.5384615384615384,1.1144278606965174,1.1940298507462686
BKN,22100179,2021-11-12,False,120.0,2.5,100.5,0.1194029850746268,0.4895833333333333,0.3829787234042553,0.5918367346938775,0.6097560975609756,0.5504587155963303,1.1940298507462686,1.1144278606965174
OKC,22100180,2021-11-12,True,105.0,2.1875,106.5,0.0938967136150234,0.5,0.3559322033898305,0.6349206349206349,0.4747474747474747,0.4605263157894737,0.9859154929577464,0.9671361502347418
SAC,22100180,2021-11-12,False,103.0,2.145833333333333,106.5,0.1314553990610328,0.5,0.365079365079365,0.6440677966101694,0.4736842105263157,0.4598214285714285,0.9671361502347418,0.9859154929577464
SAS,22100181,2021-11-12,True,109.0,2.270833333333333,105.0,0.1238095238095238,0.4495412844036697,0.2040816326530612,0.65,0.5654761904761905,0.5240384615384616,1.0380952380952382,1.1714285714285717
DAL,22100181,2021-11-12,False,123.0,2.5625,105.0,0.0571428571428571,0.5504587155963303,0.35,0.7959183673469388,0.55,0.5168067226890757,1.1714285714285717,1.0380952380952382
DEN,22100182,2021-11-12,True,105.0,2.1875,98.5,0.0812182741116751,0.5,0.3090909090909091,0.6721311475409836,0.5,0.4772727272727273,1.065989847715736,0.9746192893401016
ATL,22100182,2021-11-12,False,96.0,2.0,98.5,0.0812182741116751,0.5,0.3278688524590163,0.6909090909090909,0.4354838709677419,0.4210526315789473,0.9746192893401016,1.065989847715736
GSW,22100183,2021-11-12,True,119.0,2.4791666666666665,101.0,0.1584158415841584,0.5555555555555556,0.3653846153846153,0.7659574468085106,0.5645161290322581,0.5458715596330275,1.1782178217821782,0.9207920792079208
CHI,22100183,2021-11-12,False,93.0,1.9375,101.0,0.198019801980198,0.4444444444444444,0.2340425531914893,0.6346153846153846,0.4871794871794871,0.465,0.9207920792079208,1.1782178217821782
LAL,22100184,2021-11-12,True,83.0,1.7291666666666667,100.0,0.2,0.4414414414414414,0.2807017543859649,0.6111111111111112,0.4085365853658536,0.4068627450980392,0.83,1.07
MIN,22100184,2021-11-12,False,107.0,2.2291666666666665,100.0,0.16,0.5585585585585585,0.3888888888888889,0.7192982456140351,0.5212765957446809,0.5047169811320755,1.07,0.83
UTA,22100185,2021-11-13,True,105.0,2.1875,101.5,0.167487684729064,0.4705882352941176,0.3448275862068966,0.6363636363636364,0.5117647058823529,0.4772727272727273,1.0344827586206895,1.0935960591133005
MIA,22100185,2021-11-13,False,111.0,2.3125,101.5,0.2068965517241379,0.5294117647058824,0.3636363636363636,0.6551724137931034,0.5705882352941176,0.5495049504950495,1.0935960591133005,1.0344827586206895
IND,22100186,2021-11-13,True,118.0,2.458333333333333,99.5,0.1507537688442211,0.4421052631578947,0.275,0.5636363636363636,0.6585365853658537,0.6082474226804123,1.185929648241206,1.135678391959799
PHI,22100186,2021-11-13,False,113.0,2.3541666666666665,99.5,0.1407035175879397,0.5578947368421052,0.4363636363636363,0.725,0.4943820224719101,0.4788135593220339,1.135678391959799,1.185929648241206
ORL,22100187,2021-11-13,True,92.0,1.9166666666666667,97.5,0.1333333333333333,0.5,0.3230769230769231,0.7674418604651163,0.4076086956521739,0.4107142857142857,0.9435897435897436,1.0666666666666669
WAS,22100187,2021-11-13,False,104.0,2.1666666666666665,97.5,0.1641025641025641,0.5,0.2325581395348837,0.676923076923077,0.5714285714285714,0.5531914893617021,1.0666666666666669,0.9435897435897436
NOP,22100188,2021-11-13,True,112.0,2.333333333333333,96.5,0.1450777202072538,0.5306122448979592,0.4222222222222222,0.6226415094339622,0.569620253164557,0.5384615384615384,1.160621761658031,1.0466321243523315
MEM,22100188,2021-11-13,False,101.0,2.1041666666666665,96.5,0.0932642487046632,0.4693877551020408,0.3773584905660377,0.5777777777777777,0.4772727272727273,0.463302752293578,1.0466321243523315,1.160621761658031
TOR,22100189,2021-11-13,True,121.0,2.520833333333333,96.5,0.1347150259067357,0.5531914893617021,0.4716981132075472,0.6585365853658537,0.5804597701149425,0.5127118644067796,1.2538860103626943,1.3160621761658031
DET,22100189,2021-11-13,False,127.0,2.645833333333333,96.5,0.1450777202072538,0.4468085106382978,0.3414634146341463,0.5283018867924528,0.6392405063291139,0.5825688073394495,1.3160621761658031,1.2538860103626943
CLE,22100190,2021-11-13,True,91.0,1.8958333333333333,102.0,0.1078431372549019,0.4444444444444444,0.2307692307692307,0.6808510638297872,0.4444444444444444,0.441747572815534,0.8921568627450981,0.8725490196078431
BOS,22100190,2021-11-13,False,89.0,1.8541666666666667,102.0,0.196078431372549,0.5555555555555556,0.3191489361702128,0.7692307692307693,0.4615384615384615,0.4635416666666667,0.8725490196078431,0.8921568627450981
LAC,22100191,2021-11-13,True,129.0,2.6875,112.5,0.1244444444444444,0.5826086956521739,0.34,0.7692307692307693,0.6161616161616161,0.5972222222222222,1.1466666666666667,0.9066666666666666
MIN,22100191,2021-11-13,False,102.0,2.125,112.5,0.0977777777777777,0.417391304347826,0.2307692307692307,0.66,0.446078431372549,0.4322033898305085,0.9066666666666666,1.1466666666666667
LAL,22100192,2021-11-14,True,114.0,2.375,102.5,0.1560975609756097,0.494949494949495,0.2727272727272727,0.6727272727272727,0.608433734939759,0.57,1.1121951219512196,1.0341463414634149
SAS,22100192,2021-11-14,False,106.0,2.208333333333333,102.5,0.1463414634146341,0.5050505050505051,0.3272727272727272,0.7272727272727273,0.5333333333333333,0.5047619047619047,1.0341463414634149,1.1121951219512196
ATL,22100193,2021-11-14,True,120.0,2.5,98.5,0.1319796954314721,0.6057692307692307,0.4313725490196078,0.7735849056603774,0.5618556701030928,0.5454545454545454,1.218274111675127,1.015228426395939
MIL,22100193,2021-11-14,False,100.0,2.083333333333333,98.5,0.1116751269035533,0.3942307692307692,0.2264150943396226,0.5686274509803921,0.5357142857142857,0.5,1.015228426395939,1.218274111675127
CHA,22100194,2021-11-14,True,106.0,2.208333333333333,105.0,0.1238095238095238,0.4545454545454545,0.2321428571428571,0.6851851851851852,0.5568181818181818,0.53,1.0095238095238095,0.9714285714285714
GSW,22100194,2021-11-14,False,102.0,2.125,105.0,0.1428571428571428,0.5454545454545454,0.3148148148148148,0.7678571428571429,0.4722222222222222,0.4434782608695652,0.9714285714285714,1.0095238095238095
HOU,22100195,2021-11-14,True,89.0,1.8541666666666667,112.0,0.2053571428571428,0.4912280701754385,0.25,0.7241379310344828,0.4529411764705882,0.4320388349514563,0.7946428571428571,1.0267857142857142
PHX,22100195,2021-11-14,False,115.0,2.395833333333333,112.0,0.0892857142857142,0.5087719298245614,0.2758620689655172,0.75,0.5051546391752577,0.4914529914529914,1.0267857142857142,0.7946428571428571
OKC,22100196,2021-11-14,True,96.0,2.0,103.0,0.1359223300970873,0.5051546391752577,0.2549019607843137,0.782608695652174,0.4777777777777778,0.4752475247524752,0.9320388349514565,1.1650485436893203
BKN,22100196,2021-11-14,False,120.0,2.5,103.0,0.145631067961165,0.4948453608247423,0.217391304347826,0.7450980392156863,0.6097560975609756,0.5825242718446602,1.1650485436893203,0.9320388349514565
DEN,22100197,2021-11-14,True,124.0,2.583333333333333,94.0,0.1170212765957446,0.5760869565217391,0.4,0.7446808510638298,0.6277777777777778,0.5961538461538461,1.319148936170213,1.0106382978723405
POR,22100197,2021-11-14,False,95.0,1.9791666666666667,94.0,0.1382978723404255,0.4239130434782608,0.2553191489361702,0.6,0.51875,0.510752688172043,1.0106382978723405,1.319148936170213
LAC,22100198,2021-11-14,True,90.0,1.875,100.5,0.1990049751243781,0.5148514851485149,0.2592592592592592,0.8085106382978723,0.4259259259259259,0.4411764705882353,0.8955223880597015,0.9950248756218906
CHI,22100198,2021-11-14,False,100.0,2.083333333333333,100.5,0.1492537313432835,0.4851485148514851,0.1914893617021276,0.7407407407407407,0.5058139534883721,0.5,0.9950248756218906,0.8955223880597015
CLE,22100199,2021-11-15,True,92.0,1.9166666666666667,100.5,0.1393034825870646,0.4851485148514851,0.2075471698113207,0.7916666666666666,0.4819277108433735,0.4646464646464646,0.9154228855721394,0.9751243781094528
BOS,22100199,2021-11-15,False,98.0,2.0416666666666665,100.5,0.1393034825870646,0.5148514851485149,0.2083333333333333,0.7924528301886793,0.5256410256410257,0.5,0.9751243781094528,0.9154228855721394
DET,22100200,2021-11-15,True,107.0,2.2291666666666665,105.0,0.1714285714285714,0.5094339622641509,0.3620689655172414,0.6875,0.4739583333333333,0.4734513274336283,1.019047619047619,1.2285714285714286
SAC,22100200,2021-11-15,False,129.0,2.6875,105.0,0.1333333333333333,0.490566037735849,0.3125,0.6379310344827587,0.6122448979591837,0.591743119266055,1.2285714285714286,1.019047619047619
WAS,22100201,2021-11-15,True,105.0,2.1875,99.0,0.0606060606060606,0.495049504950495,0.2452830188679245,0.7708333333333334,0.5238095238095238,0.481651376146789,1.0606060606060606,1.0101010101010102
NOP,22100201,2021-11-15,False,100.0,2.083333333333333,99.0,0.1212121212121212,0.504950495049505,0.2291666666666666,0.7547169811320755,0.4797297297297297,0.4629629629629629,1.0101010101010102,1.0606060606060606
ATL,22100202,2021-11-15,True,129.0,2.6875,105.5,0.1042654028436018,0.5377358490566038,0.4117647058823529,0.6545454545454545,0.6352941176470588,0.5512820512820513,1.2227488151658767,1.052132701421801
ORL,22100202,2021-11-15,False,111.0,2.3125,105.5,0.1516587677725118,0.4622641509433962,0.3454545454545454,0.5882352941176471,0.5368421052631579,0.5091743119266054,1.052132701421801,1.2227488151658767
NYK,22100203,2021-11-15,True,92.0,1.9166666666666667,92.5,0.1297297297297297,0.5181818181818182,0.2830188679245283,0.7368421052631579,0.4941860465116279,0.4791666666666667,0.9945945945945946,0.9081081081081082
IND,22100203,2021-11-15,False,84.0,1.75,92.5,0.0972972972972973,0.4818181818181818,0.2631578947368421,0.7169811320754716,0.4186046511627907,0.4117647058823529,0.9081081081081082,0.9945945945945946
DAL,22100204,2021-11-15,True,111.0,2.3125,98.5,0.0913705583756345,0.4536082474226804,0.2291666666666666,0.673469387755102,0.5777777777777777,0.555,1.1269035532994924,1.0253807106598984
DEN,22100204,2021-11-15,False,101.0,2.1041666666666665,98.5,0.1218274111675127,0.5463917525773195,0.3265306122448979,0.7708333333333334,0.5297619047619048,0.5,1.0253807106598984,1.1269035532994924
MEM,22100205,2021-11-15,True,136.0,2.833333333333333,106.0,0.0943396226415094,0.4912280701754385,0.2340425531914893,0.6716417910447762,0.625,0.5862068965517241,1.2830188679245282,0.9622641509433962
HOU,22100205,2021-11-15,False,102.0,2.125,106.0,0.1698113207547169,0.5087719298245614,0.3283582089552239,0.7659574468085106,0.4368421052631579,0.4214876033057851,0.9622641509433962,1.2830188679245282
MIN,22100206,2021-11-15,True,96.0,2.0,106.0,0.1981132075471698,0.5041322314049587,0.3389830508474576,0.6612903225806451,0.4411764705882353,0.4285714285714285,0.9056603773584906,0.9339622641509434
PHX,22100206,2021-11-15,False,99.0,2.0625,106.0,0.1415094339622641,0.4958677685950413,0.3387096774193548,0.6610169491525424,0.4176470588235294,0.4090909090909091,0.9339622641509434,0.9056603773584906
OKC,22100207,2021-11-15,True,90.0,1.875,102.0,0.196078431372549,0.4747474747474747,0.2452830188679245,0.7391304347826086,0.5,0.4838709677419355,0.8823529411764706,1.0098039215686274
MIA,22100207,2021-11-15,False,103.0,2.145833333333333,102.0,0.1862745098039215,0.5252525252525253,0.2608695652173913,0.7547169811320755,0.5609756097560976,0.5421052631578948,1.0098039215686274,0.8823529411764706
POR,22100208,2021-11-15,True,118.0,2.458333333333333,97.0,0.1443298969072164,0.5111111111111111,0.3095238095238095,0.6875,0.6585365853658537,0.6145833333333334,1.2164948453608246,1.1649484536082475
TOR,22100208,2021-11-15,False,113.0,2.3541666666666665,97.0,0.1134020618556701,0.4888888888888889,0.3125,0.6904761904761905,0.5449438202247191,0.5280373831775701,1.1649484536082475,1.2164948453608246
LAL,22100209,2021-11-15,True,103.0,2.145833333333333,110.5,0.171945701357466,0.5652173913043478,0.34,0.8333333333333334,0.4936708860759494,0.4681818181818182,0.9321266968325792,1.0950226244343892
CHI,22100209,2021-11-15,False,121.0,2.520833333333333,110.5,0.1538461538461538,0.4347826086956521,0.1666666666666666,0.66,0.6348314606741573,0.605,1.0950226244343892,0.9321266968325792
BKN,22100210,2021-11-16,True,99.0,2.0625,111.0,0.1081081081081081,0.4134615384615384,0.2295081967213114,0.6744186046511628,0.4431818181818182,0.4304347826086956,0.8918918918918919,1.054054054054054
GSW,22100210,2021-11-16,False,117.0,2.4375,111.0,0.1981981981981982,0.5865384615384616,0.3255813953488372,0.7704918032786885,0.6012658227848101,0.5467289719626168,1.054054054054054,0.8918918918918919
UTA,22100211,2021-11-16,True,120.0,2.5,100.0,0.11,0.5675675675675675,0.2291666666666666,0.8253968253968254,0.6067415730337079,0.5555555555555556,1.2,0.85
PHI,22100211,2021-11-16,False,85.0,1.7708333333333333,100.0,0.09,0.4324324324324324,0.1746031746031746,0.7708333333333334,0.4,0.397196261682243,0.85,1.2
LAC,22100212,2021-11-16,True,106.0,2.208333333333333,109.5,0.1917808219178082,0.5566037735849056,0.26,0.8214285714285714,0.5058823529411764,0.4953271028037383,0.9680365296803652,0.8401826484018264
SAS,22100212,2021-11-16,False,92.0,1.9166666666666667,109.5,0.1461187214611872,0.4433962264150943,0.1785714285714285,0.74,0.4578947368421052,0.4509803921568627,0.8401826484018264,0.9680365296803652
CHA,22100213,2021-11-17,True,97.0,2.020833333333333,98.5,0.1116751269035533,0.5384615384615384,0.3448275862068966,0.7288135593220338,0.4895833333333333,0.4754901960784313,0.9847715736040608,0.883248730964467
WAS,22100213,2021-11-17,False,87.0,1.8125,98.5,0.1116751269035533,0.4615384615384615,0.2711864406779661,0.6551724137931034,0.4111111111111111,0.410377358490566,0.883248730964467,0.9847715736040608
DET,22100214,2021-11-17,True,97.0,2.020833333333333,98.5,0.1319796954314721,0.5048543689320388,0.2830188679245283,0.74,0.475,0.449074074074074,0.9847715736040608,0.9035532994923858
IND,22100214,2021-11-17,False,89.0,1.8541666666666667,98.5,0.182741116751269,0.4951456310679611,0.26,0.7169811320754716,0.4746835443037974,0.4540816326530612,0.9035532994923858,0.9847715736040608
ATL,22100215,2021-11-17,True,110.0,2.2916666666666665,97.0,0.1443298969072164,0.4838709677419355,0.2195121951219512,0.6923076923076923,0.5864197530864198,0.5555555555555556,1.134020618556701,1.0206185567010309
BOS,22100215,2021-11-17,False,99.0,2.0625,97.0,0.1443298969072164,0.5161290322580645,0.3076923076923077,0.7804878048780488,0.5059523809523809,0.4900990099009901,1.0206185567010309,1.134020618556701
BKN,22100216,2021-11-17,True,109.0,2.270833333333333,101.0,0.1188118811881188,0.4716981132075472,0.2156862745098039,0.7090909090909091,0.5301204819277109,0.5046296296296297,1.0792079207920793,0.9801980198019802
CLE,22100216,2021-11-17,False,99.0,2.0625,101.0,0.1386138613861386,0.5283018867924528,0.2909090909090909,0.7843137254901961,0.4550561797752809,0.45,0.9801980198019802,1.0792079207920793
MIA,22100217,2021-11-17,True,113.0,2.3541666666666665,97.5,0.1128205128205128,0.5157894736842106,0.3695652173913043,0.6530612244897959,0.5689655172413793,0.5432692307692307,1.158974358974359,1.005128205128205
NOP,22100217,2021-11-17,False,98.0,2.0416666666666665,97.5,0.1743589743589743,0.4842105263157895,0.3469387755102041,0.6304347826086957,0.5066666666666667,0.4757281553398058,1.005128205128205,1.158974358974359
NYK,22100218,2021-11-17,True,98.0,2.0416666666666665,100.0,0.18,0.4608695652173913,0.3035714285714285,0.6101694915254238,0.5113636363636364,0.49,0.98,1.04
ORL,22100218,2021-11-17,False,104.0,2.1666666666666665,100.0,0.15,0.5391304347826087,0.3898305084745763,0.6964285714285714,0.4635416666666667,0.4561403508771929,1.04,0.98
MIL,22100219,2021-11-17,True,109.0,2.270833333333333,108.0,0.1388888888888889,0.5089285714285714,0.2727272727272727,0.7368421052631579,0.5287356321839081,0.4909909909909909,1.0092592592592593,0.9444444444444444
LAL,22100219,2021-11-17,False,102.0,2.125,108.0,0.1203703703703703,0.4910714285714285,0.2631578947368421,0.7272727272727273,0.4791666666666667,0.4722222222222222,0.9444444444444444,1.0092592592592593
MIN,22100220,2021-11-17,True,107.0,2.2291666666666665,99.5,0.1708542713567839,0.4220183486238532,0.3260869565217391,0.492063492063492,0.5609756097560976,0.535,1.0753768844221103,0.9748743718592964
SAC,22100220,2021-11-17,False,97.0,2.020833333333333,99.5,0.2010050251256281,0.5779816513761468,0.5079365079365079,0.6739130434782609,0.4193548387096774,0.4110169491525424,0.9748743718592964,1.0753768844221103
OKC,22100221,2021-11-17,True,101.0,2.1041666666666665,103.0,0.1359223300970873,0.5327868852459017,0.3157894736842105,0.7230769230769231,0.5,0.4675925925925926,0.9805825242718448,0.8640776699029126
HOU,22100221,2021-11-17,False,89.0,1.8541666666666667,103.0,0.1359223300970873,0.4672131147540984,0.2769230769230769,0.6842105263157895,0.4222222222222222,0.4082568807339449,0.8640776699029126,0.9805825242718448
PHX,22100222,2021-11-17,True,105.0,2.1875,101.0,0.0792079207920792,0.5370370370370371,0.2758620689655172,0.84,0.510752688172043,0.4906542056074766,1.0396039603960396,0.9702970297029704
DAL,22100222,2021-11-17,False,98.0,2.0416666666666665,101.0,0.099009900990099,0.4629629629629629,0.16,0.7241379310344828,0.5054945054945055,0.5051546391752577,0.9702970297029704,1.0396039603960396
POR,22100223,2021-11-17,True,112.0,2.333333333333333,102.5,0.1658536585365853,0.5520833333333334,0.38,0.7391304347826086,0.5059523809523809,0.5,1.0926829268292684,1.0439024390243905
CHI,22100223,2021-11-17,False,107.0,2.2291666666666665,102.5,0.1463414634146341,0.4479166666666667,0.2608695652173913,0.62,0.5481927710843374,0.5194174757281553,1.0439024390243905,1.0926829268292684
CLE,22100224,2021-11-18,True,89.0,1.8541666666666667,95.5,0.2094240837696335,0.6041666666666666,0.4716981132075472,0.7674418604651163,0.5,0.4635416666666667,0.9319371727748692,1.0890052356020945
GSW,22100224,2021-11-18,False,104.0,2.1666666666666665,95.5,0.1151832460732984,0.3958333333333333,0.2325581395348837,0.5283018867924528,0.5843373493975904,0.5714285714285714,1.0890052356020945,0.9319371727748692
MIA,22100225,2021-11-18,True,112.0,2.333333333333333,98.5,0.0609137055837563,0.5340909090909091,0.2954545454545454,0.7727272727272727,0.5609756097560976,0.5283018867924528,1.137055837563452,0.9847715736040608
WAS,22100225,2021-11-18,False,97.0,2.020833333333333,98.5,0.1725888324873096,0.4659090909090909,0.2272727272727272,0.7045454545454546,0.5909090909090909,0.5574712643678161,0.9847715736040608,1.137055837563452
MEM,22100226,2021-11-18,True,120.0,2.5,96.5,0.1243523316062176,0.5591397849462365,0.3478260869565217,0.7659574468085106,0.5989583333333334,0.5882352941176471,1.243523316062176,1.1191709844559583
LAC,22100226,2021-11-18,False,108.0,2.25,96.5,0.1450777202072538,0.4408602150537634,0.2340425531914893,0.6521739130434783,0.5555555555555556,0.5510204081632653,1.1191709844559583,1.243523316062176
MIN,22100227,2021-11-18,True,115.0,2.395833333333333,93.0,0.1397849462365591,0.5294117647058824,0.2978723404255319,0.7272727272727273,0.5988372093023255,0.5693069306930693,1.2365591397849462,0.967741935483871
SAS,22100227,2021-11-18,False,90.0,1.875,93.0,0.1290322580645161,0.4705882352941176,0.2727272727272727,0.7021276595744681,0.4523809523809524,0.4368932038834951,0.967741935483871,1.2365591397849462
DEN,22100228,2021-11-18,True,89.0,1.8541666666666667,103.5,0.1062801932367149,0.5092592592592593,0.293103448275862,0.76,0.4269662921348314,0.4238095238095238,0.8599033816425121,0.9951690821256038
PHI,22100228,2021-11-18,False,103.0,2.145833333333333,103.5,0.0966183574879227,0.4907407407407407,0.24,0.7068965517241379,0.5705882352941176,0.5309278350515464,0.9951690821256038,0.8599033816425121
UTA,22100229,2021-11-18,True,119.0,2.4791666666666665,100.5,0.2388059701492537,0.5638297872340425,0.4102564102564102,0.6727272727272727,0.66875,0.6397849462365591,1.1840796019900497,1.0248756218905473
TOR,22100229,2021-11-18,False,103.0,2.145833333333333,100.5,0.1293532338308457,0.4361702127659574,0.3272727272727272,0.5897435897435898,0.4680851063829787,0.4639639639639639,1.0248756218905473,1.1840796019900497
CHA,22100230,2021-11-19,True,121.0,2.520833333333333,110.5,0.1538461538461538,0.5306122448979592,0.2790697674418604,0.7272727272727273,0.6172839506172839,0.555045871559633,1.0950226244343892,1.0678733031674208
IND,22100230,2021-11-19,False,118.0,2.458333333333333,110.5,0.090497737556561,0.4693877551020408,0.2727272727272727,0.7209302325581395,0.5284090909090909,0.4916666666666666,1.0678733031674208,1.0950226244343892
DET,22100231,2021-11-19,True,102.0,2.125,102.5,0.1268292682926829,0.45,0.3636363636363636,0.5555555555555556,0.4875,0.4636363636363636,0.9951219512195122,1.024390243902439
GSW,22100231,2021-11-19,False,105.0,2.1875,102.5,0.1853658536585365,0.55,0.4444444444444444,0.6363636363636364,0.55,0.5198019801980198,1.024390243902439,0.9951219512195122
BOS,22100232,2021-11-19,True,130.0,2.708333333333333,103.5,0.1352657004830917,0.6274509803921569,0.4705882352941176,0.7843137254901961,0.5625,0.5158730158730159,1.2560386473429952,1.0434782608695652
LAL,22100232,2021-11-19,False,108.0,2.25,103.5,0.1159420289855072,0.3725490196078431,0.2156862745098039,0.5294117647058824,0.5357142857142857,0.5,1.0434782608695652,1.2560386473429952
BKN,22100233,2021-11-19,True,115.0,2.395833333333333,99.0,0.1111111111111111,0.4766355140186916,0.3461538461538461,0.6,0.5054945054945055,0.4956896551724138,1.1616161616161615,1.1414141414141414
ORL,22100233,2021-11-19,False,113.0,2.3541666666666665,99.0,0.1313131313131313,0.5233644859813084,0.4,0.6538461538461539,0.5280898876404494,0.4956140350877193,1.1414141414141414,1.1616161616161615
MIL,22100234,2021-11-19,True,96.0,2.0,105.0,0.1238095238095238,0.4959349593495935,0.2407407407407407,0.6956521739130435,0.4457831325301205,0.4403669724770642,0.9142857142857144,0.8476190476190476
OKC,22100234,2021-11-19,False,89.0,1.8541666666666667,105.0,0.1142857142857142,0.5040650406504065,0.3043478260869565,0.7592592592592593,0.4175824175824176,0.3973214285714285,0.8476190476190476,0.9142857142857144
NOP,22100235,2021-11-19,True,94.0,1.9583333333333333,97.0,0.134020618556701,0.5596330275229358,0.28,0.7966101694915254,0.5114942528735632,0.4947368421052631,0.9690721649484536,0.8350515463917526
LAC,22100235,2021-11-19,False,81.0,1.6875,97.0,0.1237113402061855,0.4403669724770642,0.2033898305084746,0.72,0.4277777777777777,0.4263157894736842,0.8350515463917526,0.9690721649484536
DEN,22100236,2021-11-19,True,108.0,2.25,100.5,0.1393034825870646,0.4646464646464646,0.3061224489795918,0.62,0.5609756097560976,0.5294117647058824,1.0746268656716418,1.1343283582089552
CHI,22100236,2021-11-19,False,114.0,2.375,100.5,0.1094527363184079,0.5353535353535354,0.38,0.6938775510204082,0.4838709677419355,0.4871794871794871,1.1343283582089552,1.0746268656716418
PHX,22100237,2021-11-19,True,112.0,2.333333333333333,101.5,0.1773399014778325,0.5631067961165048,0.3111111111111111,0.7586206896551724,0.6,0.5656565656565656,1.103448275862069,1.0246305418719213
DAL,22100237,2021-11-19,False,104.0,2.1666666666666665,101.5,0.0985221674876847,0.4368932038834951,0.2413793103448276,0.6888888888888889,0.4777777777777778,0.4601769911504424,1.0246305418719213,1.103448275862069
SAC,22100238,2021-11-19,True,89.0,1.8541666666666667,100.5,0.1492537313432835,0.4414414414414414,0.3220338983050847,0.5769230769230769,0.4345238095238095,0.4082568807339449,0.8855721393034826,1.0746268656716418
TOR,22100238,2021-11-19,False,108.0,2.25,100.5,0.1691542288557214,0.5585585585585585,0.4230769230769231,0.6779661016949152,0.5238095238095238,0.5,1.0746268656716418,0.8855721393034826
NYK,22100239,2021-11-20,True,106.0,2.208333333333333,104.0,0.1442307692307692,0.4134615384615384,0.22,0.5925925925925926,0.5384615384615384,0.5096153846153846,1.0192307692307692,0.9519230769230768
HOU,22100239,2021-11-20,False,99.0,2.0625,104.0,0.2115384615384615,0.5865384615384616,0.4074074074074074,0.78,0.5119047619047619,0.4669811320754717,0.9519230769230768,1.0192307692307692
IND,22100240,2021-11-20,True,111.0,2.3125,104.5,0.1052631578947368,0.4907407407407407,0.2407407407407407,0.7407407407407407,0.5384615384615384,0.5091743119266054,1.062200956937799,0.8995215311004785
NOP,22100240,2021-11-20,False,94.0,1.9583333333333333,104.5,0.1531100478468899,0.5092592592592593,0.2592592592592592,0.7592592592592593,0.4318181818181818,0.4392523364485981,0.8995215311004785,1.062200956937799
WAS,22100241,2021-11-20,True,103.0,2.145833333333333,98.5,0.2030456852791878,0.4827586206896552,0.3333333333333333,0.6222222222222222,0.5608108108108109,0.5309278350515464,1.0456852791878173,1.015228426395939
MIA,22100241,2021-11-20,False,100.0,2.083333333333333,98.5,0.1421319796954314,0.5172413793103449,0.3777777777777777,0.6666666666666666,0.5123456790123457,0.495049504950495,1.015228426395939,1.0456852791878173
ATL,22100242,2021-11-20,True,115.0,2.395833333333333,102.0,0.1176470588235294,0.4722222222222222,0.238095238095238,0.6212121212121212,0.5975609756097561,0.558252427184466,1.1274509803921569,1.0294117647058822
CHA,22100242,2021-11-20,False,105.0,2.1875,102.0,0.0980392156862745,0.5277777777777778,0.3787878787878788,0.7619047619047619,0.4705882352941176,0.4487179487179487,1.0294117647058822,1.1274509803921569
BOS,22100243,2021-11-20,True,111.0,2.3125,96.0,0.0729166666666666,0.4513274336283185,0.196078431372549,0.6612903225806451,0.5625,0.5441176470588235,1.15625,1.09375
